reference_date,jurisdiction_id,most_serious_offence_or_charge_id,indigenous_status_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_most_serious_offence_or_charge,raw_indigenous_status
2024-06-30,TAS,POST_SENTENCE,INDIGENOUS,prisoner-count,person,0,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R23C7,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Tas.,Post-sentence,Aboriginal and Torres Strait Islander
2024-06-30,TAS,POST_SENTENCE,NON_INDIGENOUS,prisoner-count,person,3,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R42C7,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Tas.,Post-sentence,Non-Indigenous
2024-06-30,TAS,POST_SENTENCE,TOTAL,prisoner-count,person,3,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R61C7,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Tas.,Post-sentence,Total
2024-06-30,TAS,TOTAL,INDIGENOUS,prisoner-count,person,194,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R24C7,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Tas.,Total,Aboriginal and Torres Strait Islander
2024-06-30,TAS,TOTAL,NON_INDIGENOUS,prisoner-count,person,606,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R43C7,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Tas.,Total,Non-Indigenous
2024-06-30,TAS,TOTAL,TOTAL,prisoner-count,person,801,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R62C7,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Tas.,Total,Total
2024-06-30,VIC,ANZSOC_01,INDIGENOUS,prisoner-count,person,61,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R7C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,01 Homicide and related offences,Aboriginal and Torres Strait Islander
2024-06-30,VIC,ANZSOC_01,NON_INDIGENOUS,prisoner-count,person,582,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R26C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,01 Homicide and related offences,Non-Indigenous
2024-06-30,VIC,ANZSOC_01,TOTAL,prisoner-count,person,653,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R45C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,01 Homicide and related offences,Total
2024-06-30,VIC,ANZSOC_02,INDIGENOUS,prisoner-count,person,145,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R8C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,02 Acts intended to cause injury,Aboriginal and Torres Strait Islander
2024-06-30,VIC,ANZSOC_02,NON_INDIGENOUS,prisoner-count,person,783,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R27C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,02 Acts intended to cause injury,Non-Indigenous
2024-06-30,VIC,ANZSOC_02,TOTAL,prisoner-count,person,964,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R46C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,02 Acts intended to cause injury,Total
2024-06-30,VIC,ANZSOC_03,INDIGENOUS,prisoner-count,person,112,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R9C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander
2024-06-30,VIC,ANZSOC_03,NON_INDIGENOUS,prisoner-count,person,1001,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R28C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,03 Sexual assault and related offences,Non-Indigenous
2024-06-30,VIC,ANZSOC_03,TOTAL,prisoner-count,person,1141,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R47C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,03 Sexual assault and related offences,Total
2024-06-30,VIC,ANZSOC_04,INDIGENOUS,prisoner-count,person,27,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R10C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,04 Dangerous/negligent acts,Aboriginal and Torres Strait Islander
2024-06-30,VIC,ANZSOC_04,NON_INDIGENOUS,prisoner-count,person,159,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R29C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,04 Dangerous/negligent acts,Non-Indigenous
2024-06-30,VIC,ANZSOC_04,TOTAL,prisoner-count,person,196,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R48C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,04 Dangerous/negligent acts,Total
2024-06-30,VIC,ANZSOC_05,INDIGENOUS,prisoner-count,person,19,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R11C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,05 Abduction/harassment,Aboriginal and Torres Strait Islander
2024-06-30,VIC,ANZSOC_05,NON_INDIGENOUS,prisoner-count,person,92,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R30C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,05 Abduction/harassment,Non-Indigenous
2024-06-30,VIC,ANZSOC_05,TOTAL,prisoner-count,person,109,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R49C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,05 Abduction/harassment,Total
2024-06-30,VIC,ANZSOC_06,INDIGENOUS,prisoner-count,person,73,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R12C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,06 Robbery/extortion,Aboriginal and Torres Strait Islander
2024-06-30,VIC,ANZSOC_06,NON_INDIGENOUS,prisoner-count,person,239,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R31C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,06 Robbery/extortion,Non-Indigenous
2024-06-30,VIC,ANZSOC_06,TOTAL,prisoner-count,person,321,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R50C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,06 Robbery/extortion,Total
2024-06-30,VIC,ANZSOC_07,INDIGENOUS,prisoner-count,person,148,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R13C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,07 Unlawful entry with intent,Aboriginal and Torres Strait Islander
2024-06-30,VIC,ANZSOC_07,NON_INDIGENOUS,prisoner-count,person,616,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R32C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,07 Unlawful entry with intent,Non-Indigenous
2024-06-30,VIC,ANZSOC_07,TOTAL,prisoner-count,person,773,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R51C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,07 Unlawful entry with intent,Total
2024-06-30,VIC,ANZSOC_08,INDIGENOUS,prisoner-count,person,33,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R14C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,08 Theft,Aboriginal and Torres Strait Islander
2024-06-30,VIC,ANZSOC_08,NON_INDIGENOUS,prisoner-count,person,196,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R33C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,08 Theft,Non-Indigenous
2024-06-30,VIC,ANZSOC_08,TOTAL,prisoner-count,person,237,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 16,R52C3,sha256:d2353fb53ecd04546defd54cf0607c543ae80fcf3fe80bc9dc5535acf4ab8aa8,prisoners-in-australia,sha256:65164768c9b606b734399ee68c68a496682d6bf754cbdc7da2dd838c6b55a69d,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0d7e3c00b2365e952d0f1ba4a1830e313076300749bcd7d67baaea5c3d3d3940,sha256:ecf4631ba68b1a57cbe54c9c1bfba4623732bfdaae632d9f11fac28784015a3b,openai-codex/gpt-5.6-sol,replay:sha256:66d000755eb1a868cf73cd3a981857eb0ead8ffc7f17bfa86b47e94b475b395a,Vic.,08 Theft,Total
