publication_vintage_date,reference_date,principal_offence_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_statistic_basis
2024-06-30,2024-06-30,156_OFFENCES_AGAINST_JUSTICE_PROCEDURES_1e5c8f8f,2022_23_819e8237,OFFENDER_RATE_bf190e83,published-value,published-unit,14.2,observed,14.2,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R55C32,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,156 Offences against justice procedures,2022-23,Offender rate(a)
2024-06-30,2024-06-30,156_OFFENCES_AGAINST_JUSTICE_PROCEDURES_1e5c8f8f,2023_24_cb6f8507,NUMBER_a081e07b,published-value,published-unit,338,observed,338,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R55C17,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,156 Offences against justice procedures,2023-24,Number
2024-06-30,2024-06-30,156_OFFENCES_AGAINST_JUSTICE_PROCEDURES_1e5c8f8f,2023_24_cb6f8507,OFFENDER_RATE_bf190e83,published-value,published-unit,12.7,observed,12.7,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R55C33,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,156 Offences against justice procedures,2023-24,Offender rate(a)
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2008_09_f695681e,NUMBER_a081e07b,published-value,published-unit,1500,observed,1500,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C2,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2008–09,Number
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2008_09_f695681e,OFFENDER_RATE_bf190e83,published-value,published-unit,66.9,observed,66.9,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C18,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2008–09,Offender rate(a)
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2009_10_d4eb8e50,NUMBER_a081e07b,published-value,published-unit,1297,observed,1297,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C3,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2009–10,Number
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2009_10_d4eb8e50,OFFENDER_RATE_bf190e83,published-value,published-unit,57.8,observed,57.8,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C19,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2009–10,Offender rate(a)
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2010_11_bcb455ae,NUMBER_a081e07b,published-value,published-unit,1160,observed,1160,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C4,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2010–11,Number
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2010_11_bcb455ae,OFFENDER_RATE_bf190e83,published-value,published-unit,51.6,observed,51.6,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C20,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2010–11,Offender rate(a)
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2011_12_dd65d86c,NUMBER_a081e07b,published-value,published-unit,966,observed,966,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C5,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2011–12,Number
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2011_12_dd65d86c,OFFENDER_RATE_bf190e83,published-value,published-unit,42.9,observed,42.9,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C21,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2011–12,Offender rate(a)
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2012_13_94552411,NUMBER_a081e07b,published-value,published-unit,931,observed,931,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C6,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2012–13,Number
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2012_13_94552411,OFFENDER_RATE_bf190e83,published-value,published-unit,41.3,observed,41.3,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C22,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2012–13,Offender rate(a)
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2013_14_4115b20a,NUMBER_a081e07b,published-value,published-unit,975,observed,975,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C7,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2013–14,Number
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2013_14_4115b20a,OFFENDER_RATE_bf190e83,published-value,published-unit,43.2,observed,43.2,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C23,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2013–14,Offender rate(a)
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2014_15_392dc544,NUMBER_a081e07b,published-value,published-unit,810,observed,810,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C8,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2014–15,Number
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2014_15_392dc544,OFFENDER_RATE_bf190e83,published-value,published-unit,35.7,observed,35.7,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C24,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2014–15,Offender rate(a)
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2015_16_ecc4ae2a,NUMBER_a081e07b,published-value,published-unit,836,observed,836,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C9,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2015–16,Number
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2015_16_ecc4ae2a,OFFENDER_RATE_bf190e83,published-value,published-unit,36.6,observed,36.6,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C25,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2015–16,Offender rate(a)
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,608,observed,608,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C10,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2016–17,Number
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2016_17_14c8c17c,OFFENDER_RATE_bf190e83,published-value,published-unit,26.2,observed,26.2,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C26,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2016–17(d),Offender rate(a)
2024-06-30,2024-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,690,observed,690,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 18,R53C11,sha256:49530f211eb8650f00cfd2f00e58a1b21b38a35344f650381ecd7c53be3d73bb,RecipeV01,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,sha256:6d355c5e08786536d25718c271a8dd4a8cc935b3b595c1964db02f2745a99444,recorded-crime-offenders,sha256:ede683b350bd2511ce1d68a1d54a21194700ada41686b5bca966ebfb54ac32f0,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:4e526fa7035527c650a3fcc138e22fa2b8a9ee305218bcbc66ce9cccef002ef5,sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:7399c08b6b662c8f95c3f05857cb7ed85ea15414b468440d1f86290565ee0222,15 Offences against justice(n)(o),2017–18,Number
