reference_date,most_serious_offence_or_charge_id,sex_id,legal_status_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_offence_or_charge,raw_sex,raw_legal_status
2025-06-30,11_WEAPONS_EXPLOSIVES_70c89162,PERSONS_4d6dccab,TOTAL_ab2882c8,published-value,published-unit,1232,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R17C10,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,11 Weapons/explosives,Persons (e),Total (d)
2025-06-30,11_WEAPONS_EXPLOSIVES_70c89162,PERSONS_4d6dccab,UNSENTENCED_88c001c6,published-value,published-unit,795,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R17C7,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,11 Weapons/explosives,Persons (e),Unsentenced
2025-06-30,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,FEMALES_29864773,SENTENCED_aec7ff9e,published-value,published-unit,40,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R18C3,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,12 Property damage and environmental pollution,Females,Sentenced
2025-06-30,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,FEMALES_29864773,TOTAL_ab2882c8,published-value,published-unit,86,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R18C9,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,12 Property damage and environmental pollution,Females,Total (d)
2025-06-30,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,FEMALES_29864773,UNSENTENCED_88c001c6,published-value,published-unit,45,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R18C6,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,12 Property damage and environmental pollution,Females,Unsentenced
2025-06-30,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,MALES_66d5f994,SENTENCED_aec7ff9e,published-value,published-unit,357,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R18C2,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,12 Property damage and environmental pollution,Males,Sentenced
2025-06-30,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,MALES_66d5f994,TOTAL_ab2882c8,published-value,published-unit,687,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R18C8,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,12 Property damage and environmental pollution,Males,Total (d)
2025-06-30,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,MALES_66d5f994,UNSENTENCED_88c001c6,published-value,published-unit,330,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R18C5,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,12 Property damage and environmental pollution,Males,Unsentenced
2025-06-30,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,PERSONS_4d6dccab,SENTENCED_aec7ff9e,published-value,published-unit,401,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R18C4,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,12 Property damage and environmental pollution,Persons (e),Sentenced
2025-06-30,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,PERSONS_4d6dccab,TOTAL_ab2882c8,published-value,published-unit,777,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R18C10,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,12 Property damage and environmental pollution,Persons (e),Total (d)
2025-06-30,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,PERSONS_4d6dccab,UNSENTENCED_88c001c6,published-value,published-unit,380,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R18C7,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,12 Property damage and environmental pollution,Persons (e),Unsentenced
2025-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,FEMALES_29864773,SENTENCED_aec7ff9e,published-value,published-unit,4,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R19C3,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,13 Public order offences,Females,Sentenced
2025-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,FEMALES_29864773,TOTAL_ab2882c8,published-value,published-unit,15,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R19C9,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,13 Public order offences,Females,Total (d)
2025-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,FEMALES_29864773,UNSENTENCED_88c001c6,published-value,published-unit,3,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R19C6,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,13 Public order offences,Females,Unsentenced
2025-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,MALES_66d5f994,SENTENCED_aec7ff9e,published-value,published-unit,100,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R19C2,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,13 Public order offences,Males,Sentenced
2025-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,MALES_66d5f994,TOTAL_ab2882c8,published-value,published-unit,172,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R19C8,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,13 Public order offences,Males,Total (d)
2025-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,MALES_66d5f994,UNSENTENCED_88c001c6,published-value,published-unit,73,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R19C5,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,13 Public order offences,Males,Unsentenced
2025-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,PERSONS_4d6dccab,SENTENCED_aec7ff9e,published-value,published-unit,110,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R19C4,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,13 Public order offences,Persons (e),Sentenced
2025-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,PERSONS_4d6dccab,TOTAL_ab2882c8,published-value,published-unit,188,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R19C10,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,13 Public order offences,Persons (e),Total (d)
2025-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,PERSONS_4d6dccab,UNSENTENCED_88c001c6,published-value,published-unit,80,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R19C7,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,13 Public order offences,Persons (e),Unsentenced
2025-06-30,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,FEMALES_29864773,SENTENCED_aec7ff9e,published-value,published-unit,30,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R20C3,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,14 Traffic and vehicle regulatory offences,Females,Sentenced
2025-06-30,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,FEMALES_29864773,TOTAL_ab2882c8,published-value,published-unit,34,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R20C9,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,14 Traffic and vehicle regulatory offences,Females,Total (d)
2025-06-30,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,FEMALES_29864773,UNSENTENCED_88c001c6,published-value,published-unit,4,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R20C6,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,14 Traffic and vehicle regulatory offences,Females,Unsentenced
2025-06-30,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,MALES_66d5f994,SENTENCED_aec7ff9e,published-value,published-unit,262,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R20C2,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,14 Traffic and vehicle regulatory offences,Males,Sentenced
2025-06-30,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,MALES_66d5f994,TOTAL_ab2882c8,published-value,published-unit,323,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R20C8,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,14 Traffic and vehicle regulatory offences,Males,Total (d)
2025-06-30,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,MALES_66d5f994,UNSENTENCED_88c001c6,published-value,published-unit,60,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R20C5,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,14 Traffic and vehicle regulatory offences,Males,Unsentenced
2025-06-30,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,PERSONS_4d6dccab,SENTENCED_aec7ff9e,published-value,published-unit,287,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 9,R20C4,sha256:39b06e7a0841d5b4917c4ee70024426dc5cf4db0c53afd31961826af559e4120,prisoners-in-australia,sha256:57911d44ccb52d22dcee66c73bebf63e271c6958313ae39d9e348b79935b889e,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:05864eab46cacdbb4bb9f7c221a956c025e142a3fa46ac6a74443c096a63b4d5,sha256:a88495f4e8f6f326eb3a9cc6bc948789c6055ce4c7b0d717ec8ae812a8755be2,human-authored/deterministic-geometry-v1,replay:sha256:5dd86c4b4d268562e4cc3f7ff07e76d65b1cca72f68211c22df62ef1cbf180a1,14 Traffic and vehicle regulatory offences,Persons (e),Sentenced
