reference_date,observation_period_id,most_serious_offence_id,statistic_basis_id,sex_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_observation_period,raw_most_serious_offence,raw_statistic_basis,raw_sex
2024-06-30,2016_da6e2f53,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,NO_38306492,FEMALES_29864773,published-value,published-unit,206,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R22C30,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2016,15 Offences against justice,no.,Females
2024-06-30,2016_da6e2f53,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,NO_38306492,MALES_66d5f994,published-value,published-unit,2559,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R10C30,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2016,15 Offences against justice,no.,Males
2024-06-30,2016_da6e2f53,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,NO_38306492,PERSONS_4d6dccab,published-value,published-unit,2764,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R34C30,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2016,15 Offences against justice,no.,Persons
2024-06-30,2016_da6e2f53,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,VALUE_bbf3f11c,FEMALES_29864773,published-value,published-unit,10.8,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R22C31,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2016,15 Offences against justice,%,Females
2024-06-30,2016_da6e2f53,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,VALUE_bbf3f11c,MALES_66d5f994,published-value,published-unit,10.3,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R10C31,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2016,15 Offences against justice,%,Males
2024-06-30,2016_da6e2f53,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,VALUE_bbf3f11c,PERSONS_4d6dccab,published-value,published-unit,10.4,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R34C31,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2016,15 Offences against justice,%,Persons
2024-06-30,2016_da6e2f53,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,NO_38306492,FEMALES_29864773,published-value,published-unit,3,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R22C32,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2016,16 Miscellaneous offences,no.,Females
2024-06-30,2016_da6e2f53,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,NO_38306492,MALES_66d5f994,published-value,published-unit,49,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R10C32,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2016,16 Miscellaneous offences,no.,Males
2024-06-30,2016_da6e2f53,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,NO_38306492,PERSONS_4d6dccab,published-value,published-unit,50,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R34C32,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2016,16 Miscellaneous offences,no.,Persons
2024-06-30,2016_da6e2f53,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,VALUE_bbf3f11c,FEMALES_29864773,published-value,published-unit,0.2,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R22C33,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2016,16 Miscellaneous offences,%,Females
2024-06-30,2016_da6e2f53,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,VALUE_bbf3f11c,MALES_66d5f994,published-value,published-unit,0.2,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R10C33,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2016,16 Miscellaneous offences,%,Males
2024-06-30,2016_da6e2f53,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,VALUE_bbf3f11c,PERSONS_4d6dccab,published-value,published-unit,0.2,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R34C33,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2016,16 Miscellaneous offences,%,Persons
2024-06-30,2016_da6e2f53,TOTAL_ab2882c8,NO_38306492,FEMALES_29864773,published-value,published-unit,1911,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R22C34,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2016,Total,no.,Females
2024-06-30,2016_da6e2f53,TOTAL_ab2882c8,NO_38306492,MALES_66d5f994,published-value,published-unit,24732,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R10C34,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2016,Total,no.,Males
2024-06-30,2016_da6e2f53,TOTAL_ab2882c8,NO_38306492,PERSONS_4d6dccab,published-value,published-unit,26649,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R34C34,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2016,Total,no.,Persons
2024-06-30,2017_46e67c52,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NO_38306492,FEMALES_29864773,published-value,published-unit,182,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R23C2,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2017,01 Homicide and related offences,no.,Females
2024-06-30,2017_46e67c52,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NO_38306492,MALES_66d5f994,published-value,published-unit,2305,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R11C2,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2017,01 Homicide and related offences,no.,Males
2024-06-30,2017_46e67c52,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NO_38306492,PERSONS_4d6dccab,published-value,published-unit,2486,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R35C2,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2017,01 Homicide and related offences,no.,Persons
2024-06-30,2017_46e67c52,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,VALUE_bbf3f11c,FEMALES_29864773,published-value,published-unit,8.7,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R23C3,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2017,01 Homicide and related offences,%,Females
2024-06-30,2017_46e67c52,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,VALUE_bbf3f11c,MALES_66d5f994,published-value,published-unit,8.8,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R11C3,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2017,01 Homicide and related offences,%,Males
2024-06-30,2017_46e67c52,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,VALUE_bbf3f11c,PERSONS_4d6dccab,published-value,published-unit,8.8,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R35C3,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2017,01 Homicide and related offences,%,Persons
2024-06-30,2017_46e67c52,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,NO_38306492,FEMALES_29864773,published-value,published-unit,315,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R23C4,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2017,02 Acts intended to cause injury,no.,Females
2024-06-30,2017_46e67c52,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,NO_38306492,MALES_66d5f994,published-value,published-unit,4758,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R11C4,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2017,02 Acts intended to cause injury,no.,Males
2024-06-30,2017_46e67c52,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,NO_38306492,PERSONS_4d6dccab,published-value,published-unit,5080,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R35C4,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2017,02 Acts intended to cause injury,no.,Persons
2024-06-30,2017_46e67c52,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,VALUE_bbf3f11c,FEMALES_29864773,published-value,published-unit,15.1,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R23C5,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2017,02 Acts intended to cause injury,%,Females
2024-06-30,2017_46e67c52,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,VALUE_bbf3f11c,MALES_66d5f994,published-value,published-unit,18.2,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R11C5,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2017,02 Acts intended to cause injury,%,Males
2024-06-30,2017_46e67c52,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,VALUE_bbf3f11c,PERSONS_4d6dccab,published-value,published-unit,18,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R35C5,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2017,02 Acts intended to cause injury,%,Persons
2024-06-30,2017_46e67c52,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,NO_38306492,FEMALES_29864773,published-value,published-unit,33,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 10,R23C6,sha256:4ce38cf14718f72c4814c4f44347432a4fefad1ba76b35ecad8184cc6f932cda,prisoners-in-australia,sha256:e79cc19fceef92063946f4b62f65653e97c4ed537fa902f398f6ad19feb673d2,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:7e791ab0da5cc65168d9f8e83fae97ac9bc81246b94f32aefa1c35042cdabdde,sha256:cc84a9746617a816dfbfddc459ac7b793ba58393a381bc554c34e444ec3b386c,human-authored/deterministic-geometry-v1,replay:sha256:3a99f6384c443ab5f626188327be825ee55a957df0519eb00f246fae9f9b0665,2017,03 Sexual assault and related offences,no.,Females
