publication_vintage_date,reference_date,principal_offence_id,observation_period_id,sex_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_sex,raw_statistic_basis
2022-06-30,2009-06-30,ANZSOC_06,2009-06-30,FEMALE,COUNT,offender-count,person,595,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R30C2,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,06 Robbery/extortion,2008–09,Females,Number
2022-06-30,2009-06-30,ANZSOC_06,2009-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,6.3,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R30C16,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,06 Robbery/extortion,2008–09,Females,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_06,2009-06-30,MALE,COUNT,offender-count,person,3315,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R13C2,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,06 Robbery/extortion,2008–09,Males,Number
2022-06-30,2009-06-30,ANZSOC_06,2009-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,35.7,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R13C16,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,06 Robbery/extortion,2008–09,Males,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_06,2009-06-30,PERSONS,COUNT,offender-count,person,3911,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R47C2,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,06 Robbery/extortion,2008–09,Persons(h),Number
2022-06-30,2009-06-30,ANZSOC_06,2009-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,20.9,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R47C16,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,06 Robbery/extortion,2008–09,Persons(h),Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_07,2009-06-30,FEMALE,COUNT,offender-count,person,2081,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R31C2,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,07 Unlawful entry with intent,2008–09,Females,Number
2022-06-30,2009-06-30,ANZSOC_07,2009-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,22,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R31C16,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,07 Unlawful entry with intent,2008–09,Females,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_07,2009-06-30,MALE,COUNT,offender-count,person,13794,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R14C2,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,07 Unlawful entry with intent,2008–09,Males,Number
2022-06-30,2009-06-30,ANZSOC_07,2009-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,148.7,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R14C16,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,07 Unlawful entry with intent,2008–09,Males,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_07,2009-06-30,PERSONS,COUNT,offender-count,person,15887,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R48C2,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,07 Unlawful entry with intent,2008–09,Persons(h),Number
2022-06-30,2009-06-30,ANZSOC_07,2009-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,84.8,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R48C16,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,07 Unlawful entry with intent,2008–09,Persons(h),Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_08,2009-06-30,FEMALE,COUNT,offender-count,person,23139,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R32C2,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,08 Theft(e),2008–09,Females,Number
2022-06-30,2009-06-30,ANZSOC_08,2009-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,244.9,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R32C16,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,08 Theft(e),2008–09,Females,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_08,2009-06-30,MALE,COUNT,offender-count,person,35696,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R15C2,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,08 Theft(e),2008–09,Males,Number
2022-06-30,2009-06-30,ANZSOC_08,2009-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,384.7,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R15C16,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,08 Theft(e),2008–09,Males,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_08,2009-06-30,PERSONS,COUNT,offender-count,person,58941,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R49C2,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,08 Theft(e),2008–09,Persons(h),Number
2022-06-30,2009-06-30,ANZSOC_08,2009-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,314.8,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R49C16,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,08 Theft(e),2008–09,Persons(h),Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_09,2009-06-30,FEMALE,COUNT,offender-count,person,3624,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R33C2,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,09 Fraud/deception,2008–09,Females,Number
2022-06-30,2009-06-30,ANZSOC_09,2009-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,38.4,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R33C16,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,09 Fraud/deception,2008–09,Females,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_09,2009-06-30,MALE,COUNT,offender-count,person,6499,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R16C2,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,09 Fraud/deception,2008–09,Males,Number
2022-06-30,2009-06-30,ANZSOC_09,2009-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,70,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R16C16,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,09 Fraud/deception,2008–09,Males,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_09,2009-06-30,PERSONS,COUNT,offender-count,person,10138,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R50C2,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,09 Fraud/deception,2008–09,Persons(h),Number
2022-06-30,2009-06-30,ANZSOC_09,2009-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,54.1,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R50C16,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,09 Fraud/deception,2008–09,Persons(h),Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_10,2009-06-30,FEMALE,COUNT,offender-count,person,10999,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R34C2,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,10 Illicit drug offences,2008–09,Females,Number
2022-06-30,2009-06-30,ANZSOC_10,2009-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,116.4,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R34C16,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,10 Illicit drug offences,2008–09,Females,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_10,2009-06-30,MALE,COUNT,offender-count,person,45159,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R17C2,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,10 Illicit drug offences,2008–09,Males,Number
2022-06-30,2009-06-30,ANZSOC_10,2009-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,486.7,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 2,R17C16,sha256:c6f0b96efa1b3c0aae9685e2059845db2add5d4371024fe1e820ff878486847e,recorded-crime-offenders,sha256:1b382b60eaa28c9bccaaa44eb105de93e05239563cb0ef21a267e38bf92268d8,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:221191be3ad994688cd95bb5437224f7794e371e788538f283f9a7a999781903,sha256:00d57ff13e0f7d50530326361717be1cef356fa66dc48943e8b0f809b3fb6b31,human-authored/deterministic-map-v1,replay:sha256:32d5df709185624e15816136942388547713435e37327c4d92b5776b3d875061,10 Illicit drug offences,2008–09,Males,Offender rate(a)
