reference_date,most_serious_charge_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_charge,raw_jurisdiction,raw_classification_context
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,TAS_71b7c8af,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R20C6,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,15 Offences against government,Tas.,Preliminary ANZSOC 2023 most serious charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,WA_d8689b62,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,7,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R20C5,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,15 Offences against government,WA,Preliminary ANZSOC 2023 most serious charge
2025-06-30,16_ENVIRONMENTAL_OFFENCES_9888dd68,ACT_ee71241e,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R21C8,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,16 Environmental offences,ACT,Preliminary ANZSOC 2023 most serious charge
2025-06-30,16_ENVIRONMENTAL_OFFENCES_9888dd68,NSW_647faf01,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,3,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R21C2,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,16 Environmental offences,NSW,Preliminary ANZSOC 2023 most serious charge
2025-06-30,16_ENVIRONMENTAL_OFFENCES_9888dd68,NT_ff9ec9f7,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R21C7,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,16 Environmental offences,NT,Preliminary ANZSOC 2023 most serious charge
2025-06-30,16_ENVIRONMENTAL_OFFENCES_9888dd68,QLD_cfd8a309,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R21C3,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,16 Environmental offences,Qld,Preliminary ANZSOC 2023 most serious charge
2025-06-30,16_ENVIRONMENTAL_OFFENCES_9888dd68,SA_360bf3a8,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R21C4,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,16 Environmental offences,SA,Preliminary ANZSOC 2023 most serious charge
2025-06-30,16_ENVIRONMENTAL_OFFENCES_9888dd68,TAS_71b7c8af,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R21C6,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,16 Environmental offences,Tas.,Preliminary ANZSOC 2023 most serious charge
2025-06-30,16_ENVIRONMENTAL_OFFENCES_9888dd68,WA_d8689b62,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,3,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R21C5,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,16 Environmental offences,WA,Preliminary ANZSOC 2023 most serious charge
2025-06-30,17_MISCELLANEOUS_OFFENCES_a2fe8001,ACT_ee71241e,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R22C8,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,17 Miscellaneous offences,ACT,Preliminary ANZSOC 2023 most serious charge
2025-06-30,17_MISCELLANEOUS_OFFENCES_a2fe8001,NSW_647faf01,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R22C2,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,17 Miscellaneous offences,NSW,Preliminary ANZSOC 2023 most serious charge
2025-06-30,17_MISCELLANEOUS_OFFENCES_a2fe8001,NT_ff9ec9f7,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R22C7,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,17 Miscellaneous offences,NT,Preliminary ANZSOC 2023 most serious charge
2025-06-30,17_MISCELLANEOUS_OFFENCES_a2fe8001,QLD_cfd8a309,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,3,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R22C3,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,17 Miscellaneous offences,Qld,Preliminary ANZSOC 2023 most serious charge
2025-06-30,17_MISCELLANEOUS_OFFENCES_a2fe8001,SA_360bf3a8,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,3,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R22C4,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,17 Miscellaneous offences,SA,Preliminary ANZSOC 2023 most serious charge
2025-06-30,17_MISCELLANEOUS_OFFENCES_a2fe8001,TAS_71b7c8af,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R22C6,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,17 Miscellaneous offences,Tas.,Preliminary ANZSOC 2023 most serious charge
2025-06-30,17_MISCELLANEOUS_OFFENCES_a2fe8001,WA_d8689b62,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R22C5,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,17 Miscellaneous offences,WA,Preliminary ANZSOC 2023 most serious charge
2025-06-30,TOTAL_ab2882c8,ACT_ee71241e,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,138,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R23C8,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,Total (c),ACT,Preliminary ANZSOC 2023 most serious charge
2025-06-30,TOTAL_ab2882c8,NSW_647faf01,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,5752,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R23C2,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,Total (c),NSW,Preliminary ANZSOC 2023 most serious charge
2025-06-30,TOTAL_ab2882c8,NT_ff9ec9f7,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,1377,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R23C7,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,Total (c),NT,Preliminary ANZSOC 2023 most serious charge
2025-06-30,TOTAL_ab2882c8,QLD_cfd8a309,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,4784,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R23C3,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,Total (c),Qld,Preliminary ANZSOC 2023 most serious charge
2025-06-30,TOTAL_ab2882c8,SA_360bf3a8,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,1546,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R23C4,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,Total (c),SA,Preliminary ANZSOC 2023 most serious charge
2025-06-30,TOTAL_ab2882c8,TAS_71b7c8af,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,343,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R23C6,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,Total (c),Tas.,Preliminary ANZSOC 2023 most serious charge
2025-06-30,TOTAL_ab2882c8,WA_d8689b62,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,3324,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R23C5,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,Total (c),WA,Preliminary ANZSOC 2023 most serious charge
