reference_date,jurisdiction_id,most_serious_charge_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_most_serious_charge
2024-06-30,WA,ANZSOC_151,prisoner-count,person,3,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 31,R54C6,sha256:2d6a88695a8e2b48050ec993eb3fb3d2914590ab0566e7124fe157f0e68c4d30,prisoners-in-australia,sha256:ecd04334fbb0de1f88323aefb3a79818d7ffe8b2fe85dfe4124b5ee024e34e14,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:bfaf3eb3233b66dc92cb67aef1f658457a97dfdb1bb0601b4b500546408dbaa1,sha256:c6f729325062ebc63a481636c0293dd626f27c03b82a6faca2cf1d41d872074d,openai-codex/gpt-5.6-sol,replay:sha256:61eb30cc14c73809d9a1023610e049f0531baa1850ac91b6390cd81255b9dbc0,WA,151 Breach of custodial order offences
2024-06-30,WA,ANZSOC_152,prisoner-count,person,50,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 31,R55C6,sha256:2d6a88695a8e2b48050ec993eb3fb3d2914590ab0566e7124fe157f0e68c4d30,prisoners-in-australia,sha256:ecd04334fbb0de1f88323aefb3a79818d7ffe8b2fe85dfe4124b5ee024e34e14,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:bfaf3eb3233b66dc92cb67aef1f658457a97dfdb1bb0601b4b500546408dbaa1,sha256:c6f729325062ebc63a481636c0293dd626f27c03b82a6faca2cf1d41d872074d,openai-codex/gpt-5.6-sol,replay:sha256:61eb30cc14c73809d9a1023610e049f0531baa1850ac91b6390cd81255b9dbc0,WA,152 Breach of community-based orders
2024-06-30,WA,ANZSOC_153,prisoner-count,person,43,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 31,R56C6,sha256:2d6a88695a8e2b48050ec993eb3fb3d2914590ab0566e7124fe157f0e68c4d30,prisoners-in-australia,sha256:ecd04334fbb0de1f88323aefb3a79818d7ffe8b2fe85dfe4124b5ee024e34e14,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:bfaf3eb3233b66dc92cb67aef1f658457a97dfdb1bb0601b4b500546408dbaa1,sha256:c6f729325062ebc63a481636c0293dd626f27c03b82a6faca2cf1d41d872074d,openai-codex/gpt-5.6-sol,replay:sha256:61eb30cc14c73809d9a1023610e049f0531baa1850ac91b6390cd81255b9dbc0,WA,153 Breach of violence and non-violence orders
2024-06-30,WA,ANZSOC_154,prisoner-count,person,0,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 31,R57C6,sha256:2d6a88695a8e2b48050ec993eb3fb3d2914590ab0566e7124fe157f0e68c4d30,prisoners-in-australia,sha256:ecd04334fbb0de1f88323aefb3a79818d7ffe8b2fe85dfe4124b5ee024e34e14,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:bfaf3eb3233b66dc92cb67aef1f658457a97dfdb1bb0601b4b500546408dbaa1,sha256:c6f729325062ebc63a481636c0293dd626f27c03b82a6faca2cf1d41d872074d,openai-codex/gpt-5.6-sol,replay:sha256:61eb30cc14c73809d9a1023610e049f0531baa1850ac91b6390cd81255b9dbc0,WA,154 Offences against government operations
2024-06-30,WA,ANZSOC_155,prisoner-count,person,0,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 31,R58C6,sha256:2d6a88695a8e2b48050ec993eb3fb3d2914590ab0566e7124fe157f0e68c4d30,prisoners-in-australia,sha256:ecd04334fbb0de1f88323aefb3a79818d7ffe8b2fe85dfe4124b5ee024e34e14,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:bfaf3eb3233b66dc92cb67aef1f658457a97dfdb1bb0601b4b500546408dbaa1,sha256:c6f729325062ebc63a481636c0293dd626f27c03b82a6faca2cf1d41d872074d,openai-codex/gpt-5.6-sol,replay:sha256:61eb30cc14c73809d9a1023610e049f0531baa1850ac91b6390cd81255b9dbc0,WA,155 Offences against government security
2024-06-30,WA,ANZSOC_156,prisoner-count,person,7,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 31,R59C6,sha256:2d6a88695a8e2b48050ec993eb3fb3d2914590ab0566e7124fe157f0e68c4d30,prisoners-in-australia,sha256:ecd04334fbb0de1f88323aefb3a79818d7ffe8b2fe85dfe4124b5ee024e34e14,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:bfaf3eb3233b66dc92cb67aef1f658457a97dfdb1bb0601b4b500546408dbaa1,sha256:c6f729325062ebc63a481636c0293dd626f27c03b82a6faca2cf1d41d872074d,openai-codex/gpt-5.6-sol,replay:sha256:61eb30cc14c73809d9a1023610e049f0531baa1850ac91b6390cd81255b9dbc0,WA,156 Offences against justice procedures
2024-06-30,WA,ANZSOC_16,prisoner-count,person,7,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 31,R60C6,sha256:2d6a88695a8e2b48050ec993eb3fb3d2914590ab0566e7124fe157f0e68c4d30,prisoners-in-australia,sha256:ecd04334fbb0de1f88323aefb3a79818d7ffe8b2fe85dfe4124b5ee024e34e14,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:bfaf3eb3233b66dc92cb67aef1f658457a97dfdb1bb0601b4b500546408dbaa1,sha256:c6f729325062ebc63a481636c0293dd626f27c03b82a6faca2cf1d41d872074d,openai-codex/gpt-5.6-sol,replay:sha256:61eb30cc14c73809d9a1023610e049f0531baa1850ac91b6390cd81255b9dbc0,WA,16 Miscellaneous offences
2024-06-30,WA,ANZSOC_162,prisoner-count,person,0,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 31,R61C6,sha256:2d6a88695a8e2b48050ec993eb3fb3d2914590ab0566e7124fe157f0e68c4d30,prisoners-in-australia,sha256:ecd04334fbb0de1f88323aefb3a79818d7ffe8b2fe85dfe4124b5ee024e34e14,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:bfaf3eb3233b66dc92cb67aef1f658457a97dfdb1bb0601b4b500546408dbaa1,sha256:c6f729325062ebc63a481636c0293dd626f27c03b82a6faca2cf1d41d872074d,openai-codex/gpt-5.6-sol,replay:sha256:61eb30cc14c73809d9a1023610e049f0531baa1850ac91b6390cd81255b9dbc0,WA,162 Public health and safety offences
2024-06-30,WA,ANZSOC_169,prisoner-count,person,7,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 31,R62C6,sha256:2d6a88695a8e2b48050ec993eb3fb3d2914590ab0566e7124fe157f0e68c4d30,prisoners-in-australia,sha256:ecd04334fbb0de1f88323aefb3a79818d7ffe8b2fe85dfe4124b5ee024e34e14,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:bfaf3eb3233b66dc92cb67aef1f658457a97dfdb1bb0601b4b500546408dbaa1,sha256:c6f729325062ebc63a481636c0293dd626f27c03b82a6faca2cf1d41d872074d,openai-codex/gpt-5.6-sol,replay:sha256:61eb30cc14c73809d9a1023610e049f0531baa1850ac91b6390cd81255b9dbc0,WA,169 Other miscellaneous offences
2024-06-30,WA,TOTAL,prisoner-count,person,3126,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 31,R63C6,sha256:2d6a88695a8e2b48050ec993eb3fb3d2914590ab0566e7124fe157f0e68c4d30,prisoners-in-australia,sha256:ecd04334fbb0de1f88323aefb3a79818d7ffe8b2fe85dfe4124b5ee024e34e14,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:bfaf3eb3233b66dc92cb67aef1f658457a97dfdb1bb0601b4b500546408dbaa1,sha256:c6f729325062ebc63a481636c0293dd626f27c03b82a6faca2cf1d41d872074d,openai-codex/gpt-5.6-sol,replay:sha256:61eb30cc14c73809d9a1023610e049f0531baa1850ac91b6390cd81255b9dbc0,WA,Total
2025-06-30,ACT,ANZSOC_01,prisoner-count,person,4,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R6C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,01 Homicide and related offences
2025-06-30,ACT,ANZSOC_011,prisoner-count,person,6,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R7C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,011 Murder
2025-06-30,ACT,ANZSOC_012,prisoner-count,person,0,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R8C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,012 Attempted murder
2025-06-30,ACT,ANZSOC_013,prisoner-count,person,0,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R9C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,013 Manslaughter and driving causing death
2025-06-30,ACT,ANZSOC_02,prisoner-count,person,51,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R10C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,02 Acts intended to cause injury
2025-06-30,ACT,ANZSOC_021,prisoner-count,person,52,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R11C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,021 Assault
2025-06-30,ACT,ANZSOC_029,prisoner-count,person,3,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R12C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,029 Other acts intended to cause injury
2025-06-30,ACT,ANZSOC_03,prisoner-count,person,11,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R13C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,03 Sexual assault and related offences
2025-06-30,ACT,ANZSOC_031,prisoner-count,person,11,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R14C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,031 Sexual assault
2025-06-30,ACT,ANZSOC_032,prisoner-count,person,0,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R15C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,032 Non-assaultive sexual offences
2025-06-30,ACT,ANZSOC_04,prisoner-count,person,8,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R16C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,04 Dangerous or negligent acts endangering persons (d)
2025-06-30,ACT,ANZSOC_041,prisoner-count,person,8,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R17C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,041 Dangerous or negligent operation of a vehicle (d)
2025-06-30,ACT,ANZSOC_049,prisoner-count,person,0,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R18C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,049 Other dangerous or negligent acts endangering persons
2025-06-30,ACT,ANZSOC_05,prisoner-count,person,0,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R19C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,"05 Abduction, harassment and other offences against the person"
2025-06-30,ACT,ANZSOC_051,prisoner-count,person,0,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R20C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,051 Abduction and kidnapping
2025-06-30,ACT,ANZSOC_052,prisoner-count,person,0,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R21C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,052 Deprivation of liberty/false imprisonment
2025-06-30,ACT,ANZSOC_053,prisoner-count,person,0,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R22C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,053 Harassment and threatening behaviour
2025-06-30,ACT,ANZSOC_06,prisoner-count,person,10,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R23C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,"06 Robbery, extortion and related offences"
2025-06-30,ACT,ANZSOC_061,prisoner-count,person,10,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R24C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,061 Robbery
2025-06-30,ACT,ANZSOC_062,prisoner-count,person,0,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R25C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,062 Blackmail and extortion
2025-06-30,ACT,ANZSOC_07,prisoner-count,person,11,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 31,R26C9,sha256:de18643ebae0738f77eb616e1a35a1ce426fda997ed90aee48bff03ab5b3f781,prisoners-in-australia,sha256:ed32212016eb1d53e34a810145110abb8b5a16f144a06280a6c338762d90f47c,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:c6baf98031856bc9803a03bf2305c2f9fb0fd3b5c008258c923ef1e338d118d4,sha256:dc56edb92ce64cf7088d4e7212ba373bb39f65d7062243e81645afbe6bc3cfb8,openai-codex/gpt-5.6-sol,replay:sha256:8b12f3a9ee022104682a30b403fe93c1ccd6b48b22a5241cb8880e9bbbaf805b,ACT,"07 Unlawful entry with intent/burglary, break and enter"
