reference_date,jurisdiction_id,indigenous_status_id,sex_id,legal_status_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,raw_jurisdiction,raw_indigenous_status,raw_sex,raw_legal_status
2025-06-30,NSW,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,4519,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R18C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Aboriginal and Torres Strait Islander,Persons (c),Total (b)
2025-06-30,NSW,INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,2029,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R17C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Aboriginal and Torres Strait Islander,Persons (c),Unsentenced
2025-06-30,NSW,NON_INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,229,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R25C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Non-Indigenous,Females,Sentenced
2025-06-30,NSW,NON_INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,500,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R27C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Non-Indigenous,Females,Total (b)
2025-06-30,NSW,NON_INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,273,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R26C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Non-Indigenous,Females,Unsentenced
2025-06-30,NSW,NON_INDIGENOUS,MALE,SENTENCED,prisoner-count,person,4697,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R21C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Non-Indigenous,Males,Sentenced
2025-06-30,NSW,NON_INDIGENOUS,MALE,TOTAL,prisoner-count,person,8106,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R23C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Non-Indigenous,Males,Total (b)
2025-06-30,NSW,NON_INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,3410,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R22C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Non-Indigenous,Males,Unsentenced
2025-06-30,NSW,NON_INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,4921,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R29C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Non-Indigenous,Persons (c),Sentenced
2025-06-30,NSW,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,8607,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R31C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Non-Indigenous,Persons (c),Total (b)
2025-06-30,NSW,NON_INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,3686,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R30C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Non-Indigenous,Persons (c),Unsentenced
2025-06-30,NSW,TOTAL,FEMALE,SENTENCED,prisoner-count,person,400,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R38C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Total (d),Females,Sentenced
2025-06-30,NSW,TOTAL,FEMALE,TOTAL,prisoner-count,person,909,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R40C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Total (d),Females,Total (b)
2025-06-30,NSW,TOTAL,FEMALE,UNSENTENCED,prisoner-count,person,510,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R39C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Total (d),Females,Unsentenced
2025-06-30,NSW,TOTAL,MALE,SENTENCED,prisoner-count,person,7019,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R34C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Total (d),Males,Sentenced
2025-06-30,NSW,TOTAL,MALE,TOTAL,prisoner-count,person,12252,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R36C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Total (d),Males,Total (b)
2025-06-30,NSW,TOTAL,MALE,UNSENTENCED,prisoner-count,person,5235,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R35C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Total (d),Males,Unsentenced
2025-06-30,NSW,TOTAL,PERSONS,SENTENCED,prisoner-count,person,7411,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R42C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Total (d),Persons (c),Sentenced
2025-06-30,NSW,TOTAL,PERSONS,TOTAL,prisoner-count,person,13164,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R44C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Total (d),Persons (c),Total (b)
2025-06-30,NSW,TOTAL,PERSONS,UNSENTENCED,prisoner-count,person,5752,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R43C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NSW,Total (d),Persons (c),Unsentenced
2025-06-30,NT,INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,71,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R12C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Aboriginal and Torres Strait Islander,Females,Sentenced
2025-06-30,NT,INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,196,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R14C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Aboriginal and Torres Strait Islander,Females,Total (b)
2025-06-30,NT,INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,128,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R13C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Aboriginal and Torres Strait Islander,Females,Unsentenced
2025-06-30,NT,INDIGENOUS,MALE,SENTENCED,prisoner-count,person,1236,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R8C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Aboriginal and Torres Strait Islander,Males,Sentenced
2025-06-30,NT,INDIGENOUS,MALE,TOTAL,prisoner-count,person,2312,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R10C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Aboriginal and Torres Strait Islander,Males,Total (b)
2025-06-30,NT,INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,1073,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R9C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Aboriginal and Torres Strait Islander,Males,Unsentenced
2025-06-30,NT,INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,1302,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R16C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Aboriginal and Torres Strait Islander,Persons (c),Sentenced
2025-06-30,NT,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,2505,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R18C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Aboriginal and Torres Strait Islander,Persons (c),Total (b)
2025-06-30,NT,INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,1202,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R17C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Aboriginal and Torres Strait Islander,Persons (c),Unsentenced
2025-06-30,NT,NON_INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,3,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R25C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Non-Indigenous,Females,Sentenced
2025-06-30,NT,NON_INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,15,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R27C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Non-Indigenous,Females,Total (b)
2025-06-30,NT,NON_INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,13,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R26C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Non-Indigenous,Females,Unsentenced
2025-06-30,NT,NON_INDIGENOUS,MALE,SENTENCED,prisoner-count,person,161,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R21C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Non-Indigenous,Males,Sentenced
2025-06-30,NT,NON_INDIGENOUS,MALE,TOTAL,prisoner-count,person,322,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R23C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Non-Indigenous,Males,Total (b)
2025-06-30,NT,NON_INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,159,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R22C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Non-Indigenous,Males,Unsentenced
2025-06-30,NT,NON_INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,164,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R29C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Non-Indigenous,Persons (c),Sentenced
2025-06-30,NT,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,338,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R31C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Non-Indigenous,Persons (c),Total (b)
2025-06-30,NT,NON_INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,178,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R30C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Non-Indigenous,Persons (c),Unsentenced
2025-06-30,NT,TOTAL,FEMALE,SENTENCED,prisoner-count,person,74,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R38C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Total (d),Females,Sentenced
2025-06-30,NT,TOTAL,FEMALE,TOTAL,prisoner-count,person,210,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R40C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Total (d),Females,Total (b)
2025-06-30,NT,TOTAL,FEMALE,UNSENTENCED,prisoner-count,person,138,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R39C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Total (d),Females,Unsentenced
2025-06-30,NT,TOTAL,MALE,SENTENCED,prisoner-count,person,1392,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R34C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Total (d),Males,Sentenced
2025-06-30,NT,TOTAL,MALE,TOTAL,prisoner-count,person,2636,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R36C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Total (d),Males,Total (b)
2025-06-30,NT,TOTAL,MALE,UNSENTENCED,prisoner-count,person,1234,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R35C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Total (d),Males,Unsentenced
2025-06-30,NT,TOTAL,PERSONS,SENTENCED,prisoner-count,person,1464,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R42C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Total (d),Persons (c),Sentenced
2025-06-30,NT,TOTAL,PERSONS,TOTAL,prisoner-count,person,2842,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R44C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Total (d),Persons (c),Total (b)
2025-06-30,NT,TOTAL,PERSONS,UNSENTENCED,prisoner-count,person,1377,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R43C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,NT,Total (d),Persons (c),Unsentenced
2025-06-30,QLD,INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,237,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R12C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Aboriginal and Torres Strait Islander,Females,Sentenced
2025-06-30,QLD,INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,520,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R14C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Aboriginal and Torres Strait Islander,Females,Total (b)
2025-06-30,QLD,INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,282,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R13C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Aboriginal and Torres Strait Islander,Females,Unsentenced
2025-06-30,QLD,INDIGENOUS,MALE,SENTENCED,prisoner-count,person,2366,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R8C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Aboriginal and Torres Strait Islander,Males,Sentenced
2025-06-30,QLD,INDIGENOUS,MALE,TOTAL,prisoner-count,person,3965,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R10C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Aboriginal and Torres Strait Islander,Males,Total (b)
2025-06-30,QLD,INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,1583,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R9C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Aboriginal and Torres Strait Islander,Males,Unsentenced
2025-06-30,QLD,INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,2599,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R16C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Aboriginal and Torres Strait Islander,Persons (c),Sentenced
2025-06-30,QLD,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,4486,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R18C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Aboriginal and Torres Strait Islander,Persons (c),Total (b)
2025-06-30,QLD,INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,1863,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R17C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Aboriginal and Torres Strait Islander,Persons (c),Unsentenced
2025-06-30,QLD,NON_INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,289,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R25C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Non-Indigenous,Females,Sentenced
2025-06-30,QLD,NON_INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,560,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R27C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Non-Indigenous,Females,Total (b)
2025-06-30,QLD,NON_INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,265,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R26C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Non-Indigenous,Females,Unsentenced
2025-06-30,QLD,NON_INDIGENOUS,MALE,SENTENCED,prisoner-count,person,3543,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R21C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Non-Indigenous,Males,Sentenced
2025-06-30,QLD,NON_INDIGENOUS,MALE,TOTAL,prisoner-count,person,6235,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R23C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Non-Indigenous,Males,Total (b)
2025-06-30,QLD,NON_INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,2657,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R22C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Non-Indigenous,Males,Unsentenced
2025-06-30,QLD,NON_INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,3831,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R29C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Non-Indigenous,Persons (c),Sentenced
2025-06-30,QLD,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,6791,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R31C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Non-Indigenous,Persons (c),Total (b)
2025-06-30,QLD,NON_INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,2927,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R30C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Non-Indigenous,Persons (c),Unsentenced
2025-06-30,QLD,TOTAL,FEMALE,SENTENCED,prisoner-count,person,526,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R38C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Total (d),Females,Sentenced
2025-06-30,QLD,TOTAL,FEMALE,TOTAL,prisoner-count,person,1076,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R40C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Total (d),Females,Total (b)
2025-06-30,QLD,TOTAL,FEMALE,UNSENTENCED,prisoner-count,person,550,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R39C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Total (d),Females,Unsentenced
2025-06-30,QLD,TOTAL,MALE,SENTENCED,prisoner-count,person,5906,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R34C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Total (d),Males,Sentenced
2025-06-30,QLD,TOTAL,MALE,TOTAL,prisoner-count,person,10200,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R36C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Total (d),Males,Total (b)
2025-06-30,QLD,TOTAL,MALE,UNSENTENCED,prisoner-count,person,4240,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R35C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Total (d),Males,Unsentenced
2025-06-30,QLD,TOTAL,PERSONS,SENTENCED,prisoner-count,person,6439,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R42C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Total (d),Persons (c),Sentenced
2025-06-30,QLD,TOTAL,PERSONS,TOTAL,prisoner-count,person,11278,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R44C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Total (d),Persons (c),Total (b)
2025-06-30,QLD,TOTAL,PERSONS,UNSENTENCED,prisoner-count,person,4784,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R43C4,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,Qld,Total (d),Persons (c),Unsentenced
2025-06-30,SA,INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,30,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R12C5,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,SA,Aboriginal and Torres Strait Islander,Females,Sentenced
2025-06-30,SA,INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,128,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R14C5,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,SA,Aboriginal and Torres Strait Islander,Females,Total (b)
2025-06-30,SA,INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,95,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R13C5,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,SA,Aboriginal and Torres Strait Islander,Females,Unsentenced
2025-06-30,SA,INDIGENOUS,MALE,SENTENCED,prisoner-count,person,352,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R8C5,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,SA,Aboriginal and Torres Strait Islander,Males,Sentenced
2025-06-30,SA,INDIGENOUS,MALE,TOTAL,prisoner-count,person,769,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R10C5,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,SA,Aboriginal and Torres Strait Islander,Males,Total (b)
2025-06-30,SA,INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,417,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R9C5,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,SA,Aboriginal and Torres Strait Islander,Males,Unsentenced
