publication_vintage_date,reference_date,principal_offence_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_jurisdiction
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_09_DRUG_OFFENCES,SA,defendant-count,person,1699,observed,1699,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R13C5,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,09 Drug offences,SA
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_09_DRUG_OFFENCES,TAS,defendant-count,person,457,observed,457,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R13C7,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,09 Drug offences,Tas.
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_09_DRUG_OFFENCES,VIC,defendant-count,person,4606,observed,4606,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R13C3,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,09 Drug offences,Vic.
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_09_DRUG_OFFENCES,WA,defendant-count,person,6869,observed,6869,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R13C6,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,09 Drug offences,WA
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,ACT,defendant-count,person,106,observed,106,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R14C9,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,10 Weapons and explosives offences,ACT
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,AUS,defendant-count,person,14471,observed,14471,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R14C10,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,10 Weapons and explosives offences,Aust.
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,NSW,defendant-count,person,4072,observed,4072,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R14C2,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,10 Weapons and explosives offences,NSW
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,NT,defendant-count,person,316,observed,316,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R14C8,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,10 Weapons and explosives offences,NT
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,QLD,defendant-count,person,3482,observed,3482,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R14C4,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,10 Weapons and explosives offences,Qld
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,SA,defendant-count,person,1381,observed,1381,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R14C5,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,10 Weapons and explosives offences,SA
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,TAS,defendant-count,person,422,observed,422,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R14C7,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,10 Weapons and explosives offences,Tas.
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,VIC,defendant-count,person,3439,observed,3439,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R14C3,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,10 Weapons and explosives offences,Vic.
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,WA,defendant-count,person,1256,observed,1256,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R14C6,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,10 Weapons and explosives offences,WA
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,ACT,defendant-count,person,185,observed,185,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R15C9,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,11 Property damage,ACT
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,AUS,defendant-count,person,16005,observed,16005,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R15C10,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,11 Property damage,Aust.
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,NSW,defendant-count,person,5041,observed,5041,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R15C2,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,11 Property damage,NSW
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,NT,defendant-count,person,345,observed,345,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R15C8,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,11 Property damage,NT
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,QLD,defendant-count,person,3363,observed,3363,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R15C4,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,11 Property damage,Qld
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,SA,defendant-count,person,969,observed,969,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R15C5,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,11 Property damage,SA
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,TAS,defendant-count,person,393,observed,393,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R15C7,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,11 Property damage,Tas.
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,VIC,defendant-count,person,3576,observed,3576,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R15C3,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,11 Property damage,Vic.
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,WA,defendant-count,person,2130,observed,2130,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R15C6,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,11 Property damage,WA
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES,ACT,defendant-count,person,184,observed,184,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R16C9,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,"12 Public order, health, and safety offences",ACT
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES,AUS,defendant-count,person,22913,observed,22913,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R16C10,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,"12 Public order, health, and safety offences",Aust.
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES,NSW,defendant-count,person,5927,observed,5927,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R16C2,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,"12 Public order, health, and safety offences",NSW
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES,NT,defendant-count,person,288,observed,288,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R16C8,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,"12 Public order, health, and safety offences",NT
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES,QLD,defendant-count,person,7311,observed,7311,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R16C4,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,"12 Public order, health, and safety offences",Qld
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES,SA,defendant-count,person,1128,observed,1128,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 2,R16C5,sha256:bad24902f26247679ac85f4cd6868742c0f23f4a97ebef4a0328734f0e4efada,criminal-courts-australia,sha256:f8ddd3ebc8154771b07a3b1d1f87b72bbd110f3c297d4541426bd48562b4c14f,tidy.table-family-acceptance/v1,sha256:586db493e5393972305a0d67865201bd8004481499564ddd7db021e49266e131,sha256:da7ccaa791bda65e579e26b6fe83e2de55b2ad2b1590e62294ca231cf6ddc5d1,sha256:0d952194cf501c2ce58197d1f81c0969c68ec5cc1cef604013c7b71148c3f463,human-authored/deterministic-map-v1,replay:sha256:ac508eb63ba461fd21ad794ac3a72866eaf5206ed052d25964acdbdec9b8f4ff,"12 Public order, health, and safety offences",SA
