reference_date,jurisdiction_id,indigenous_status_id,sex_id,prior_imprisonment_status_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_indigenous_status,raw_sex,raw_prior_imprisonment_status
2024-06-30,QLD,NON_INDIGENOUS,FEMALE,NO_PRIOR_IMPRISONMENT,prisoner-count,person,286,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R26C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Non-Indigenous,Females,No prior imprisonment
2024-06-30,QLD,NON_INDIGENOUS,FEMALE,PRIOR_IMPRISONMENT,prisoner-count,person,258,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R25C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Non-Indigenous,Females,Prior imprisonment
2024-06-30,QLD,NON_INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,540,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R27C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Non-Indigenous,Females,Total
2024-06-30,QLD,NON_INDIGENOUS,MALE,NO_PRIOR_IMPRISONMENT,prisoner-count,person,2409,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R22C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Non-Indigenous,Males,No prior imprisonment
2024-06-30,QLD,NON_INDIGENOUS,MALE,PRIOR_IMPRISONMENT,prisoner-count,person,3693,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R21C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Non-Indigenous,Males,Prior imprisonment
2024-06-30,QLD,NON_INDIGENOUS,MALE,TOTAL,prisoner-count,person,6099,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R23C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Non-Indigenous,Males,Total
2024-06-30,QLD,NON_INDIGENOUS,PERSONS,NO_PRIOR_IMPRISONMENT,prisoner-count,person,2686,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R30C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Non-Indigenous,Persons,No prior imprisonment
2024-06-30,QLD,NON_INDIGENOUS,PERSONS,PRIOR_IMPRISONMENT,prisoner-count,person,3947,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R29C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Non-Indigenous,Persons,Prior imprisonment
2024-06-30,QLD,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,6637,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R31C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Non-Indigenous,Persons,Total
2024-06-30,QLD,TOTAL,FEMALE,NO_PRIOR_IMPRISONMENT,prisoner-count,person,458,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R39C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Total,Females,No prior imprisonment
2024-06-30,QLD,TOTAL,FEMALE,PRIOR_IMPRISONMENT,prisoner-count,person,589,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R38C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Total,Females,Prior imprisonment
2024-06-30,QLD,TOTAL,FEMALE,TOTAL,prisoner-count,person,1055,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R40C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Total,Females,Total
2024-06-30,QLD,TOTAL,MALE,NO_PRIOR_IMPRISONMENT,prisoner-count,person,3109,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R35C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Total,Males,No prior imprisonment
2024-06-30,QLD,TOTAL,MALE,PRIOR_IMPRISONMENT,prisoner-count,person,6715,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R34C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Total,Males,Prior imprisonment
2024-06-30,QLD,TOTAL,MALE,TOTAL,prisoner-count,person,9829,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R36C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Total,Males,Total
2024-06-30,QLD,TOTAL,PERSONS,NO_PRIOR_IMPRISONMENT,prisoner-count,person,3570,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R43C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Total,Persons,No prior imprisonment
2024-06-30,QLD,TOTAL,PERSONS,PRIOR_IMPRISONMENT,prisoner-count,person,7304,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R42C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Total,Persons,Prior imprisonment
2024-06-30,QLD,TOTAL,PERSONS,TOTAL,prisoner-count,person,10879,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R44C4,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,Qld.,Total,Persons,Total
2024-06-30,SA,INDIGENOUS,FEMALE,NO_PRIOR_IMPRISONMENT,prisoner-count,person,32,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R13C5,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,SA,Aboriginal and Torres Strait Islander,Females,No prior imprisonment
2024-06-30,SA,INDIGENOUS,FEMALE,PRIOR_IMPRISONMENT,prisoner-count,person,65,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R12C5,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,SA,Aboriginal and Torres Strait Islander,Females,Prior imprisonment
2024-06-30,SA,INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,93,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R14C5,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,SA,Aboriginal and Torres Strait Islander,Females,Total
2024-06-30,SA,INDIGENOUS,MALE,NO_PRIOR_IMPRISONMENT,prisoner-count,person,230,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R9C5,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,SA,Aboriginal and Torres Strait Islander,Males,No prior imprisonment
2024-06-30,SA,INDIGENOUS,MALE,PRIOR_IMPRISONMENT,prisoner-count,person,524,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R8C5,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,SA,Aboriginal and Torres Strait Islander,Males,Prior imprisonment
2024-06-30,SA,INDIGENOUS,MALE,TOTAL,prisoner-count,person,755,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R10C5,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,SA,Aboriginal and Torres Strait Islander,Males,Total
2024-06-30,SA,INDIGENOUS,PERSONS,NO_PRIOR_IMPRISONMENT,prisoner-count,person,265,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R17C5,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,SA,Aboriginal and Torres Strait Islander,Persons,No prior imprisonment
2024-06-30,SA,INDIGENOUS,PERSONS,PRIOR_IMPRISONMENT,prisoner-count,person,588,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R16C5,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,SA,Aboriginal and Torres Strait Islander,Persons,Prior imprisonment
2024-06-30,SA,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,851,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R18C5,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,SA,Aboriginal and Torres Strait Islander,Persons,Total
2024-06-30,SA,NON_INDIGENOUS,FEMALE,NO_PRIOR_IMPRISONMENT,prisoner-count,person,85,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R26C5,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,SA,Non-Indigenous,Females,No prior imprisonment
2024-06-30,SA,NON_INDIGENOUS,FEMALE,PRIOR_IMPRISONMENT,prisoner-count,person,57,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 29,R25C5,sha256:93dedf7b390c7fbe4434ff65dd7341627d88c5616da4c384f5cfcbfcb51fba6a,prisoners-in-australia,sha256:cd8d38f8a5197e1eb098e01907de4fed00a8ecfa9f410235f770da09103de02d,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:fe5356b2019724b63f7e043220b1bda3b8088fbac6fac624e7248414b8bb5855,sha256:69df2f0a2b725cf609fa30de871fd8ce07694f821cb3970a2cf375ca742735dc,human-authored-adjacent-year-semantic-map,replay:sha256:03dcf249fde1111a05a81b111b126a38b9633b264f15cdad9f8e4141bfde995c,SA,Non-Indigenous,Females,Prior imprisonment
