publication_vintage_date,reference_date,principal_offence_id,observation_period_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_jurisdiction,raw_statistic_basis
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2022_23_819e8237,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,156,observed,156,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R76C16,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2022-23,South Australia(n),Number
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2022_23_819e8237,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,90.2,observed,90.2,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R76C32,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2022-23,South Australia(n),Offender rate(a)
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2022_23_819e8237,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,59,observed,59,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R112C16,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2022-23,Tasmania,Number
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2022_23_819e8237,TASMANIA_412e51e6,OFFENDER_RATE_bf190e83,published-value,published-unit,109.4,observed,109.4,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R112C32,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2022-23,Tasmania,Offender rate(a)
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2022_23_819e8237,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,456,observed,456,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R38C16,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2022-23,Victoria,Number
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2022_23_819e8237,VICTORIA_8abba993,OFFENDER_RATE_bf190e83,published-value,published-unit,71.3,observed,71.3,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R38C32,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2022-23,Victoria,Offender rate(a)
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2022_23_819e8237,WESTERN_AUSTRALIA_74f6e5af,NUMBER_a081e07b,published-value,published-unit,159,observed,159,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R94C16,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2022-23,Western Australia(p),Number
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2022_23_819e8237,WESTERN_AUSTRALIA_74f6e5af,OFFENDER_RATE_bf190e83,published-value,published-unit,55.4,observed,55.4,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R94C32,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2022-23,Western Australia(p),Offender rate(a)
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2023_24_cb6f8507,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,18,observed,18,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R148C17,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2023-24,Australian Capital Territory(r),Number
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2023_24_cb6f8507,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,40.7,observed,40.7,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R148C33,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2023-24,Australian Capital Territory(r),Offender rate(a)
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2023_24_cb6f8507,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,459,observed,459,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R19C17,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2023-24,New South Wales,Number
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2023_24_cb6f8507,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,55.8,observed,55.8,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R19C33,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2023-24,New South Wales,Offender rate(a)
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2023_24_cb6f8507,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,44,observed,44,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R130C17,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2023-24,Northern Territory(q)(r),Number
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2023_24_cb6f8507,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,162.8,observed,162.8,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R130C33,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2023-24,Northern Territory(q)(r),Offender rate(a)
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2023_24_cb6f8507,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,225,observed,225,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R57C17,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2023-24,Queensland(m),Number
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2023_24_cb6f8507,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,39,observed,39,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R57C33,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2023-24,Queensland(m),Offender rate(a)
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2023_24_cb6f8507,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,119,observed,119,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R76C17,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2023-24,South Australia(n),Number
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2023_24_cb6f8507,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,67.5,observed,67.5,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R76C33,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2023-24,South Australia(n),Offender rate(a)
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2023_24_cb6f8507,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,50,observed,50,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R112C17,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2023-24,Tasmania,Number
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2023_24_cb6f8507,TASMANIA_412e51e6,OFFENDER_RATE_bf190e83,published-value,published-unit,92.5,observed,92.5,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R112C33,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2023-24,Tasmania,Offender rate(a)
2024-06-30,2024-06-30,11_WEAPONS_EXPLOSIVES_70c89162,2023_24_cb6f8507,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,480,observed,480,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 20,R38C17,sha256:048b7dea7c14a4009bbdafeec368e5a9a6323c4a21e6e07101cc1adc64b73134,RecipeV01,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,sha256:a6a7a0f6a4d07ca4eef49b62faff8b0913b3b2752bf5d39b542e9f13bec6ea70,recorded-crime-offenders,sha256:5d4e56125226de1f3ee964d52b4f2f01787e1aa7fc09f76e84bae99d39ef4305,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:ca4ecf6c9b65e939634928b1ef095cd99437862070d4b3e8f2c54673442469cc,sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:16f62bbdc5edf225346f2e2db5d2d58c1a4539fd261363b48c8f197a0372f655,11 Weapons/explosives,2023-24,Victoria,Number
