publication_vintage_date,reference_date,principal_offence_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_statistic_basis
2023-06-30,2017-06-30,ANZSOC_16,2017-06-30,COUNT,offender-count,person,15739,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R58C10,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,16 Miscellaneous offences,2016–17,Number
2023-06-30,2017-06-30,ANZSOC_16,2017-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,74.1,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R58C25,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,16 Miscellaneous offences,2016–17,Offender rate(a)
2023-06-30,2017-06-30,TOTAL,2017-06-30,COUNT,offender-count,person,413894,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R59C10,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,Total(o),2016–17,Number
2023-06-30,2017-06-30,TOTAL,2017-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,1949,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R59C25,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,Total(o),2016–17,Offender rate(a)
2023-06-30,2018-06-30,ANZSOC_01,2018-06-30,COUNT,offender-count,person,683,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R8C11,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,01 Homicide and related offences(d),2017–18,Number
2023-06-30,2018-06-30,ANZSOC_01,2018-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,3.2,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R8C26,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,01 Homicide and related offences(d),2017–18,Offender rate(a)
2023-06-30,2018-06-30,ANZSOC_011,2018-06-30,COUNT,offender-count,person,234,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R9C11,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,011 Murder,2017–18,Number
2023-06-30,2018-06-30,ANZSOC_011,2018-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,1.1,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R9C26,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,011 Murder,2017–18,Offender rate(a)
2023-06-30,2018-06-30,ANZSOC_012,2018-06-30,COUNT,offender-count,person,138,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R10C11,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,012 Attempted Murder,2017–18,Number
2023-06-30,2018-06-30,ANZSOC_012,2018-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,0.6,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R10C26,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,012 Attempted Murder,2017–18,Offender rate(a)
2023-06-30,2018-06-30,ANZSOC_013,2018-06-30,COUNT,offender-count,person,311,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R11C11,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,013 Manslaughter and driving causing death,2017–18,Number
2023-06-30,2018-06-30,ANZSOC_013,2018-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,1.4,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R11C26,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,013 Manslaughter and driving causing death,2017–18,Offender rate(a)
2023-06-30,2018-06-30,ANZSOC_02,2018-06-30,COUNT,offender-count,person,78308,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R13C11,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,02 Acts intended to cause injury(e),2017–18,Number
2023-06-30,2018-06-30,ANZSOC_02,2018-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,362.5,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R13C26,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,02 Acts intended to cause injury(e),2017–18,Offender rate(a)
2023-06-30,2018-06-30,ANZSOC_021,2018-06-30,COUNT,offender-count,person,72634,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R14C11,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,021 Assault,2017–18,Number
2023-06-30,2018-06-30,ANZSOC_021,2018-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,336.3,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R14C26,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,021 Assault,2017–18,Offender rate(a)
2023-06-30,2018-06-30,ANZSOC_029,2018-06-30,COUNT,offender-count,person,5674,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R15C11,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,029 Other acts intended to cause injury,2017–18,Number
2023-06-30,2018-06-30,ANZSOC_029,2018-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,26.3,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R15C26,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,029 Other acts intended to cause injury,2017–18,Offender rate(a)
2023-06-30,2018-06-30,ANZSOC_03,2018-06-30,COUNT,offender-count,person,8523,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R17C11,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,03 Sexual assault and related offences(f),2017–18,Number
2023-06-30,2018-06-30,ANZSOC_03,2018-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,39.5,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R17C26,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,03 Sexual assault and related offences(f),2017–18,Offender rate(a)
2023-06-30,2018-06-30,ANZSOC_031,2018-06-30,COUNT,offender-count,person,6016,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R18C11,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,031 Sexual assault,2017–18,Number
2023-06-30,2018-06-30,ANZSOC_031,2018-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,27.9,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R18C26,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,031 Sexual assault,2017–18,Offender rate(a)
2023-06-30,2018-06-30,ANZSOC_032,2018-06-30,COUNT,offender-count,person,2510,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R19C11,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,032 Non–assaultive sexual offences,2017–18,Number
2023-06-30,2018-06-30,ANZSOC_032,2018-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,11.6,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R19C26,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,032 Non–assaultive sexual offences,2017–18,Offender rate(a)
2023-06-30,2018-06-30,ANZSOC_04,2018-06-30,COUNT,offender-count,person,2131,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R21C11,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,04 Dangerous/negligent acts(g),2017–18,Number
2023-06-30,2018-06-30,ANZSOC_04,2018-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,9.9,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R21C26,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,04 Dangerous/negligent acts(g),2017–18,Offender rate(a)
2023-06-30,2018-06-30,ANZSOC_05,2018-06-30,COUNT,offender-count,person,3953,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R23C11,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,05 Abduction/harassment,2017–18,Number
2023-06-30,2018-06-30,ANZSOC_05,2018-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,18.3,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R23C26,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,05 Abduction/harassment,2017–18,Offender rate(a)
2023-06-30,2018-06-30,ANZSOC_06,2018-06-30,COUNT,offender-count,person,3462,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R25C11,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,06 Robbery/extortion,2017–18,Number
