publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,prisoner_statistic_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period,raw_prisoner_statistic,raw_statistic_basis
2025-06-30,2019-06-30,QLD,2019-06-30,NON_INDIGENOUS,NUMBER,prisoner-count,person,5903,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R33C6,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Queensland,2019,Non-Indigenous,Non-Indigenous
2025-06-30,2019-06-30,QLD,2019-06-30,TOTAL_PRISONERS,NUMBER,prisoner-count,person,8771,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R33C2,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Queensland,2019,Total prisoners (d),Total prisoners (d)
2025-06-30,2019-06-30,QLD,2019-06-30,TOTAL_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,224.9,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R33C11,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Queensland,2019,Total imprisonment rate (e),Total imprisonment rate (e)
2025-06-30,2019-06-30,QLD,2019-06-30,UNSENTENCED,PROPORTION,prisoner-proportion,percent,30.9,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R33C8,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Queensland,2019,Unsentenced,Unsentenced
2025-06-30,2019-06-30,SA,2019-06-30,FEMALE,NUMBER,prisoner-count,person,197,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R44C4,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,South Australia,2019,Females,Females
2025-06-30,2019-06-30,SA,2019-06-30,FEMALE_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,27.7,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R44C10,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,South Australia,2019,Female imprisonment rate (e),Female imprisonment rate (e)
2025-06-30,2019-06-30,SA,2019-06-30,INDIGENOUS,NUMBER,prisoner-count,person,681,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R44C5,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,South Australia,2019,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2025-06-30,2019-06-30,SA,2019-06-30,KNOWN_PRIOR_IMPRISONMENT,PROPORTION,prisoner-proportion,percent,55.8,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R44C7,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,South Australia,2019,Known prior imprisonment,Known prior imprisonment
2025-06-30,2019-06-30,SA,2019-06-30,MALE,NUMBER,prisoner-count,person,2664,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R44C3,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,South Australia,2019,Males,Males
2025-06-30,2019-06-30,SA,2019-06-30,MALE_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,390.5,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R44C9,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,South Australia,2019,Male imprisonment rate (e),Male imprisonment rate (e)
2025-06-30,2019-06-30,SA,2019-06-30,NON_INDIGENOUS,NUMBER,prisoner-count,person,2178,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R44C6,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,South Australia,2019,Non-Indigenous,Non-Indigenous
2025-06-30,2019-06-30,SA,2019-06-30,TOTAL_PRISONERS,NUMBER,prisoner-count,person,2862,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R44C2,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,South Australia,2019,Total prisoners (d),Total prisoners (d)
2025-06-30,2019-06-30,SA,2019-06-30,TOTAL_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,205.3,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R44C11,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,South Australia,2019,Total imprisonment rate (e),Total imprisonment rate (e)
2025-06-30,2019-06-30,SA,2019-06-30,UNSENTENCED,PROPORTION,prisoner-proportion,percent,38.2,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R44C8,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,South Australia,2019,Unsentenced,Unsentenced
2025-06-30,2019-06-30,TAS,2019-06-30,FEMALE,NUMBER,prisoner-count,person,55,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R66C4,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Tasmania,2019,Females,Females
2025-06-30,2019-06-30,TAS,2019-06-30,FEMALE_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,24.9,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R66C10,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Tasmania,2019,Female imprisonment rate (e),Female imprisonment rate (e)
2025-06-30,2019-06-30,TAS,2019-06-30,INDIGENOUS,NUMBER,prisoner-count,person,140,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R66C5,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Tasmania,2019,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2025-06-30,2019-06-30,TAS,2019-06-30,KNOWN_PRIOR_IMPRISONMENT,PROPORTION,prisoner-proportion,percent,62.5,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R66C7,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Tasmania,2019,Known prior imprisonment,Known prior imprisonment
2025-06-30,2019-06-30,TAS,2019-06-30,MALE,NUMBER,prisoner-count,person,635,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R66C3,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Tasmania,2019,Males,Males
2025-06-30,2019-06-30,TAS,2019-06-30,MALE_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,300,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R66C9,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Tasmania,2019,Male imprisonment rate (e),Male imprisonment rate (e)
2025-06-30,2019-06-30,TAS,2019-06-30,NON_INDIGENOUS,NUMBER,prisoner-count,person,553,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R66C6,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Tasmania,2019,Non-Indigenous,Non-Indigenous
2025-06-30,2019-06-30,TAS,2019-06-30,TOTAL_PRISONERS,NUMBER,prisoner-count,person,693,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R66C2,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Tasmania,2019,Total prisoners (d),Total prisoners (d)
2025-06-30,2019-06-30,TAS,2019-06-30,TOTAL_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,160.3,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R66C11,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Tasmania,2019,Total imprisonment rate (e),Total imprisonment rate (e)
2025-06-30,2019-06-30,TAS,2019-06-30,UNSENTENCED,PROPORTION,prisoner-proportion,percent,33.3,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R66C8,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Tasmania,2019,Unsentenced,Unsentenced
2025-06-30,2019-06-30,VIC,2019-06-30,FEMALE,NUMBER,prisoner-count,person,578,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R22C4,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Victoria,2019,Females,Females
2025-06-30,2019-06-30,VIC,2019-06-30,FEMALE_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,22.2,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R22C10,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Victoria,2019,Female imprisonment rate (e),Female imprisonment rate (e)
2025-06-30,2019-06-30,VIC,2019-06-30,INDIGENOUS,NUMBER,prisoner-count,person,840,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R22C5,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Victoria,2019,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2025-06-30,2019-06-30,VIC,2019-06-30,KNOWN_PRIOR_IMPRISONMENT,PROPORTION,prisoner-proportion,percent,50.1,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R22C7,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Victoria,2019,Known prior imprisonment,Known prior imprisonment
2025-06-30,2019-06-30,VIC,2019-06-30,MALE,NUMBER,prisoner-count,person,7525,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R22C3,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Victoria,2019,Males,Males
