publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,jurisdiction_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_jurisdiction,raw_court_level
2025-06-30,2025-06-30,CHAR_044_ACTS_THAT_THREATEN_HARASS_OR_CONTROL,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,VIC,ALL_COURTS,defendant-count,person,2415,observed,2415,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R42C3,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,"044 Acts that threaten, harass, or control",Principal offence (ANZSOC 2023),Vic.,All Courts
2025-06-30,2025-06-30,CHAR_044_ACTS_THAT_THREATEN_HARASS_OR_CONTROL,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,VIC,CHILDRENS_COURTS,defendant-count,person,93,observed,93,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R317C3,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,"044 Acts that threaten, harass, or control",Principal offence (ANZSOC 2023),Vic.,Children's Courts
2025-06-30,2025-06-30,CHAR_044_ACTS_THAT_THREATEN_HARASS_OR_CONTROL,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,VIC,HIGHER_COURTS,defendant-count,person,22,observed,22,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R133C3,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,"044 Acts that threaten, harass, or control",Principal offence (ANZSOC 2023),Vic.,Higher Courts
2025-06-30,2025-06-30,CHAR_044_ACTS_THAT_THREATEN_HARASS_OR_CONTROL,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,VIC,MAGISTRATES_COURTS,defendant-count,person,2294,observed,2294,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R224C3,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,"044 Acts that threaten, harass, or control",Principal offence (ANZSOC 2023),Vic.,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_044_ACTS_THAT_THREATEN_HARASS_OR_CONTROL,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,WA,ALL_COURTS,defendant-count,person,1830,observed,1830,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R42C6,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,"044 Acts that threaten, harass, or control",Principal offence (ANZSOC 2023),WA,All Courts
2025-06-30,2025-06-30,CHAR_044_ACTS_THAT_THREATEN_HARASS_OR_CONTROL,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,WA,CHILDRENS_COURTS,defendant-count,person,115,observed,115,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R317C6,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,"044 Acts that threaten, harass, or control",Principal offence (ANZSOC 2023),WA,Children's Courts
2025-06-30,2025-06-30,CHAR_044_ACTS_THAT_THREATEN_HARASS_OR_CONTROL,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,WA,HIGHER_COURTS,defendant-count,person,30,observed,30,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R133C6,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,"044 Acts that threaten, harass, or control",Principal offence (ANZSOC 2023),WA,Higher Courts
2025-06-30,2025-06-30,CHAR_044_ACTS_THAT_THREATEN_HARASS_OR_CONTROL,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,WA,MAGISTRATES_COURTS,defendant-count,person,1691,observed,1691,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R224C6,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,"044 Acts that threaten, harass, or control",Principal offence (ANZSOC 2023),WA,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ACT,ALL_COURTS,defendant-count,person,10,observed,10,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R43C9,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),ACT,All Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ACT,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R318C9,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),ACT,Children's Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ACT,HIGHER_COURTS,defendant-count,person,0,observed,0,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R134C9,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),ACT,Higher Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ACT,MAGISTRATES_COURTS,defendant-count,person,9,observed,9,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R225C9,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),ACT,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,AUSTRALIA,ALL_COURTS,defendant-count,person,1077,observed,1077,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R43C10,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),Aust.,All Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,AUSTRALIA,CHILDRENS_COURTS,defendant-count,person,72,observed,72,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R318C10,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),Aust.,Children's Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,AUSTRALIA,HIGHER_COURTS,defendant-count,person,129,observed,129,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R134C10,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),Aust.,Higher Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,AUSTRALIA,MAGISTRATES_COURTS,defendant-count,person,879,observed,879,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R225C10,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),Aust.,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,NSW,ALL_COURTS,defendant-count,person,399,observed,399,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R43C2,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),NSW,All Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,NSW,CHILDRENS_COURTS,defendant-count,person,13,observed,13,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R318C2,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),NSW,Children's Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,NSW,HIGHER_COURTS,defendant-count,person,19,observed,19,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R134C2,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),NSW,Higher Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,NSW,MAGISTRATES_COURTS,defendant-count,person,362,observed,362,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R225C2,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),NSW,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,NT,ALL_COURTS,defendant-count,person,14,observed,14,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R43C8,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),NT,All Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,NT,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R318C8,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),NT,Children's Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,NT,HIGHER_COURTS,defendant-count,person,8,observed,8,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R134C8,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),NT,Higher Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,NT,MAGISTRATES_COURTS,defendant-count,person,7,observed,7,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R225C8,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),NT,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_045_DRIVING_CAUSING_SERIOUS_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,QLD,ALL_COURTS,defendant-count,person,159,observed,159,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 2,R43C4,sha256:bb0f28fa8c8eaceaa5ac930a2d264936ca9f0df0c3aa561aa26537017a649307,criminal-courts-australia,sha256:33c5a278e494768305f8ce6318a5d523c2bec232a64abd75d5fe844c9b1c7275,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:3ef7369dc4478b1231ad568695f29f07344f99538fea16e5b1af0095d1c7e0f1,sha256:6d763a02d1c751cacdf29b4a5b24176005f2af5c9790dcbf6130de285d8a05cf,human-authored/deterministic-map-v1,replay:sha256:113a2a822dd551a2baffadacb43d2a81e79b52a2568ff0abe0213c69057deda2,045 Driving causing serious injury(b),Principal offence (ANZSOC 2023),Qld,All Courts
