publication_vintage_date,reference_date,times_proceeded_id,sex_id,jurisdiction_id,statistic_basis_id,observation_period_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_times_proceeded,raw_sex,raw_jurisdiction,raw_statistic_basis,raw_observation_period
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,FEMALES_29864773,QLD_cfd8a309,PROPORTION_13745b70,2021_22_dd8903a1,published-value,published-unit,5.3,observed,5.3,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R47C11,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Females,Qld,Proportion (%),2021–22
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,FEMALES_29864773,QLD_cfd8a309,PROPORTION_13745b70,2022_23_0d9e498b,published-value,published-unit,6.3,observed,6.3,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R22C11,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Females,Qld,Proportion (%),2022–23
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,FEMALES_29864773,SA_360bf3a8,NUMBER_a081e07b,2021_22_dd8903a1,published-value,published-unit,179,observed,179,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R47C5,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Females,SA,Number,2021–22
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,FEMALES_29864773,SA_360bf3a8,NUMBER_a081e07b,2022_23_0d9e498b,published-value,published-unit,235,observed,235,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R22C5,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Females,SA,Number,2022–23
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,FEMALES_29864773,SA_360bf3a8,PROPORTION_13745b70,2021_22_dd8903a1,published-value,published-unit,2.9,observed,2.9,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R47C12,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Females,SA,Proportion (%),2021–22
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,FEMALES_29864773,SA_360bf3a8,PROPORTION_13745b70,2022_23_0d9e498b,published-value,published-unit,3.6,observed,3.6,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R22C12,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Females,SA,Proportion (%),2022–23
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,FEMALES_29864773,TAS_71b7c8af,NUMBER_a081e07b,2021_22_dd8903a1,published-value,published-unit,100,observed,100,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R47C6,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Females,Tas.,Number,2021–22
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,FEMALES_29864773,TAS_71b7c8af,NUMBER_a081e07b,2022_23_0d9e498b,published-value,published-unit,129,observed,129,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R22C6,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Females,Tas.,Number,2022–23
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,FEMALES_29864773,TAS_71b7c8af,PROPORTION_13745b70,2021_22_dd8903a1,published-value,published-unit,5,observed,5,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R47C13,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Females,Tas.,Proportion (%),2021–22
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,FEMALES_29864773,TAS_71b7c8af,PROPORTION_13745b70,2022_23_0d9e498b,published-value,published-unit,6.8,observed,6.8,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R22C13,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Females,Tas.,Proportion (%),2022–23
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,FEMALES_29864773,VIC_c5916b82,NUMBER_a081e07b,2021_22_dd8903a1,published-value,published-unit,487,observed,487,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R47C3,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Females,Vic.,Number,2021–22
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,FEMALES_29864773,VIC_c5916b82,NUMBER_a081e07b,2022_23_0d9e498b,published-value,published-unit,547,observed,547,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R22C3,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Females,Vic.,Number,2022–23
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,FEMALES_29864773,VIC_c5916b82,PROPORTION_13745b70,2021_22_dd8903a1,published-value,published-unit,2.9,observed,2.9,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R47C10,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Females,Vic.,Proportion (%),2021–22
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,FEMALES_29864773,VIC_c5916b82,PROPORTION_13745b70,2022_23_0d9e498b,published-value,published-unit,3.7,observed,3.7,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R22C10,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Females,Vic.,Proportion (%),2022–23
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,MALES_66d5f994,ACT_ee71241e,NUMBER_a081e07b,2021_22_dd8903a1,published-value,published-unit,29,observed,29,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R39C8,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Males,ACT,Number,2021–22
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,MALES_66d5f994,ACT_ee71241e,NUMBER_a081e07b,2022_23_0d9e498b,published-value,published-unit,34,observed,34,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R14C8,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Males,ACT,Number,2022–23
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,MALES_66d5f994,ACT_ee71241e,PROPORTION_13745b70,2021_22_dd8903a1,published-value,published-unit,1.6,observed,1.6,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R39C15,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Males,ACT,Proportion (%),2021–22
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,MALES_66d5f994,ACT_ee71241e,PROPORTION_13745b70,2022_23_0d9e498b,published-value,published-unit,1.7,observed,1.7,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R14C15,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Males,ACT,Proportion (%),2022–23
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,MALES_66d5f994,NSW_647faf01,NUMBER_a081e07b,2021_22_dd8903a1,published-value,published-unit,5832,observed,5832,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R39C2,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Males,NSW,Number,2021–22
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,MALES_66d5f994,NSW_647faf01,NUMBER_a081e07b,2022_23_0d9e498b,published-value,published-unit,5060,observed,5060,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R14C2,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Males,NSW,Number,2022–23
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,MALES_66d5f994,NSW_647faf01,PROPORTION_13745b70,2021_22_dd8903a1,published-value,published-unit,5.7,observed,5.7,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R39C9,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Males,NSW,Proportion (%),2021–22
2023-06-30,2023-06-30,5_OR_MORE_1cef4ac9,MALES_66d5f994,NSW_647faf01,PROPORTION_13745b70,2022_23_0d9e498b,published-value,published-unit,5.7,observed,5.7,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 16,R14C9,sha256:47f412240ec74d2ba8a033544a7c8f68794625f41eb474b05022188a45776d30,RecipeV01,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,sha256:3dbc9136f824b2119f673fc6c9177d77f782c1f3736bf83fb950b590b6fd064c,recorded-crime-offenders,sha256:0dfcb085c43f773f0dec19e1a0e31212b6322af67c24b8d2cac5df5591a5a673,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:2a4482e0c0dbd9f9ce67306b2b5c77ec1d331d8df98668dd7c0aa8fd0c518b39,sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ae5e3559adcb8a933051daddf783b95f817500c6820f0aa9bb61051904b9eba8,5 or more,Males,NSW,Proportion (%),2022–23
