publication_vintage_date,reference_date,principal_offence_id,aggregate_sentence_length_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_aggregate_sentence_length,raw_observation_period,raw_court_level
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_TOTAL,2021-06-30,CHILDRENS_COURTS,defendant-count,person,13,observed,13,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R62C7,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,01 Homicide and related offences,Total,2020–21,Children's Courts
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_TOTAL,2021-06-30,HIGHER_COURTS,defendant-count,person,269,observed,269,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R26C7,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,01 Homicide and related offences,Total,2020–21,Higher Courts
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_TOTAL,2021-06-30,MAGISTRATES_COURTS,defendant-count,person,47,observed,47,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R44C7,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,01 Homicide and related offences,Total,2020–21,Magistrates' Courts
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_UNDER_13_WEEKS,2021-06-30,ALL_COURTS,defendant-count,person,22,observed,22,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R8C2,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,01 Homicide and related offences,Under 13 weeks,2020–21,All Courts
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_UNDER_13_WEEKS,2021-06-30,CHILDRENS_COURTS,defendant-count,person,4,observed,4,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R62C2,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,01 Homicide and related offences,Under 13 weeks,2020–21,Children's Courts
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_UNDER_13_WEEKS,2021-06-30,HIGHER_COURTS,defendant-count,person,7,observed,7,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R26C2,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,01 Homicide and related offences,Under 13 weeks,2020–21,Higher Courts
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_UNDER_13_WEEKS,2021-06-30,MAGISTRATES_COURTS,defendant-count,person,10,observed,10,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R44C2,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,01 Homicide and related offences,Under 13 weeks,2020–21,Magistrates' Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_13_TO_UNDER_26_WEEKS,2021-06-30,ALL_COURTS,defendant-count,person,10933,observed,10933,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R9C3,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,13 to under 26 weeks,2020–21,All Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_13_TO_UNDER_26_WEEKS,2021-06-30,CHILDRENS_COURTS,defendant-count,person,1141,observed,1141,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R63C3,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,13 to under 26 weeks,2020–21,Children's Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_13_TO_UNDER_26_WEEKS,2021-06-30,HIGHER_COURTS,defendant-count,person,615,observed,615,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R27C3,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,13 to under 26 weeks,2020–21,Higher Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_13_TO_UNDER_26_WEEKS,2021-06-30,MAGISTRATES_COURTS,defendant-count,person,9180,observed,9180,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R45C3,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,13 to under 26 weeks,2020–21,Magistrates' Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_26_TO_UNDER_39_WEEKS,2021-06-30,ALL_COURTS,defendant-count,person,8034,observed,8034,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R9C4,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,26 to under 39 weeks,2020–21,All Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_26_TO_UNDER_39_WEEKS,2021-06-30,CHILDRENS_COURTS,defendant-count,person,688,observed,688,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R63C4,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,26 to under 39 weeks,2020–21,Children's Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_26_TO_UNDER_39_WEEKS,2021-06-30,HIGHER_COURTS,defendant-count,person,484,observed,484,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R27C4,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,26 to under 39 weeks,2020–21,Higher Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_26_TO_UNDER_39_WEEKS,2021-06-30,MAGISTRATES_COURTS,defendant-count,person,6854,observed,6854,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R45C4,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,26 to under 39 weeks,2020–21,Magistrates' Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_39_TO_UNDER_52_WEEKS,2021-06-30,ALL_COURTS,defendant-count,person,4600,observed,4600,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R9C5,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,39 to under 52 weeks,2020–21,All Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_39_TO_UNDER_52_WEEKS,2021-06-30,CHILDRENS_COURTS,defendant-count,person,381,observed,381,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R63C5,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,39 to under 52 weeks,2020–21,Children's Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_39_TO_UNDER_52_WEEKS,2021-06-30,HIGHER_COURTS,defendant-count,person,297,observed,297,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R27C5,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,39 to under 52 weeks,2020–21,Higher Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_39_TO_UNDER_52_WEEKS,2021-06-30,MAGISTRATES_COURTS,defendant-count,person,3929,observed,3929,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R45C5,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,39 to under 52 weeks,2020–21,Magistrates' Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_52_WEEKS_AND_OVER,2021-06-30,ALL_COURTS,defendant-count,person,6368,observed,6368,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R9C6,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,52 weeks & over,2020–21,All Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_52_WEEKS_AND_OVER,2021-06-30,CHILDRENS_COURTS,defendant-count,person,370,observed,370,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R63C6,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,52 weeks & over,2020–21,Children's Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_52_WEEKS_AND_OVER,2021-06-30,HIGHER_COURTS,defendant-count,person,639,observed,639,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R27C6,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,52 weeks & over,2020–21,Higher Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_52_WEEKS_AND_OVER,2021-06-30,MAGISTRATES_COURTS,defendant-count,person,5361,observed,5361,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R45C6,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,52 weeks & over,2020–21,Magistrates' Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_MEAN_WEEKS,2021-06-30,ALL_COURTS,sentence-mean-duration,week,24.7,observed,24.7,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R9C8,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,Mean (weeks),2020–21,All Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_MEAN_WEEKS,2021-06-30,CHILDRENS_COURTS,sentence-mean-duration,week,21.8,observed,21.8,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R63C8,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,Mean (weeks),2020–21,Children's Courts
2022-06-30,2021-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_MEAN_WEEKS,2021-06-30,HIGHER_COURTS,sentence-mean-duration,week,43.5,observed,43.5,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 11,R27C8,sha256:9eb18836eb03d9ce899ed264d74278aa3a9e40a9a15e4199170e26794fe32cb2,criminal-courts-australia,sha256:5d544a7045d9d9c4d9654744f2074b709c68a84ba30c0b93cbeca8ecdfb13cf5,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:723b29d301971375913e0afe23b2d87533c8a8866711f9b06854bf42147225fc,sha256:38b8ab7f2cf4c47ed4073c95729a17c55940af333bd2f6e640b8d8412cbd3a80,human-authored/deterministic-map-v1,replay:sha256:c1991a9c88cbf0c102b5946b53a975f3c52b788235a9e0d72732d3f66554f5c3,02 Acts intended to cause injury,Mean (weeks),2020–21,Higher Courts
