publication_vintage_date,reference_date,indigenous_status_id,observation_period_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_indigenous_status,raw_observation_period,raw_jurisdiction
2023-06-30,2013-06-30,INDIGENOUS,2013-06-30,NSW,defendant-count,person,1848,observed,1848,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R7C2,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2012–13,New South Wales
2023-06-30,2013-06-30,INDIGENOUS,2013-06-30,NT,defendant-count,person,514,observed,514,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R27C2,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2012–13,Northern Territory
2023-06-30,2013-06-30,INDIGENOUS,2013-06-30,QLD,defendant-count,person,3839,observed,3839,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R12C2,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2012–13,Queensland
2023-06-30,2013-06-30,INDIGENOUS,2013-06-30,SA,defendant-count,person,490,observed,490,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R17C2,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2012–13,South Australia
2023-06-30,2013-06-30,NON_INDIGENOUS,2013-06-30,NSW,defendant-count,person,3637,observed,3637,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R8C2,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2012–13,New South Wales
2023-06-30,2013-06-30,NON_INDIGENOUS,2013-06-30,NT,defendant-count,person,102,observed,102,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R28C2,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2012–13,Northern Territory
2023-06-30,2013-06-30,NON_INDIGENOUS,2013-06-30,QLD,defendant-count,person,5617,observed,5617,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R13C2,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2012–13,Queensland
2023-06-30,2013-06-30,NON_INDIGENOUS,2013-06-30,SA,defendant-count,person,928,observed,928,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R18C2,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2012–13,South Australia
2023-06-30,2013-06-30,NOT_STATED,2013-06-30,NSW,defendant-count,person,279,observed,279,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R9C2,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2012–13,New South Wales
2023-06-30,2013-06-30,NOT_STATED,2013-06-30,NT,defendant-count,person,7,observed,7,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R29C2,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2012–13,Northern Territory
2023-06-30,2013-06-30,NOT_STATED,2013-06-30,QLD,defendant-count,person,296,observed,296,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R14C2,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2012–13,Queensland
2023-06-30,2013-06-30,NOT_STATED,2013-06-30,SA,defendant-count,person,57,observed,57,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R19C2,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2012–13,South Australia
2023-06-30,2013-06-30,TOTAL,2013-06-30,NSW,defendant-count,person,5763,observed,5763,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R10C2,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2012–13,New South Wales
2023-06-30,2013-06-30,TOTAL,2013-06-30,NT,defendant-count,person,621,observed,621,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R30C2,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2012–13,Northern Territory
2023-06-30,2013-06-30,TOTAL,2013-06-30,QLD,defendant-count,person,9747,observed,9747,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R15C2,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2012–13,Queensland
2023-06-30,2013-06-30,TOTAL,2013-06-30,SA,defendant-count,person,1479,observed,1479,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R20C2,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2012–13,South Australia
2023-06-30,2014-06-30,INDIGENOUS,2014-06-30,NSW,defendant-count,person,1852,observed,1852,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R7C3,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2013–14,New South Wales
2023-06-30,2014-06-30,INDIGENOUS,2014-06-30,NT,defendant-count,person,504,observed,504,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R27C3,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2013–14,Northern Territory
2023-06-30,2014-06-30,INDIGENOUS,2014-06-30,QLD,defendant-count,person,3956,observed,3956,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R12C3,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2013–14,Queensland
2023-06-30,2014-06-30,INDIGENOUS,2014-06-30,SA,defendant-count,person,563,observed,563,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R17C3,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2013–14,South Australia
2023-06-30,2014-06-30,NON_INDIGENOUS,2014-06-30,NSW,defendant-count,person,3403,observed,3403,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R8C3,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2013–14,New South Wales
2023-06-30,2014-06-30,NON_INDIGENOUS,2014-06-30,NT,defendant-count,person,106,observed,106,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R28C3,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2013–14,Northern Territory
2023-06-30,2014-06-30,NON_INDIGENOUS,2014-06-30,QLD,defendant-count,person,5599,observed,5599,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R13C3,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2013–14,Queensland
2023-06-30,2014-06-30,NON_INDIGENOUS,2014-06-30,SA,defendant-count,person,824,observed,824,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R18C3,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2013–14,South Australia
2023-06-30,2014-06-30,NOT_STATED,2014-06-30,NSW,defendant-count,person,339,observed,339,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R9C3,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2013–14,New South Wales
2023-06-30,2014-06-30,NOT_STATED,2014-06-30,NT,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R29C3,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2013–14,Northern Territory
2023-06-30,2014-06-30,NOT_STATED,2014-06-30,QLD,defendant-count,person,232,observed,232,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R14C3,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2013–14,Queensland
2023-06-30,2014-06-30,NOT_STATED,2014-06-30,SA,defendant-count,person,62,observed,62,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R19C3,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2013–14,South Australia
2023-06-30,2014-06-30,TOTAL,2014-06-30,NSW,defendant-count,person,5591,observed,5591,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R10C3,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2013–14,New South Wales
2023-06-30,2014-06-30,TOTAL,2014-06-30,NT,defendant-count,person,609,observed,609,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R30C3,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2013–14,Northern Territory
