publication_vintage_date,reference_date,method_of_finalisation_id,principal_offence_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_method_of_finalisation,raw_principal_offence,raw_court_level
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_14,CHILDRENS_COURTS,defendant-count,person,558,observed,558,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R37C15,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e),14 Offences against justice procedures and orders(c),Children's Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_14,HIGHER_COURTS,defendant-count,person,277,observed,277,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R17C15,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e)(i),14 Offences against justice procedures and orders(c),Higher Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_14,MAGISTRATES_COURTS,defendant-count,person,46313,observed,46313,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R27C15,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e),14 Offences against justice procedures and orders(c),Magistrates' Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_15,ALL_COURTS,defendant-count,person,3417,observed,3417,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R7C16,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e),15 Offences against government,All Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_15,CHILDRENS_COURTS,defendant-count,person,32,observed,32,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R37C16,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e),15 Offences against government,Children's Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_15,HIGHER_COURTS,defendant-count,person,12,observed,12,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R17C16,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e)(i),15 Offences against government,Higher Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_15,MAGISTRATES_COURTS,defendant-count,person,3376,observed,3376,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R27C16,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e),15 Offences against government,Magistrates' Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_16,ALL_COURTS,defendant-count,person,2294,observed,2294,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R7C17,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e),16 Environmental offences,All Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_16,CHILDRENS_COURTS,defendant-count,person,9,observed,9,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R37C17,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e),16 Environmental offences,Children's Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_16,HIGHER_COURTS,defendant-count,person,58,observed,58,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R17C17,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e)(i),16 Environmental offences,Higher Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_16,MAGISTRATES_COURTS,defendant-count,person,2234,observed,2234,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R27C17,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e),16 Environmental offences,Magistrates' Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_17,ALL_COURTS,defendant-count,person,3051,observed,3051,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R7C18,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e),17 Miscellaneous offences,All Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_17,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R37C18,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e),17 Miscellaneous offences,Children's Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_17,HIGHER_COURTS,defendant-count,person,19,observed,19,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R17C18,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e)(i),17 Miscellaneous offences,Higher Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_17,MAGISTRATES_COURTS,defendant-count,person,3034,observed,3034,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R27C18,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e),17 Miscellaneous offences,Magistrates' Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_TOTAL,ALL_COURTS,defendant-count,person,465135,observed,465135,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R7C19,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e),Total(d),All Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_TOTAL,CHILDRENS_COURTS,defendant-count,person,20400,observed,20400,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R37C19,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e),Total(d),Children's Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_TOTAL,HIGHER_COURTS,defendant-count,person,13786,observed,13786,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R17C19,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e)(i),Total(d),Higher Courts
2025-06-30,2025-06-30,METHOD_ADJUDICATED_OUTCOMES,ANZSOC2023_TOTAL,MAGISTRATES_COURTS,defendant-count,person,430948,observed,430948,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R27C19,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Adjudicated outcomes(e),Total(d),Magistrates' Courts
2025-06-30,2025-06-30,METHOD_AGREEMENT_OF_WRONGDOING,ANZSOC2023_01,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R43C2,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Agreement of wrongdoing,01 Homicide(a),Children's Courts
2025-06-30,2025-06-30,METHOD_AGREEMENT_OF_WRONGDOING,ANZSOC2023_02,CHILDRENS_COURTS,defendant-count,person,773,observed,773,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R43C3,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Agreement of wrongdoing,02 Assault,Children's Courts
2025-06-30,2025-06-30,METHOD_AGREEMENT_OF_WRONGDOING,ANZSOC2023_03,CHILDRENS_COURTS,defendant-count,person,41,observed,41,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R43C4,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Agreement of wrongdoing,03 Sexual offences,Children's Courts
2025-06-30,2025-06-30,METHOD_AGREEMENT_OF_WRONGDOING,ANZSOC2023_04,CHILDRENS_COURTS,defendant-count,person,101,observed,101,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R43C5,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Agreement of wrongdoing,04 Harm or endanger persons(b),Children's Courts
2025-06-30,2025-06-30,METHOD_AGREEMENT_OF_WRONGDOING,ANZSOC2023_05,CHILDRENS_COURTS,defendant-count,person,137,observed,137,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R43C6,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Agreement of wrongdoing,"05 Robbery, blackmail, and extortion",Children's Courts
2025-06-30,2025-06-30,METHOD_AGREEMENT_OF_WRONGDOING,ANZSOC2023_06,CHILDRENS_COURTS,defendant-count,person,340,observed,340,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R43C7,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Agreement of wrongdoing,06 Burglary,Children's Courts
2025-06-30,2025-06-30,METHOD_AGREEMENT_OF_WRONGDOING,ANZSOC2023_07,CHILDRENS_COURTS,defendant-count,person,719,observed,719,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R43C8,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Agreement of wrongdoing,07 Theft,Children's Courts
2025-06-30,2025-06-30,METHOD_AGREEMENT_OF_WRONGDOING,ANZSOC2023_08,CHILDRENS_COURTS,defendant-count,person,74,observed,74,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R43C9,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Agreement of wrongdoing,08 Fraud and related offences,Children's Courts
