publication_vintage_date,reference_date,age_group_id,sex_id,jurisdiction_id,statistic_basis_id,observation_period_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_sex,raw_jurisdiction,raw_statistic_basis,raw_observation_period
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,MALES_66d5f994,SA_360bf3a8,NUMBER_a081e07b,2023_24_275b6c33,published-value,published-unit,408,observed,408,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R81C5,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Males,SA,Number,2023–24(c)(d)
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,MALES_66d5f994,SA_360bf3a8,NUMBER_a081e07b,2024_25_a2e07178,published-value,published-unit,462,observed,462,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R23C5,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Males,SA,Number,2024–25
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,MALES_66d5f994,SA_360bf3a8,OFFENDER_RATE_bf190e83,2023_24_275b6c33,published-value,published-unit,235.5,observed,235.5,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R81C13,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Males,SA,Offender rate(a),2023–24(c)(d)
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,MALES_66d5f994,SA_360bf3a8,OFFENDER_RATE_bf190e83,2024_25_a2e07178,published-value,published-unit,260.5,observed,260.5,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R23C13,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Males,SA,Offender rate(a),2024–25
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,MALES_66d5f994,TAS_71b7c8af,NUMBER_a081e07b,2023_24_275b6c33,published-value,published-unit,191,observed,191,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R81C7,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Males,Tas.,Number,2023–24(c)(d)
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,MALES_66d5f994,TAS_71b7c8af,NUMBER_a081e07b,2024_25_a2e07178,published-value,published-unit,220,observed,220,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R23C7,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Males,Tas.,Number,2024–25
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,MALES_66d5f994,TAS_71b7c8af,OFFENDER_RATE_bf190e83,2023_24_275b6c33,published-value,published-unit,324.8,observed,324.8,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R81C15,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Males,Tas.,Offender rate(a),2023–24(c)(d)
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,MALES_66d5f994,TAS_71b7c8af,OFFENDER_RATE_bf190e83,2024_25_a2e07178,published-value,published-unit,364.2,observed,364.2,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R23C15,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Males,Tas.,Offender rate(a),2024–25
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,MALES_66d5f994,VIC_c5916b82,NUMBER_a081e07b,2023_24_275b6c33,published-value,published-unit,1111,observed,1111,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R81C3,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Males,Vic.,Number,2023–24(c)(d)
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,MALES_66d5f994,VIC_c5916b82,NUMBER_a081e07b,2024_25_a2e07178,published-value,published-unit,1187,observed,1187,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R23C3,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Males,Vic.,Number,2024–25
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,MALES_66d5f994,VIC_c5916b82,OFFENDER_RATE_bf190e83,2023_24_275b6c33,published-value,published-unit,210,observed,210,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R81C11,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Males,Vic.,Offender rate(a),2023–24(c)(d)
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,MALES_66d5f994,VIC_c5916b82,OFFENDER_RATE_bf190e83,2024_25_a2e07178,published-value,published-unit,218,observed,218,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R23C11,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Males,Vic.,Offender rate(a),2024–25
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,MALES_66d5f994,WA_d8689b62,NUMBER_a081e07b,2023_24_275b6c33,published-value,published-unit,446,observed,446,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R81C6,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Males,WA,Number,2023–24(c)(d)
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,MALES_66d5f994,WA_d8689b62,NUMBER_a081e07b,2024_25_a2e07178,published-value,published-unit,548,observed,548,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R23C6,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Males,WA,Number,2024–25
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,MALES_66d5f994,WA_d8689b62,OFFENDER_RATE_bf190e83,2023_24_275b6c33,published-value,published-unit,200.3,observed,200.3,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R81C14,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Males,WA,Offender rate(a),2023–24(c)(d)
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,MALES_66d5f994,WA_d8689b62,OFFENDER_RATE_bf190e83,2024_25_a2e07178,published-value,published-unit,238.2,observed,238.2,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R23C14,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Males,WA,Offender rate(a),2024–25
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,PERSONS_4d6dccab,ACT_ee71241e,NUMBER_a081e07b,2023_24_275b6c33,published-value,published-unit,41,observed,41,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R119C9,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Persons(f),ACT(d),Number,2023–24(c)(d)
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,PERSONS_4d6dccab,ACT_ee71241e,NUMBER_a081e07b,2024_25_a2e07178,published-value,published-unit,61,observed,61,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R61C9,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Persons(f),ACT(d),Number,2024–25
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,PERSONS_4d6dccab,ACT_ee71241e,OFFENDER_RATE_bf190e83,2023_24_275b6c33,published-value,published-unit,63.2,observed,63.2,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R119C17,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Persons(f),ACT(d),Offender rate(a),2023–24(c)(d)
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,PERSONS_4d6dccab,ACT_ee71241e,OFFENDER_RATE_bf190e83,2024_25_a2e07178,published-value,published-unit,91,observed,91,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R61C17,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Persons(f),ACT(d),Offender rate(a),2024–25
2025-06-30,2025-06-30,65_YEARS_AND_OVER_d27557e1,PERSONS_4d6dccab,NSW_647faf01,NUMBER_a081e07b,2023_24_275b6c33,published-value,published-unit,2889,observed,2889,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 15,R119C2,sha256:6b99d9bc2b04d8c67a27b0dc6765fde874c9260748b4a4d7e5f2170de7babcd1,RecipeV01,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,sha256:82042c21a4ed8b782a200066495f8fa57ca28410de5ff580042fa4b1ee06847e,recorded-crime-offenders,sha256:cd246fd77632695d3573c7ee2d38601d642276c74153d7d9ea08ff59c994c442,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:b071d051c7c9cc23d200554e26a3d68dd6c7a1ec972d60cba06a821dddca35ba,sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:22d64c15688f54b3332d2a1c3da2a97ec53e838e1772dda3d666c0d7a3e7a629,65 years and over,Persons(f),NSW,Number,2023–24(c)(d)
