publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,sentence_statistic_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period,raw_sentence_statistic
2023-06-30,2017-06-30,VIC,2017-06-30,SHARE_1_TO_UNDER_5_YEARS,sentence-share-1-to-under-5-years,percent,40.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R25C3,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,VICTORIA,2017,1 & under 5 years
2023-06-30,2017-06-30,VIC,2017-06-30,SHARE_5_TO_UNDER_10_YEARS,sentence-share-5-to-under-10-years,percent,24.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R25C4,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,VICTORIA,2017,5 & under 10 years
2023-06-30,2017-06-30,VIC,2017-06-30,SHARE_SENTENCED_LAST_12_MONTHS,share-sentenced-in-last-12-months,percent,55.7,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R25C7,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,VICTORIA,2017,Sentenced in last 12 months
2023-06-30,2017-06-30,VIC,2017-06-30,SHARE_UNDER_1_YEAR,sentence-share-under-1-year,percent,18.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R25C2,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,VICTORIA,2017,Under 1 year
2023-06-30,2017-06-30,VIC,2017-06-30,TOTAL_SENTENCED_PRISONERS,total-sentenced-prisoners,person,4924,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R25C8,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,VICTORIA,2017,Total sentenced prisoners
2023-06-30,2017-06-30,WA,2017-06-30,MEDIAN_SENTENCE_LENGTH,median-aggregate-sentence-length,year,2.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R61C6,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,WESTERN AUSTRALIA,2017,Median
2023-06-30,2017-06-30,WA,2017-06-30,SHARE_10_YEARS_PLUS,sentence-share-10-years-plus,percent,5.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R61C5,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,WESTERN AUSTRALIA,2017,10 years & over
2023-06-30,2017-06-30,WA,2017-06-30,SHARE_1_TO_UNDER_5_YEARS,sentence-share-1-to-under-5-years,percent,56.9,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R61C3,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,WESTERN AUSTRALIA,2017,1 & under 5 years
2023-06-30,2017-06-30,WA,2017-06-30,SHARE_5_TO_UNDER_10_YEARS,sentence-share-5-to-under-10-years,percent,17.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R61C4,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,WESTERN AUSTRALIA,2017,5 & under 10 years
2023-06-30,2017-06-30,WA,2017-06-30,SHARE_SENTENCED_LAST_12_MONTHS,share-sentenced-in-last-12-months,percent,44.7,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R61C7,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,WESTERN AUSTRALIA,2017,Sentenced in last 12 months
2023-06-30,2017-06-30,WA,2017-06-30,SHARE_UNDER_1_YEAR,sentence-share-under-1-year,percent,14.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R61C2,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,WESTERN AUSTRALIA,2017,Under 1 year
2023-06-30,2017-06-30,WA,2017-06-30,TOTAL_SENTENCED_PRISONERS,total-sentenced-prisoners,person,4793,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R61C8,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,WESTERN AUSTRALIA,2017,Total sentenced prisoners
2023-06-30,2018-06-30,ACT,2018-06-30,MEDIAN_SENTENCE_LENGTH,median-aggregate-sentence-length,year,2.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R98C6,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,AUSTRALIAN CAPITAL TERRITORY,2018,Median
2023-06-30,2018-06-30,ACT,2018-06-30,SHARE_10_YEARS_PLUS,sentence-share-10-years-plus,percent,12.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R98C5,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,AUSTRALIAN CAPITAL TERRITORY,2018,10 years & over
2023-06-30,2018-06-30,ACT,2018-06-30,SHARE_1_TO_UNDER_5_YEARS,sentence-share-1-to-under-5-years,percent,39.7,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R98C3,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,AUSTRALIAN CAPITAL TERRITORY,2018,1 & under 5 years
2023-06-30,2018-06-30,ACT,2018-06-30,SHARE_5_TO_UNDER_10_YEARS,sentence-share-5-to-under-10-years,percent,20.7,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R98C4,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,AUSTRALIAN CAPITAL TERRITORY,2018,5 & under 10 years
2023-06-30,2018-06-30,ACT,2018-06-30,SHARE_SENTENCED_LAST_12_MONTHS,share-sentenced-in-last-12-months,percent,52.1,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R98C7,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,AUSTRALIAN CAPITAL TERRITORY,2018,Sentenced in last 12 months
2023-06-30,2018-06-30,ACT,2018-06-30,SHARE_UNDER_1_YEAR,sentence-share-under-1-year,percent,25.9,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R98C2,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,AUSTRALIAN CAPITAL TERRITORY,2018,Under 1 year
2023-06-30,2018-06-30,ACT,2018-06-30,TOTAL_SENTENCED_PRISONERS,total-sentenced-prisoners,person,305,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R98C8,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,AUSTRALIAN CAPITAL TERRITORY,2018,Total sentenced prisoners
2023-06-30,2018-06-30,AUS,2018-06-30,MEDIAN_SENTENCE_LENGTH,median-aggregate-sentence-length,year,3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R110C6,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,AUSTRALIA,2018,Median
2023-06-30,2018-06-30,AUS,2018-06-30,SHARE_10_YEARS_PLUS,sentence-share-10-years-plus,percent,12.7,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R110C5,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,AUSTRALIA,2018,10 years & over
2023-06-30,2018-06-30,AUS,2018-06-30,SHARE_1_TO_UNDER_5_YEARS,sentence-share-1-to-under-5-years,percent,46.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R110C3,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,AUSTRALIA,2018,1 & under 5 years
2023-06-30,2018-06-30,AUS,2018-06-30,SHARE_5_TO_UNDER_10_YEARS,sentence-share-5-to-under-10-years,percent,21.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R110C4,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,AUSTRALIA,2018,5 & under 10 years
2023-06-30,2018-06-30,AUS,2018-06-30,SHARE_SENTENCED_LAST_12_MONTHS,share-sentenced-in-last-12-months,percent,45.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R110C7,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,AUSTRALIA,2018,Sentenced in last 12 months
2023-06-30,2018-06-30,AUS,2018-06-30,SHARE_UNDER_1_YEAR,sentence-share-under-1-year,percent,15.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R110C2,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,AUSTRALIA,2018,Under 1 year
2023-06-30,2018-06-30,AUS,2018-06-30,TOTAL_SENTENCED_PRISONERS,total-sentenced-prisoners,person,29030,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R110C8,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,AUSTRALIA,2018,Total sentenced prisoners
2023-06-30,2018-06-30,NSW,2018-06-30,MEDIAN_SENTENCE_LENGTH,median-aggregate-sentence-length,year,3.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R14C6,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,NEW SOUTH WALES,2018,Median
2023-06-30,2018-06-30,NSW,2018-06-30,SHARE_10_YEARS_PLUS,sentence-share-10-years-plus,percent,18,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_27,R14C5,sha256:b7328a2d8676be5498e75bf5d679b35c0cfd556f4db1f0be6ac679ba46dc2ed1,prisoners-in-australia,sha256:d26510665de7b21f897ee61760d89c70a38c28a6c86877ced9827224cfec1ddd,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:e87530f8fb08e8fe76a0b923eef0f644715862cbdea492ba1a0ceea815a7f8ad,sha256:1a9c72d25b7032b35118274ba589ebaf5bfcc441b8e75de2026ab9317a2bd4da,openai-codex/gpt-5.6-sol,replay:sha256:88f4edcba7c8e6985997427e0f361d3899002c5363defbe76758bb34973da38f,NEW SOUTH WALES,2018,10 years & over
