reference_date,jurisdiction_id,prisoner_statistic_id,characteristic_category_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_prisoner_statistic,raw_characteristic_category
2022-06-30,AUST_895ceebd,FEDERAL_PRISONERS_c3845d4b,NON_INDIGENOUS_2f231fea,published-value,published-unit,1306,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R20C10,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,Aust.,FEDERAL PRISONERS,Non-Indigenous
2022-06-30,AUST_895ceebd,FEDERAL_PRISONERS_c3845d4b,TOTAL_PRISONERS_718941a8,published-value,published-unit,1390,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R8C10,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,Aust.,FEDERAL PRISONERS,Total prisoners
2022-06-30,AUST_895ceebd,FEDERAL_PRISONERS_c3845d4b,UNKNOWN_23759997,published-value,published-unit,4,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R21C10,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,Aust.,FEDERAL PRISONERS,Unknown
2022-06-30,NSW_647faf01,FEDERAL_PAROLEES_12a2e4f6,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,3,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R34C2,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NSW,FEDERAL PAROLEES,Aboriginal and Torres Strait Islander
2022-06-30,NSW_647faf01,FEDERAL_PAROLEES_12a2e4f6,FEMALE_cf112cb6,published-value,published-unit,21,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R27C2,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NSW,FEDERAL PAROLEES,Female
2022-06-30,NSW_647faf01,FEDERAL_PAROLEES_12a2e4f6,MALE_9050711d,published-value,published-unit,135,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R26C2,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NSW,FEDERAL PAROLEES,Male
2022-06-30,NSW_647faf01,FEDERAL_PAROLEES_12a2e4f6,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,47.5,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R30C2,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NSW,FEDERAL PAROLEES,Mean age (years)
2022-06-30,NSW_647faf01,FEDERAL_PAROLEES_12a2e4f6,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,46.6,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R31C2,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NSW,FEDERAL PAROLEES,Median age (years)
2022-06-30,NSW_647faf01,FEDERAL_PAROLEES_12a2e4f6,NON_INDIGENOUS_2f231fea,published-value,published-unit,157,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R35C2,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NSW,FEDERAL PAROLEES,Non-Indigenous
2022-06-30,NSW_647faf01,FEDERAL_PAROLEES_12a2e4f6,TOTAL_PAROLEES_2d9e5d9a,published-value,published-unit,158,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R23C2,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NSW,FEDERAL PAROLEES,Total parolees
2022-06-30,NSW_647faf01,FEDERAL_PRISONERS_c3845d4b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,45,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R19C2,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NSW,FEDERAL PRISONERS,Aboriginal and Torres Strait Islander
2022-06-30,NSW_647faf01,FEDERAL_PRISONERS_c3845d4b,FEMALE_cf112cb6,published-value,published-unit,21,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R12C2,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NSW,FEDERAL PRISONERS,Female
2022-06-30,NSW_647faf01,FEDERAL_PRISONERS_c3845d4b,MALE_9050711d,published-value,published-unit,634,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R11C2,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NSW,FEDERAL PRISONERS,Male
2022-06-30,NSW_647faf01,FEDERAL_PRISONERS_c3845d4b,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,42.6,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R15C2,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NSW,FEDERAL PRISONERS,Mean age (years)
2022-06-30,NSW_647faf01,FEDERAL_PRISONERS_c3845d4b,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,40.5,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R16C2,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NSW,FEDERAL PRISONERS,Median age (years)
2022-06-30,NSW_647faf01,FEDERAL_PRISONERS_c3845d4b,NON_INDIGENOUS_2f231fea,published-value,published-unit,610,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R20C2,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NSW,FEDERAL PRISONERS,Non-Indigenous
2022-06-30,NSW_647faf01,FEDERAL_PRISONERS_c3845d4b,TOTAL_PRISONERS_718941a8,published-value,published-unit,653,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R8C2,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NSW,FEDERAL PRISONERS,Total prisoners
2022-06-30,NSW_647faf01,FEDERAL_PRISONERS_c3845d4b,UNKNOWN_23759997,published-value,published-unit,0,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R21C2,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NSW,FEDERAL PRISONERS,Unknown
2022-06-30,NT_ff9ec9f7,FEDERAL_PAROLEES_12a2e4f6,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,0,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R34C8,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NT,FEDERAL PAROLEES,Aboriginal and Torres Strait Islander
2022-06-30,NT_ff9ec9f7,FEDERAL_PAROLEES_12a2e4f6,FEMALE_cf112cb6,published-value,published-unit,0,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R27C8,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NT,FEDERAL PAROLEES,Female
2022-06-30,NT_ff9ec9f7,FEDERAL_PAROLEES_12a2e4f6,MALE_9050711d,published-value,published-unit,3,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R26C8,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NT,FEDERAL PAROLEES,Male
2022-06-30,NT_ff9ec9f7,FEDERAL_PAROLEES_12a2e4f6,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,,suppressed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R30C8,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NT,FEDERAL PAROLEES,Mean age (years)
2022-06-30,NT_ff9ec9f7,FEDERAL_PAROLEES_12a2e4f6,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,,suppressed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R31C8,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NT,FEDERAL PAROLEES,Median age (years)
2022-06-30,NT_ff9ec9f7,FEDERAL_PAROLEES_12a2e4f6,NON_INDIGENOUS_2f231fea,published-value,published-unit,3,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R35C8,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NT,FEDERAL PAROLEES,Non-Indigenous
2022-06-30,NT_ff9ec9f7,FEDERAL_PAROLEES_12a2e4f6,TOTAL_PAROLEES_2d9e5d9a,published-value,published-unit,3,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_36,R23C8,sha256:48ffe819cbf8538a183eae5c53621aad79aaa015a940f1067f9d2a2cdb91695b,prisoners-in-australia,sha256:9283105b86a50a3376e69f5869cb0d65c55814020f96d263f5f1effc3a687927,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:1a94416a706e600e3e60bdefdf8566176f9ddd71e93f78a6daff7e73c21a1b55,sha256:1c3a9a24af067ef2c5760c7e108342021f43d48c4ffd713ea8d3e7b0dd106db8,human-authored/deterministic-geometry-v1,replay:sha256:43c35535436ad1c12b5e87eae32da0199ec7a04b12782d288dc52e74add160da,NT,FEDERAL PAROLEES,Total parolees
