publication_vintage_date,reference_date,principal_offence_id,indigenous_status_id,sex_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_indigenous_status,raw_sex,raw_jurisdiction,raw_statistic_basis
2025-06-30,2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,TOTAL_ab2882c8,PERSONS_4d6dccab,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,3995,observed,3995,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R76C4,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,02 Acts intended to cause injury,Total(g),Persons(d),South Australia,Number
2025-06-30,2025-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,TOTAL_ab2882c8,PERSONS_4d6dccab,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,236.3,observed,236.3,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R76C7,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,02 Acts intended to cause injury,Total(g),Persons(d),South Australia,Offender rate(a)
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R111C3,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Females,Australian Capital Territory(i),Number
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,0,observed,0,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R111C6,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Females,Australian Capital Territory(i),Offender rate(a)
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,15,observed,15,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R11C3,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Females,New South Wales(e)(f),Number
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,10.6,observed,10.6,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R11C6,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Females,New South Wales(e)(f),Offender rate(a)
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R86C3,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Females,Northern Territory(h),Number
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,0,observed,0,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R86C6,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Females,Northern Territory(h),Offender rate(a)
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,FEMALES_29864773,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,3,observed,3,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R36C3,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Females,Queensland,Number
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,FEMALES_29864773,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,2.6,observed,2.6,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R36C6,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Females,Queensland,Offender rate(a)
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R61C3,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Females,South Australia,Number
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,0,observed,0,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R61C6,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Females,South Australia,Offender rate(a)
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,5,observed,5,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R111C2,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Males,Australian Capital Territory(i),Number
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,117.4,observed,117.4,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R111C5,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Males,Australian Capital Territory(i),Offender rate(a)
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,212,observed,212,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R11C2,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Males,New South Wales(e)(f),Number
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,150.2,observed,150.2,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R11C5,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Males,New South Wales(e)(f),Offender rate(a)
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,48,observed,48,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R86C2,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Males,Northern Territory(h),Number
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,149.9,observed,149.9,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R86C5,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Males,Northern Territory(h),Offender rate(a)
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,128,observed,128,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 44,R36C2,sha256:048cdb9e299d6b704e1a72f8d3cf0be8f636b2e481a2196cbd19f737007e7932,RecipeV01,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,sha256:fc7b0a128dead50055a1ac2f635c5a309df2d861dc8529701b08d992a58e0180,recorded-crime-offenders,sha256:dcc0174778a4750f21b59ffd2571f052037f8f7b5b2ddfd52fae0ff3f84056bb,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:86fafc2d13b8f5b28d30533671bf8d62a763eb1fd5f3c77991fdf6d2e3422f5d,sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1e4d6578d2128d46aedf15c615af88458a60cd7ad480035c2d6d702087ac32a3,03 Sexual assault and related offences,Aboriginal and Torres Strait Islander,Males,Queensland,Number
