reference_date,jurisdiction_id,statistic_basis_id,characteristic_group_id,characteristic_category_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_statistic_basis,raw_characteristic_group,raw_characteristic_category
2025-06-30,TAS,NUMBER,PRIOR_IMPRISONMENT_STATUS,NO_PRIOR_IMPRISONMENT,prisoner-count,person,286,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R21C7,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Tas.,Number,Prior imprisonment status (d),No prior imprisonment
2025-06-30,TAS,NUMBER,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-count,person,510,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R20C7,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Tas.,Number,Prior imprisonment status (d),Prior imprisonment
2025-06-30,TAS,NUMBER,SEX,FEMALE,prisoner-count,person,68,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R10C7,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Tas.,Number,Sex,Females
2025-06-30,TAS,NUMBER,SEX,MALE,prisoner-count,person,731,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R9C7,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Tas.,Number,Sex,Males
2025-06-30,TAS,NUMBER,TOTAL,TOTAL_PRISONERS,prisoner-count,person,797,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R7C7,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Tas.,Number,Total prisoners (b),Total prisoners (b)
2025-06-30,TAS,PROPORTION,INDIGENOUS_STATUS,INDIGENOUS,prisoner-proportion,percent,25.8,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R39C7,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Tas.,Proportion (%),Indigenous status,Aboriginal and Torres Strait Islander
2025-06-30,TAS,PROPORTION,INDIGENOUS_STATUS,NON_INDIGENOUS,prisoner-proportion,percent,68.8,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R40C7,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Tas.,Proportion (%),Indigenous status,Non-Indigenous
2025-06-30,TAS,PROPORTION,INDIGENOUS_STATUS,UNKNOWN,prisoner-proportion,percent,4.5,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R41C7,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Tas.,Proportion (%),Indigenous status,Unknown
2025-06-30,TAS,PROPORTION,LEGAL_STATUS,POST_SENTENCE,prisoner-proportion,percent,0.4,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R45C7,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Tas.,Proportion (%),Legal status,Post-sentence (c)
2025-06-30,TAS,PROPORTION,LEGAL_STATUS,SENTENCED,prisoner-proportion,percent,57.1,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R43C7,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Tas.,Proportion (%),Legal status,Sentenced
2025-06-30,TAS,PROPORTION,LEGAL_STATUS,UNSENTENCED,prisoner-proportion,percent,43,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R44C7,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Tas.,Proportion (%),Legal status,Unsentenced
2025-06-30,TAS,PROPORTION,PRIOR_IMPRISONMENT_STATUS,NO_PRIOR_IMPRISONMENT,prisoner-proportion,percent,35.9,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R48C7,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Tas.,Proportion (%),Prior imprisonment status (d),No prior imprisonment
2025-06-30,TAS,PROPORTION,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-proportion,percent,64,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R47C7,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Tas.,Proportion (%),Prior imprisonment status (d),Prior imprisonment
2025-06-30,TAS,PROPORTION,PRIOR_IMPRISONMENT_STATUS,TOTAL_PRISONERS,prisoner-proportion,percent,100,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R49C7,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Tas.,Proportion (%),Prior imprisonment status (d),Total prisoners (b)
2025-06-30,TAS,PROPORTION,SEX,FEMALE,prisoner-proportion,percent,8.5,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R37C7,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Tas.,Proportion (%),Sex,Females
2025-06-30,TAS,PROPORTION,SEX,MALE,prisoner-proportion,percent,91.7,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R36C7,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Tas.,Proportion (%),Sex,Males
2025-06-30,VIC,NUMBER,INDIGENOUS_STATUS,INDIGENOUS,prisoner-count,person,915,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R12C3,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Vic.,Number,Indigenous status,Aboriginal and Torres Strait Islander
2025-06-30,VIC,NUMBER,INDIGENOUS_STATUS,NON_INDIGENOUS,prisoner-count,person,5476,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R13C3,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Vic.,Number,Indigenous status,Non-Indigenous
2025-06-30,VIC,NUMBER,INDIGENOUS_STATUS,UNKNOWN,prisoner-count,person,207,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R14C3,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Vic.,Number,Indigenous status,Unknown
2025-06-30,VIC,NUMBER,LEGAL_STATUS,POST_SENTENCE,prisoner-count,person,0,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R18C3,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Vic.,Number,Legal status,Post-sentence (c)
2025-06-30,VIC,NUMBER,LEGAL_STATUS,SENTENCED,prisoner-count,person,4008,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R16C3,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Vic.,Number,Legal status,Sentenced
2025-06-30,VIC,NUMBER,LEGAL_STATUS,UNSENTENCED,prisoner-count,person,2588,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R17C3,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Vic.,Number,Legal status,Unsentenced
2025-06-30,VIC,NUMBER,MEAN_AGE,FEMALE,mean-age,year,38.7,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R24C3,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Vic.,Number,Mean age (years),Females
2025-06-30,VIC,NUMBER,MEAN_AGE,INDIGENOUS,mean-age,year,35.8,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R25C3,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Vic.,Number,Mean age (years),Aboriginal and Torres Strait Islander
2025-06-30,VIC,NUMBER,MEAN_AGE,MALE,mean-age,year,39.3,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R23C3,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Vic.,Number,Mean age (years),Males
2025-06-30,VIC,NUMBER,MEAN_AGE,NON_INDIGENOUS,mean-age,year,39.8,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R26C3,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Vic.,Number,Mean age (years),Non-Indigenous
2025-06-30,VIC,NUMBER,MEAN_AGE,PERSONS,mean-age,year,39.3,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R27C3,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Vic.,Number,Mean age (years),Persons (e)
2025-06-30,VIC,NUMBER,MEDIAN_AGE,FEMALE,median-age,year,36.8,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R30C3,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Vic.,Number,Median age (years),Females
2025-06-30,VIC,NUMBER,MEDIAN_AGE,INDIGENOUS,median-age,year,34.3,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R31C3,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Vic.,Number,Median age (years),Aboriginal and Torres Strait Islander
2025-06-30,VIC,NUMBER,MEDIAN_AGE,MALE,median-age,year,37,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 15,R29C3,sha256:c0452208c8b2b60e758399ce5b00a6ea06d76748408ee34d7d28c05fe51283ed,prisoners-in-australia,sha256:f2bdfef5533793f66342cb9a3f285f52fa72a843bbe12d629847c2a55a40547a,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:3755582607c8bfd037e1b20519a1f851a5a1c0659545786c5677b82d3c34fb81,sha256:e239005c57226b3750034ca840458da65176f6443583242ed9329eb12cd9dded,openai-codex/gpt-5.6-sol,replay:sha256:707034a015680ffb14742cbf0a45054ff9f59b31590be21fa59d4c7ad9e3199e,Vic.,Number,Median age (years),Males
