publication_vintage_date,reference_date,principal_offence_id,sex_id,method_of_finalisation_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sex,raw_method_of_finalisation,raw_court_level
2025-06-30,2025-06-30,ANZSOC2023_01,FEMALE,METHOD_WITHDRAWN_BY_PROSECUTION,ALL_COURTS,defendant-count,person,23,observed,23,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R66C6,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Females,Withdrawn by prosecution(i),All Courts
2025-06-30,2025-06-30,ANZSOC2023_01,FEMALE,METHOD_WITHDRAWN_BY_PROSECUTION,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R597C6,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Females,Withdrawn by prosecution(i),Children's Courts
2025-06-30,2025-06-30,ANZSOC2023_01,FEMALE,METHOD_WITHDRAWN_BY_PROSECUTION,HIGHER_COURTS,defendant-count,person,9,observed,9,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R243C6,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Females,Withdrawn by prosecution(i),Higher Courts
2025-06-30,2025-06-30,ANZSOC2023_01,FEMALE,METHOD_WITHDRAWN_BY_PROSECUTION,MAGISTRATES_COURTS,defendant-count,person,7,observed,7,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R420C6,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Females,Withdrawn by prosecution(i),Magistrates' Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_ACQUITTED,ALL_COURTS,defendant-count,person,53,observed,53,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R8C2,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Acquitted,All Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_ACQUITTED,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R539C2,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Acquitted,Children's Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_ACQUITTED,HIGHER_COURTS,defendant-count,person,43,observed,43,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R185C2,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Acquitted,Higher Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_ACQUITTED,MAGISTRATES_COURTS,defendant-count,person,14,observed,14,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R362C2,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Acquitted,Magistrates' Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_GUILTY_OUTCOME,ALL_COURTS,defendant-count,person,330,observed,330,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R8C3,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Guilty outcome(i),All Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_GUILTY_OUTCOME,CHILDRENS_COURTS,defendant-count,person,10,observed,10,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R539C3,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Guilty outcome(i),Children's Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_GUILTY_OUTCOME,HIGHER_COURTS,defendant-count,person,296,observed,296,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R185C3,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Guilty outcome(i),Higher Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_GUILTY_OUTCOME,MAGISTRATES_COURTS,defendant-count,person,26,observed,26,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R362C3,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Guilty outcome(i),Magistrates' Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_TOTAL,ALL_COURTS,defendant-count,person,790,observed,790,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R8C7,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Total(b),All Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_TOTAL,CHILDRENS_COURTS,defendant-count,person,31,observed,31,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R539C7,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Total(b),Children's Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_TOTAL,HIGHER_COURTS,defendant-count,person,394,observed,394,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R185C7,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Total(b),Higher Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_TOTAL,MAGISTRATES_COURTS,defendant-count,person,366,observed,366,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R362C7,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Total(b),Magistrates' Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_TOTAL_ADJUDICATED,ALL_COURTS,defendant-count,person,386,observed,386,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R8C4,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Total adjudicated(a)(i),All Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_TOTAL_ADJUDICATED,CHILDRENS_COURTS,defendant-count,person,9,observed,9,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R539C4,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Total adjudicated(a)(i),Children's Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_TOTAL_ADJUDICATED,HIGHER_COURTS,defendant-count,person,338,observed,338,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R185C4,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Total adjudicated(a)(i),Higher Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_TOTAL_ADJUDICATED,MAGISTRATES_COURTS,defendant-count,person,39,observed,39,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R362C4,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Total adjudicated(a)(i),Magistrates' Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,ALL_COURTS,defendant-count,person,307,observed,307,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R8C5,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Transfer to other court levels,All Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,CHILDRENS_COURTS,defendant-count,person,15,observed,15,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R539C5,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Transfer to other court levels,Children's Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,HIGHER_COURTS,defendant-count,person,0,observed,0,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R185C5,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Transfer to other court levels,Higher Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,MAGISTRATES_COURTS,defendant-count,person,291,observed,291,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R362C5,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Transfer to other court levels,Magistrates' Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_WITHDRAWN_BY_PROSECUTION,ALL_COURTS,defendant-count,person,79,observed,79,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R8C6,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Withdrawn by prosecution(i),All Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_WITHDRAWN_BY_PROSECUTION,CHILDRENS_COURTS,defendant-count,person,5,observed,5,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R539C6,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Withdrawn by prosecution(i),Children's Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_WITHDRAWN_BY_PROSECUTION,HIGHER_COURTS,defendant-count,person,44,observed,44,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R185C6,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Withdrawn by prosecution(i),Higher Courts
2025-06-30,2025-06-30,ANZSOC2023_01,MALE,METHOD_WITHDRAWN_BY_PROSECUTION,MAGISTRATES_COURTS,defendant-count,person,31,observed,31,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R362C6,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,01 Homicide,Males,Withdrawn by prosecution(i),Magistrates' Courts
