publication_vintage_date,reference_date,age_group_id,indigenous_status_id,sex_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_indigenous_status,raw_sex,raw_jurisdiction,raw_statistic_basis
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,MALES_66d5f994,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,233.2,observed,233.2,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R172C5,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Males,Australian Capital Territory(h),Offender rate(b)
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,MALES_66d5f994,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,2889,observed,2889,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R36C2,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Males,New South Wales(d),Number
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,MALES_66d5f994,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,591.2,observed,591.2,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R36C5,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Males,New South Wales(d),Offender rate(b)
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,MALES_66d5f994,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,289,observed,289,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R138C2,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Males,Northern Territory(g),Number
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,MALES_66d5f994,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,1917.8,observed,1917.8,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R138C5,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Males,Northern Territory(g),Offender rate(b)
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,MALES_66d5f994,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,1490,observed,1490,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R70C2,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Males,Queensland,Number
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,MALES_66d5f994,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,444.8,observed,444.8,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R70C5,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Males,Queensland,Offender rate(b)
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,MALES_66d5f994,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,426,observed,426,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R104C2,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Males,South Australia,Number
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,MALES_66d5f994,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,378.5,observed,378.5,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R104C5,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Males,South Australia,Offender rate(b)
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,PERSONS_4d6dccab,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,67,observed,67,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R172C4,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Persons(c),Australian Capital Territory(h),Number
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,PERSONS_4d6dccab,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,128.2,observed,128.2,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R172C7,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Persons(c),Australian Capital Territory(h),Offender rate(b)
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,PERSONS_4d6dccab,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,3902,observed,3902,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R36C4,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Persons(c),New South Wales(d),Number
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,PERSONS_4d6dccab,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,392.2,observed,392.2,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R36C7,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Persons(c),New South Wales(d),Offender rate(b)
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,PERSONS_4d6dccab,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,360,observed,360,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R138C4,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Persons(c),Northern Territory(g),Number
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,PERSONS_4d6dccab,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,1213.3,observed,1213.3,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R138C7,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Persons(c),Northern Territory(g),Offender rate(b)
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,1772,observed,1772,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R70C4,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Persons(c),Queensland,Number
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,259.6,observed,259.6,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R70C7,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Persons(c),Queensland,Offender rate(b)
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,PERSONS_4d6dccab,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,527,observed,527,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R104C4,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Persons(c),South Australia,Number
2025-06-30,2025-06-30,50_59_YEARS_1dd59963,TOTAL_ab2882c8,PERSONS_4d6dccab,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,230.8,observed,230.8,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R104C7,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    50–59 years,Total(f),Persons(c),South Australia,Offender rate(b)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R151C3,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    60 years and over,Aboriginal and Torres Strait Islander,Females,Australian Capital Territory(h),Number
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,0,observed,0,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 43,R151C6,sha256:c983d4712106d474376c1cf6863c4aae2ade33a0cc266bf350b9e2a788b53ec5,RecipeV01,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,sha256:e2fd8d6dfe072012c008040bcbbeb25c1368cbc076f37627c704b80ff9537c36,recorded-crime-offenders,sha256:250a72b6ebaba354b50dd57b84e2032e0266bf108e443681214f5f5c98cfacf3,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:4423e69a4371530f8551f3844814fff6e0aef7fc846ee77dd1cc09bc360a59a2,sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:248e7a9031f435ad6975fcfa3a5bf24b7726367ffa743802bb03c36c55a647ba,    60 years and over,Aboriginal and Torres Strait Islander,Females,Australian Capital Territory(h),Offender rate(b)
