reference_date,jurisdiction_id,time_on_remand_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_time_on_remand,raw_statistic_basis
2025-06-30,NSW,YEARS_1_TO_UNDER_2,PROPORTION,unsentenced-prisoner-proportion,percent,12.7,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R22C2,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NSW,1 to under 2 years,Proportion (%)
2025-06-30,NSW,YEARS_2_PLUS,NUMBER,unsentenced-prisoner-count,person,173,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R12C2,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NSW,2 years & over,Number
2025-06-30,NSW,YEARS_2_PLUS,PROPORTION,unsentenced-prisoner-proportion,percent,3,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R23C2,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NSW,2 years & over,Proportion (%)
2025-06-30,NT,MEAN_MONTHS,NUMBER,mean-time-on-remand,month,4.5,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R14C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,Mean (months),Number
2025-06-30,NT,MEDIAN_MONTHS,NUMBER,median-time-on-remand,month,3.1,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R15C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,Median (months),Number
2025-06-30,NT,MONTHS_1_TO_UNDER_3,NUMBER,unsentenced-prisoner-count,person,408,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R8C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,1 to under 3 months,Number
2025-06-30,NT,MONTHS_1_TO_UNDER_3,PROPORTION,unsentenced-prisoner-proportion,percent,29.6,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R19C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,1 to under 3 months,Proportion (%)
2025-06-30,NT,MONTHS_3_TO_UNDER_6,NUMBER,unsentenced-prisoner-count,person,361,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R9C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,3 to under 6 months,Number
2025-06-30,NT,MONTHS_3_TO_UNDER_6,PROPORTION,unsentenced-prisoner-proportion,percent,26.2,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R20C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,3 to under 6 months,Proportion (%)
2025-06-30,NT,MONTHS_6_TO_UNDER_12,NUMBER,unsentenced-prisoner-count,person,252,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R10C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,6 to under 12 months,Number
2025-06-30,NT,MONTHS_6_TO_UNDER_12,PROPORTION,unsentenced-prisoner-proportion,percent,18.3,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R21C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,6 to under 12 months,Proportion (%)
2025-06-30,NT,P90_MONTHS,NUMBER,p90-time-on-remand,month,9.8,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R16C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,90th percentile (months) (b),Number
2025-06-30,NT,TOTAL,NUMBER,unsentenced-prisoner-count,person,1377,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R13C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,Total,Number
2025-06-30,NT,TOTAL,PROPORTION,unsentenced-prisoner-proportion,percent,100,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R24C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,Total,Proportion (%)
2025-06-30,NT,UNDER_1_MONTH,NUMBER,unsentenced-prisoner-count,person,268,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R7C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,Under 1 month,Number
2025-06-30,NT,UNDER_1_MONTH,PROPORTION,unsentenced-prisoner-proportion,percent,19.5,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R18C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,Under 1 month,Proportion (%)
2025-06-30,NT,YEARS_1_TO_UNDER_2,NUMBER,unsentenced-prisoner-count,person,75,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R11C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,1 to under 2 years,Number
2025-06-30,NT,YEARS_1_TO_UNDER_2,PROPORTION,unsentenced-prisoner-proportion,percent,5.4,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R22C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,1 to under 2 years,Proportion (%)
2025-06-30,NT,YEARS_2_PLUS,NUMBER,unsentenced-prisoner-count,person,18,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R12C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,2 years & over,Number
2025-06-30,NT,YEARS_2_PLUS,PROPORTION,unsentenced-prisoner-proportion,percent,1.3,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R23C8,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,NT,2 years & over,Proportion (%)
2025-06-30,QLD,MEAN_MONTHS,NUMBER,mean-time-on-remand,month,6.5,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R14C4,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,Qld,Mean (months),Number
2025-06-30,QLD,MEDIAN_MONTHS,NUMBER,median-time-on-remand,month,3.9,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R15C4,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,Qld,Median (months),Number
2025-06-30,QLD,MONTHS_1_TO_UNDER_3,NUMBER,unsentenced-prisoner-count,person,1252,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R8C4,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,Qld,1 to under 3 months,Number
2025-06-30,QLD,MONTHS_1_TO_UNDER_3,PROPORTION,unsentenced-prisoner-proportion,percent,26.2,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R19C4,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,Qld,1 to under 3 months,Proportion (%)
2025-06-30,QLD,MONTHS_3_TO_UNDER_6,NUMBER,unsentenced-prisoner-count,person,958,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R9C4,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,Qld,3 to under 6 months,Number
2025-06-30,QLD,MONTHS_3_TO_UNDER_6,PROPORTION,unsentenced-prisoner-proportion,percent,20,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R20C4,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,Qld,3 to under 6 months,Proportion (%)
2025-06-30,QLD,MONTHS_6_TO_UNDER_12,NUMBER,unsentenced-prisoner-count,person,1075,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R10C4,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,Qld,6 to under 12 months,Number
2025-06-30,QLD,MONTHS_6_TO_UNDER_12,PROPORTION,unsentenced-prisoner-proportion,percent,22.5,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R21C4,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,Qld,6 to under 12 months,Proportion (%)
2025-06-30,QLD,P90_MONTHS,NUMBER,p90-time-on-remand,month,15.4,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R16C4,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,Qld,90th percentile (months) (b),Number
2025-06-30,QLD,TOTAL,NUMBER,unsentenced-prisoner-count,person,4784,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 32,R13C4,sha256:24ef7dd3f2de4912c6e0ef8efc34d131f17943b50df7cd8f0bd104f7c555c64c,prisoners-in-australia,sha256:e5d04884c611b7f139a36b9dc346c56f2fe2dfe8a09deb4c9598c9edf25eb1e5,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:40f1ecb62a6443b73e1b3890cceda56e907bb2d0c04a90594483b5601b584938,sha256:7541993138161e0ea58e21d3ff0465211d5d7348b73074c3dcb38e8c4974f197,openai-codex/gpt-5.6-sol,replay:sha256:22a62a85292de1517533911c2875546dd2fdeb68c8ebac7366f56780a06dbaf0,Qld,Total,Number
