publication_vintage_date,reference_date,principal_offence_id,fine_amount_id,court_level_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_fine_amount,raw_court_level,raw_jurisdiction
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_DOLLARS_250_TO_LESS_THAN_DOLLARS_500,ALL_COURTS,QLD,defendant-count,person,138,observed,138,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R76C3,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,$250 to less than $500,All Courts,Queensland
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_DOLLARS_250_TO_LESS_THAN_DOLLARS_500,ALL_COURTS,SA,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R92C3,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,$250 to less than $500,All Courts,South Australia
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_DOLLARS_250_TO_LESS_THAN_DOLLARS_500,ALL_COURTS,TAS,defendant-count,person,8,observed,8,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R124C3,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,$250 to less than $500,All Courts,Tasmania
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_DOLLARS_250_TO_LESS_THAN_DOLLARS_500,ALL_COURTS,VIC,defendant-count,person,60,observed,60,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R60C3,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,$250 to less than $500,All Courts,Victoria
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_DOLLARS_250_TO_LESS_THAN_DOLLARS_500,ALL_COURTS,WA,defendant-count,person,99,observed,99,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R108C3,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,$250 to less than $500,All Courts,Western Australia
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_DOLLARS_500_TO_LESS_THAN_DOLLARS_1_000,ALL_COURTS,ACT,defendant-count,person,3,observed,3,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R156C4,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,"$500 to less than $1,000",All Courts,Australian Capital Territory
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_DOLLARS_500_TO_LESS_THAN_DOLLARS_1_000,ALL_COURTS,AUS,defendant-count,person,1079,observed,1079,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R20C4,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,"$500 to less than $1,000",All Courts,Australia
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_DOLLARS_500_TO_LESS_THAN_DOLLARS_1_000,ALL_COURTS,NSW,defendant-count,person,296,observed,296,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R44C4,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,"$500 to less than $1,000",All Courts,New South Wales
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_DOLLARS_500_TO_LESS_THAN_DOLLARS_1_000,ALL_COURTS,NT,defendant-count,person,10,observed,10,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R140C4,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,"$500 to less than $1,000",All Courts,Northern Territory
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_DOLLARS_500_TO_LESS_THAN_DOLLARS_1_000,ALL_COURTS,QLD,defendant-count,person,271,observed,271,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R76C4,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,"$500 to less than $1,000",All Courts,Queensland
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_DOLLARS_500_TO_LESS_THAN_DOLLARS_1_000,ALL_COURTS,SA,defendant-count,person,5,observed,5,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R92C4,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,"$500 to less than $1,000",All Courts,South Australia
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_DOLLARS_500_TO_LESS_THAN_DOLLARS_1_000,ALL_COURTS,TAS,defendant-count,person,18,observed,18,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R124C4,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,"$500 to less than $1,000",All Courts,Tasmania
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_DOLLARS_500_TO_LESS_THAN_DOLLARS_1_000,ALL_COURTS,VIC,defendant-count,person,243,observed,243,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R60C4,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,"$500 to less than $1,000",All Courts,Victoria
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_DOLLARS_500_TO_LESS_THAN_DOLLARS_1_000,ALL_COURTS,WA,defendant-count,person,232,observed,232,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R108C4,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,"$500 to less than $1,000",All Courts,Western Australia
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_LESS_THAN_DOLLARS_250,ALL_COURTS,ACT,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R156C2,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,Less than $250,All Courts,Australian Capital Territory
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_LESS_THAN_DOLLARS_250,ALL_COURTS,AUS,defendant-count,person,200,observed,200,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R20C2,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,Less than $250,All Courts,Australia
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_LESS_THAN_DOLLARS_250,ALL_COURTS,NSW,defendant-count,person,93,observed,93,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R44C2,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,Less than $250,All Courts,New South Wales
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_LESS_THAN_DOLLARS_250,ALL_COURTS,NT,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R140C2,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,Less than $250,All Courts,Northern Territory
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_LESS_THAN_DOLLARS_250,ALL_COURTS,QLD,defendant-count,person,34,observed,34,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R76C2,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,Less than $250,All Courts,Queensland
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_LESS_THAN_DOLLARS_250,ALL_COURTS,SA,defendant-count,person,9,observed,9,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R92C2,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,Less than $250,All Courts,South Australia
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_LESS_THAN_DOLLARS_250,ALL_COURTS,TAS,defendant-count,person,4,observed,4,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R124C2,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,Less than $250,All Courts,Tasmania
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_LESS_THAN_DOLLARS_250,ALL_COURTS,VIC,defendant-count,person,25,observed,25,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R60C2,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,Less than $250,All Courts,Victoria
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_LESS_THAN_DOLLARS_250,ALL_COURTS,WA,defendant-count,person,36,observed,36,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R108C2,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,Less than $250,All Courts,Western Australia
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_MEAN,ALL_COURTS,ACT,fine-mean-amount,dollar,3400,observed,3400,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R156C7,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,Mean,All Courts,Australian Capital Territory
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_MEAN,ALL_COURTS,AUS,fine-mean-amount,dollar,1510.02,observed,1510.02,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R20C7,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,Mean,All Courts,Australia
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_MEAN,ALL_COURTS,NSW,fine-mean-amount,dollar,1617.28,observed,1617.28,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R44C7,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,Mean,All Courts,New South Wales
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,FINE_MEAN,ALL_COURTS,NT,fine-mean-amount,dollar,1198,observed,1198,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 71,R140C7,sha256:94b2f46db24d6be1b482a0994488533c194756aa723e7a0f602779d388590e07,criminal-courts-australia,sha256:98e9f44a7c52b8564e5574a9022e161fe2f4d2271f76bb486563ac5ae27cdeb5,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:c2c4cce636c6232db7b8ebfc7283a4180bd74903d84be3c7b6e1d78fbdbb0c13,sha256:012a398eac7881653f1582807c031a2ceb8bfabc1c20a9f3b7e2c46f85297764,human-authored/deterministic-map-v1,replay:sha256:763c41d3dea8cbf8a93952583c041b4c066a7dcf30798ee03c49eda783f77592,09 Fraud/deception,Mean,All Courts,Northern Territory
