publication_vintage_date,reference_date,indigenous_status_id,court_level_id,observation_period_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_indigenous_status,raw_court_level,raw_observation_period,raw_jurisdiction
2024-06-30,2011-06-30,TOTAL,HIGHER_COURTS,2011-06-30,SA,defendant-count,person,1819,observed,1819,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R57C2,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Total,Higher Courts,2010–11,South Australia(d)(e)(f)(g)
2024-06-30,2011-06-30,TOTAL,HIGHER_COURTS,2011-06-30,TAS,defendant-count,person,604,observed,604,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R78C2,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Total,Higher Courts,2010–11,Tasmania(h)
2024-06-30,2011-06-30,TOTAL,MAGISTRATES_COURTS,2011-06-30,ACT,defendant-count,person,1555,observed,1555,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R122C2,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Total,Magistrates' Courts,2010–11,Australian Capital Territory(k)
2024-06-30,2011-06-30,TOTAL,MAGISTRATES_COURTS,2011-06-30,NSW,defendant-count,person,67447,observed,67447,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R20C2,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Total,Magistrates' Courts,2010–11,New South Wales(a)(b)
2024-06-30,2011-06-30,TOTAL,MAGISTRATES_COURTS,2011-06-30,NT,defendant-count,person,5313,observed,5313,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R104C2,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Total,Magistrates' Courts,2010–11,Northern Territory(i)(j)
2024-06-30,2011-06-30,TOTAL,MAGISTRATES_COURTS,2011-06-30,QLD,defendant-count,person,79396,observed,79396,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R41C2,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Total,Magistrates' Courts,2010–11,Queensland(c)
2024-06-30,2011-06-30,TOTAL,MAGISTRATES_COURTS,2011-06-30,SA,defendant-count,person,24562,observed,24562,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R62C2,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Total,Magistrates' Courts,2010–11,South Australia(d)(e)(f)(g)
2024-06-30,2011-06-30,TOTAL,MAGISTRATES_COURTS,2011-06-30,TAS,defendant-count,person,8843,observed,8843,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R83C2,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Total,Magistrates' Courts,2010–11,Tasmania(h)
2024-06-30,2012-06-30,INDIGENOUS,ALL_COURTS,2012-06-30,ACT,defendant-count,person,,not_available,na,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R112C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,All Courts,2011–12,Australian Capital Territory(k)
2024-06-30,2012-06-30,INDIGENOUS,ALL_COURTS,2012-06-30,NSW,defendant-count,person,11052,observed,11052,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R7C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,All Courts,2011–12,New South Wales(a)(b)
2024-06-30,2012-06-30,INDIGENOUS,ALL_COURTS,2012-06-30,NT,defendant-count,person,5250,observed,5250,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R91C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,All Courts,2011–12,Northern Territory(i)(j)
2024-06-30,2012-06-30,INDIGENOUS,ALL_COURTS,2012-06-30,QLD,defendant-count,person,19342,observed,19342,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R28C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,All Courts,2011–12,Queensland(c)
2024-06-30,2012-06-30,INDIGENOUS,ALL_COURTS,2012-06-30,SA,defendant-count,person,,not_available,na,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R49C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,All Courts,2011–12,South Australia(d)(e)(f)(g)
2024-06-30,2012-06-30,INDIGENOUS,ALL_COURTS,2012-06-30,TAS,defendant-count,person,,not_available,na,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R70C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,All Courts,2011–12,Tasmania(h)
2024-06-30,2012-06-30,INDIGENOUS,CHILDRENS_COURTS,2012-06-30,ACT,defendant-count,person,,not_available,na,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R124C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,Children's Courts,2011–12,Australian Capital Territory(k)
2024-06-30,2012-06-30,INDIGENOUS,CHILDRENS_COURTS,2012-06-30,NSW,defendant-count,person,2418,observed,2418,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R22C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,Children's Courts,2011–12,New South Wales(a)(b)
2024-06-30,2012-06-30,INDIGENOUS,CHILDRENS_COURTS,2012-06-30,NT,defendant-count,person,582,observed,582,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R106C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,Children's Courts,2011–12,Northern Territory(i)(j)
2024-06-30,2012-06-30,INDIGENOUS,CHILDRENS_COURTS,2012-06-30,QLD,defendant-count,person,2574,observed,2574,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R43C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,Children's Courts,2011–12,Queensland(c)
2024-06-30,2012-06-30,INDIGENOUS,CHILDRENS_COURTS,2012-06-30,SA,defendant-count,person,675,observed,675,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R64C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,Children's Courts,2011–12,South Australia(d)(e)(f)(g)
2024-06-30,2012-06-30,INDIGENOUS,CHILDRENS_COURTS,2012-06-30,TAS,defendant-count,person,,not_available,na,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R85C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,Children's Courts,2011–12,Tasmania(h)
2024-06-30,2012-06-30,INDIGENOUS,HIGHER_COURTS,2012-06-30,ACT,defendant-count,person,,not_available,na,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R116C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,Higher Courts,2011–12,Australian Capital Territory(k)
2024-06-30,2012-06-30,INDIGENOUS,HIGHER_COURTS,2012-06-30,NSW,defendant-count,person,420,observed,420,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R12C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,Higher Courts,2011–12,New South Wales(a)(b)
2024-06-30,2012-06-30,INDIGENOUS,HIGHER_COURTS,2012-06-30,NT,defendant-count,person,288,observed,288,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R96C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,Higher Courts,2011–12,Northern Territory(i)(j)
2024-06-30,2012-06-30,INDIGENOUS,HIGHER_COURTS,2012-06-30,QLD,defendant-count,person,715,observed,715,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R33C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,Higher Courts,2011–12,Queensland(c)
2024-06-30,2012-06-30,INDIGENOUS,HIGHER_COURTS,2012-06-30,SA,defendant-count,person,,not_available,na,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R54C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,Higher Courts,2011–12,South Australia(d)(e)(f)(g)
2024-06-30,2012-06-30,INDIGENOUS,HIGHER_COURTS,2012-06-30,TAS,defendant-count,person,,not_available,na,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R75C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,Higher Courts,2011–12,Tasmania(h)
2024-06-30,2012-06-30,INDIGENOUS,MAGISTRATES_COURTS,2012-06-30,ACT,defendant-count,person,,not_available,na,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R120C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,Magistrates' Courts,2011–12,Australian Capital Territory(k)
2024-06-30,2012-06-30,INDIGENOUS,MAGISTRATES_COURTS,2012-06-30,NSW,defendant-count,person,8217,observed,8217,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R17C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,Magistrates' Courts,2011–12,New South Wales(a)(b)
2024-06-30,2012-06-30,INDIGENOUS,MAGISTRATES_COURTS,2012-06-30,NT,defendant-count,person,4382,observed,4382,sha256:c6abfc74ce76e317e0655d9af2418e4af3dd0be3bd8388f867a7e3831956cc70,Table 12,R101C3,sha256:77613641810333c98b3d114ab6a9bf63af77e535db41b5ca55bb517db9f036eb,criminal-courts-australia,sha256:e8ac7fb019131d5fa8ad26bad3b1cb7bc839f695df378420414e995b47e9f449,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:013d49a367a82cc2098118e893612f6bedd748826c6ae8c8901baee3a61d1695,sha256:e2461225f6d73ee7a13d049ccf84176fa7093ada4990601209bfdf3986a82e0f,human-authored/deterministic-map-v1,replay:sha256:e58bafa233290454cb26197f7a73ef599163233edb2c86bf3e80e361f1c2738b,Aboriginal and Torres Strait Islander,Magistrates' Courts,2011–12,Northern Territory(i)(j)
