reference_date,country_of_birth_id,jurisdiction_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_country_of_birth,raw_jurisdiction
2025-06-30,HONG_KONG_209e549b,VICTORIA_8abba993,published-value,published-unit,6,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R32C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Hong Kong (d),Victoria
2025-06-30,INDIA_f8929fed,AUSTRALIA_80f94363,published-value,published-unit,12,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R84C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,India,Australia
2025-06-30,INDIA_f8929fed,VICTORIA_8abba993,published-value,published-unit,8,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R29C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,India,Victoria
2025-06-30,IRAN_a8c32a4d,AUSTRALIA_80f94363,published-value,published-unit,16,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R79C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Iran,Australia
2025-06-30,IRAN_a8c32a4d,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,6,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R15C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Iran,New South Wales
2025-06-30,IRAQ_349b8f5b,AUSTRALIA_80f94363,published-value,published-unit,13,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R82C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Iraq,Australia
2025-06-30,IRAQ_349b8f5b,WESTERN_AUSTRALIA_74f6e5af,published-value,published-unit,5,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R56C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Iraq,Western Australia
2025-06-30,ITALY_9a7d0627,VICTORIA_8abba993,published-value,published-unit,4,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R35C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Italy,Victoria
2025-06-30,JORDAN_d4c31899,AUSTRALIA_80f94363,published-value,published-unit,6,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R89C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Jordan,Australia
2025-06-30,JORDAN_d4c31899,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,6,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R16C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Jordan,New South Wales
2025-06-30,KOREA_REPUBLIC_OF_SOUTH_e0f12d60,AUSTRALIA_80f94363,published-value,published-unit,5,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R91C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,"Korea, Republic of (South)",Australia
2025-06-30,LEBANON_7274b6e3,AUSTRALIA_80f94363,published-value,published-unit,16,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R80C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Lebanon,Australia
2025-06-30,LEBANON_7274b6e3,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,11,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R9C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Lebanon,New South Wales
2025-06-30,LEBANON_7274b6e3,VICTORIA_8abba993,published-value,published-unit,5,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R33C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Lebanon,Victoria
2025-06-30,MALAYSIA_0fee48a6,AUSTRALIA_80f94363,published-value,published-unit,41,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R74C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Malaysia,Australia
2025-06-30,MALAYSIA_0fee48a6,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,8,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R13C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Malaysia,New South Wales
2025-06-30,MALAYSIA_0fee48a6,VICTORIA_8abba993,published-value,published-unit,21,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R27C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Malaysia,Victoria
2025-06-30,MALAYSIA_0fee48a6,WESTERN_AUSTRALIA_74f6e5af,published-value,published-unit,14,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R53C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Malaysia,Western Australia
2025-06-30,MAURITIUS_416a9f3f,AUSTRALIA_80f94363,published-value,published-unit,4,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R95C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Mauritius,Australia
2025-06-30,NEPAL_78b02831,AUSTRALIA_80f94363,published-value,published-unit,4,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R96C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Nepal,Australia
2025-06-30,NEW_ZEALAND_c2270854,AUSTRALIA_80f94363,published-value,published-unit,26,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R77C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,New Zealand,Australia
2025-06-30,NEW_ZEALAND_c2270854,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,8,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R14C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,New Zealand,New South Wales
2025-06-30,NEW_ZEALAND_c2270854,QUEENSLAND_8f0791ed,published-value,published-unit,8,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R42C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,New Zealand,Queensland
2025-06-30,NEW_ZEALAND_c2270854,VICTORIA_8abba993,published-value,published-unit,4,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R36C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,New Zealand,Victoria
2025-06-30,NIGERIA_d5a88f71,AUSTRALIA_80f94363,published-value,published-unit,15,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R81C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Nigeria,Australia
2025-06-30,NIGERIA_d5a88f71,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,4,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R20C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Nigeria,New South Wales
2025-06-30,NIGERIA_d5a88f71,VICTORIA_8abba993,published-value,published-unit,7,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R31C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Nigeria,Victoria
2025-06-30,PAPUA_NEW_GUINEA_2c86dd2c,AUSTRALIA_80f94363,published-value,published-unit,5,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R92C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Papua New Guinea,Australia
2025-06-30,PAPUA_NEW_GUINEA_2c86dd2c,QUEENSLAND_8f0791ed,published-value,published-unit,4,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R43C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Papua New Guinea,Queensland
2025-06-30,PHILIPPINES_facf1476,AUSTRALIA_80f94363,published-value,published-unit,12,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 37,R85C2,sha256:9f0d218ff63583c09924be488beecc55f7e6e3051ee09351847fba64c5573555,prisoners-in-australia,sha256:24e9dbb6c5d94c924994f3fbb9c78088c0efe2a546b3bc2a13d3df34f0251981,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:fe5a63b9c9c6407bf3e496a663e8ace7b8f5b45b5a8eb76c0ae66d0b03436e7a,sha256:0d2ab0c96f288abc082481131a63db613e680d809aa82bd8c0608b13cff0bcf9,human-authored/deterministic-geometry-v1,replay:sha256:2d5a8e0a4b5a18808094e7bae1b8506fbfd77c12f10a73f2c6def9a2c4f42248,Philippines,Australia
