reference_date,most_serious_offence_id,indigenous_status_id,aggregate_sentence_length_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_offence,raw_indigenous_status,raw_aggregate_sentence_length
2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,UNDER_3_MONTHS_51315264,published-value,published-unit,135,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R23C2,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,ABORIGINAL AND TORRES STRAIT ISLANDER,Under 3 months
2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,10_UNDER_15_YEARS_c3f4adc6,published-value,published-unit,1886,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R41C8,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,NON-INDIGENOUS,10 & under 15 years
2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,15_UNDER_20_YEARS_52a374dc,published-value,published-unit,735,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R41C9,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,NON-INDIGENOUS,15 & under 20 years
2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,1_UNDER_2_YEARS_d31c6cd7,published-value,published-unit,2573,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R41C5,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,NON-INDIGENOUS,1& under 2 years
2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,20_YEARS_OVER_d9ed9a94,published-value,published-unit,849,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R41C10,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,NON-INDIGENOUS,20 years & over
2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,2_UNDER_5_YEARS_c6777906,published-value,published-unit,4301,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R41C6,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,NON-INDIGENOUS,2 & under 5 years
2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,3_UNDER_6_MONTHS_87c804fe,published-value,published-unit,499,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R41C3,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,NON-INDIGENOUS,3 & under 6 months
2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,5_UNDER_10_YEARS_febfe63e,published-value,published-unit,4410,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R41C7,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,NON-INDIGENOUS,5 & under 10 years
2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,6_UNDER_12_MONTHS_3db9707f,published-value,published-unit,1356,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R41C4,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,NON-INDIGENOUS,6 & under 12 months
2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,LIFE_0c23e313,published-value,published-unit,800,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R41C11,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,NON-INDIGENOUS,Life
2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,MEAN_YEARS_6cb1f395,published-value,published-unit,6.3,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R41C15,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,NON-INDIGENOUS,Mean (years)
2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,MEDIAN_YEARS_51edc4af,published-value,published-unit,4.5,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R41C16,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,NON-INDIGENOUS,Median (years)
2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,OTHER_1c55d9b8,published-value,published-unit,73,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R41C12,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,NON-INDIGENOUS,Other
2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,TOTAL_1d7c16e5,published-value,published-unit,100,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R41C14,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,NON-INDIGENOUS,Total (%)
2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,TOTAL_ab2882c8,published-value,published-unit,17674,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R41C13,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,NON-INDIGENOUS,Total
2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,UNDER_3_MONTHS_51315264,published-value,published-unit,179,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R41C2,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,NON-INDIGENOUS,Under 3 months
2023-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,10_UNDER_15_YEARS_c3f4adc6,published-value,published-unit,2233,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R59C8,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,TOTAL,10 & under 15 years
2023-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,15_UNDER_20_YEARS_52a374dc,published-value,published-unit,884,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R59C9,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,TOTAL,15 & under 20 years
2023-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,1_UNDER_2_YEARS_d31c6cd7,published-value,published-unit,4494,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R59C5,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,TOTAL,1& under 2 years
2023-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,20_YEARS_OVER_d9ed9a94,published-value,published-unit,1001,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R59C10,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,TOTAL,20 years & over
2023-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,2_UNDER_5_YEARS_c6777906,published-value,published-unit,6751,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R59C6,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,TOTAL,2 & under 5 years
2023-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,3_UNDER_6_MONTHS_87c804fe,published-value,published-unit,875,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R59C3,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,TOTAL,3 & under 6 months
2023-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,5_UNDER_10_YEARS_febfe63e,published-value,published-unit,5867,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R59C7,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,TOTAL,5 & under 10 years
2023-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,6_UNDER_12_MONTHS_3db9707f,published-value,published-unit,2351,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R59C4,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,TOTAL,6 & under 12 months
2023-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,LIFE_0c23e313,published-value,published-unit,1008,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R59C11,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,TOTAL,Life
2023-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,MEAN_YEARS_6cb1f395,published-value,published-unit,5.6,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R59C15,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,TOTAL,Mean (years)
2023-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,MEDIAN_YEARS_51edc4af,published-value,published-unit,3.5,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R59C16,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,TOTAL,Median (years)
2023-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,OTHER_1c55d9b8,published-value,published-unit,113,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R59C12,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,TOTAL,Other
2023-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,TOTAL_1d7c16e5,published-value,published-unit,100,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_11,R59C14,sha256:4aca03ef3871d566ad450ff081d638345647274dfdbd1e1797f76815dea7c042,prisoners-in-australia,sha256:b3d05cc92f582e3f7e26305b64d87c6bf2c13fb3767a447a899b7033cc5e48c4,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:f8dbc4c9a87bb718b635e0a0356ff9fc666af5b7521f49072994eb400dc1d48f,sha256:f11040f13744392f1c8206d7eca4a05eb361b304869e33d9ca8e2cb0bb9117d4,human-authored/deterministic-geometry-v1,replay:sha256:7274a37ff3b2a81f68f0f468f5eda75f066b4bdb2cf70476804387d7f6c31a64,Total,TOTAL,Total (%)
