publication_vintage_date,reference_date,principal_offence_id,sex_id,sentence_statistic_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sex,raw_sentence_statistic
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,PERSONS,SENTENCE_TOTAL,defendant-count,person,45030,observed,45030,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R59C10,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,14 Offences against justice procedures and orders(b),Persons(d),Total(a)
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,FEMALES,SENTENCE_COMMUNITY_SERVICE_WORK,defendant-count,person,7,observed,7,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R40C5,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Females,Community service / work
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,FEMALES,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,defendant-count,person,11,observed,11,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R40C2,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Females,Custody in a correctional institution
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,FEMALES,SENTENCE_FINES,defendant-count,person,413,observed,413,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R40C7,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Females,Fines
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,FEMALES,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,defendant-count,person,0,observed,0,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R40C4,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Females,Fully suspended sentence of imprisonment
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,FEMALES,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,defendant-count,person,42,observed,42,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R40C8,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Females,Good behaviour (incl. bonds)
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,FEMALES,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,0,observed,0,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R40C3,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Females,Intensive penalty in the community
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,FEMALES,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,21,observed,21,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R40C6,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Females,Moderate penalty in the community
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,FEMALES,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,defendant-count,person,50,observed,50,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R40C9,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Females,Nominal and other penalties
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,FEMALES,SENTENCE_TOTAL,defendant-count,person,558,observed,558,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R40C10,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Females,Total(a)
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,MALES,SENTENCE_COMMUNITY_SERVICE_WORK,defendant-count,person,15,observed,15,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R20C5,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Males,Community service / work
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,MALES,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,defendant-count,person,45,observed,45,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R20C2,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Males,Custody in a correctional institution
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,MALES,SENTENCE_FINES,defendant-count,person,1003,observed,1003,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R20C7,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Males,Fines
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,MALES,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,defendant-count,person,22,observed,22,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R20C4,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Males,Fully suspended sentence of imprisonment
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,MALES,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,defendant-count,person,74,observed,74,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R20C8,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Males,Good behaviour (incl. bonds)
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,MALES,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,12,observed,12,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R20C3,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Males,Intensive penalty in the community
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,MALES,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,21,observed,21,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R20C6,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Males,Moderate penalty in the community
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,MALES,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,defendant-count,person,92,observed,92,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R20C9,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Males,Nominal and other penalties
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,MALES,SENTENCE_TOTAL,defendant-count,person,1298,observed,1298,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R20C10,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Males,Total(a)
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,PERSONS,SENTENCE_COMMUNITY_SERVICE_WORK,defendant-count,person,20,observed,20,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R60C5,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Persons(d),Community service / work
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,PERSONS,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,defendant-count,person,51,observed,51,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R60C2,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Persons(d),Custody in a correctional institution
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,PERSONS,SENTENCE_FINES,defendant-count,person,1432,observed,1432,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R60C7,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Persons(d),Fines
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,PERSONS,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,defendant-count,person,22,observed,22,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R60C4,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Persons(d),Fully suspended sentence of imprisonment
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,PERSONS,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,defendant-count,person,120,observed,120,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R60C8,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Persons(d),Good behaviour (incl. bonds)
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,PERSONS,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,15,observed,15,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R60C3,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Persons(d),Intensive penalty in the community
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,PERSONS,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,46,observed,46,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 4,R60C6,sha256:a6bc2d3a246d226c6de22080513b5a86b96d038b7f4cff93fc575a257c6f5e4b,criminal-courts-australia,sha256:1ec1072c4c0c4e3f0b8b84b24f61430f81816888da7433c98cdf298b283841ce,tidy.table-family-acceptance/v1,sha256:9bcc117e6b5a8a34e0c9d61e601a59e30488adcbd5a45f28c610814fd13a979d,sha256:f7a7bbc82ff3f1e5d76efa7632b721869e27ce4b76f67624b5370b99a425af83,sha256:a0057907773ef1fcc07d2eec5c45c0adc6508ac98b363baee7aa0b0ed8291aea,human-authored/deterministic-map-v1,replay:sha256:73e126ce82d8df44f8de5d3e6a78964276cd1052798cd81288a6e492aa3bad61,15 Offences against government,Persons(d),Moderate penalty in the community
