reference_date,country_of_birth_id,most_serious_offence_or_charge_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_country_of_birth,raw_most_serious_offence_or_charge
2021-06-30,CHINA,ANZSOC_14,prisoner-count,person,0,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R11C15,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,China,14 Traffic and vehicle regulatory offences
2021-06-30,CHINA,ANZSOC_15,prisoner-count,person,3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R11C16,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,China,15 Offences against justice
2021-06-30,CHINA,ANZSOC_16,prisoner-count,person,13,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R11C17,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,China,16 Miscellaneous offences
2021-06-30,CHINA,TOTAL,prisoner-count,person,284,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R11C18,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,China,Total
2021-06-30,INDIA,ANZSOC_01,prisoner-count,person,23,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C2,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,01 Homicide and related offences
2021-06-30,INDIA,ANZSOC_02,prisoner-count,person,21,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C3,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,02 Acts intended to cause injury
2021-06-30,INDIA,ANZSOC_03,prisoner-count,person,49,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C4,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,03 Sexual assault and related offences
2021-06-30,INDIA,ANZSOC_04,prisoner-count,person,4,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C5,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,04 Dangerous/ negligent acts
2021-06-30,INDIA,ANZSOC_05,prisoner-count,person,3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C6,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,05 Abduction/ harassment
2021-06-30,INDIA,ANZSOC_06,prisoner-count,person,0,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C7,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,06 Robbery/ extortion
2021-06-30,INDIA,ANZSOC_07,prisoner-count,person,11,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C8,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,07 Unlawful entry with intent
2021-06-30,INDIA,ANZSOC_08,prisoner-count,person,5,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C9,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,08 Theft
2021-06-30,INDIA,ANZSOC_09,prisoner-count,person,6,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C10,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,09 Fraud/ deception
2021-06-30,INDIA,ANZSOC_10,prisoner-count,person,21,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C11,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,10 Illicit drug offences
2021-06-30,INDIA,ANZSOC_11,prisoner-count,person,0,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C12,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,11 Weapons/ explosives
2021-06-30,INDIA,ANZSOC_12,prisoner-count,person,0,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C13,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,12 Property damage and environmental pollution
2021-06-30,INDIA,ANZSOC_13,prisoner-count,person,0,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C14,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,13 Public order offences
2021-06-30,INDIA,ANZSOC_14,prisoner-count,person,4,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C15,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,14 Traffic and vehicle regulatory offences
2021-06-30,INDIA,ANZSOC_15,prisoner-count,person,11,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C16,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,15 Offences against justice
2021-06-30,INDIA,ANZSOC_16,prisoner-count,person,0,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C17,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,16 Miscellaneous offences
2021-06-30,INDIA,TOTAL,prisoner-count,person,165,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R14C18,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,India,Total
2021-06-30,IRAN,ANZSOC_01,prisoner-count,person,8,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R15C2,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,Iran,01 Homicide and related offences
2021-06-30,IRAN,ANZSOC_02,prisoner-count,person,37,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R15C3,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,Iran,02 Acts intended to cause injury
2021-06-30,IRAN,ANZSOC_03,prisoner-count,person,16,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R15C4,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,Iran,03 Sexual assault and related offences
2021-06-30,IRAN,ANZSOC_04,prisoner-count,person,3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R15C5,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,Iran,04 Dangerous/ negligent acts
2021-06-30,IRAN,ANZSOC_05,prisoner-count,person,3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R15C6,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,Iran,05 Abduction/ harassment
2021-06-30,IRAN,ANZSOC_06,prisoner-count,person,7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R15C7,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,Iran,06 Robbery/ extortion
2021-06-30,IRAN,ANZSOC_07,prisoner-count,person,3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R15C8,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,Iran,07 Unlawful entry with intent
2021-06-30,IRAN,ANZSOC_08,prisoner-count,person,0,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R15C9,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,Iran,08 Theft
2021-06-30,IRAN,ANZSOC_09,prisoner-count,person,3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R15C10,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,Iran,09 Fraud/ deception
2021-06-30,IRAN,ANZSOC_10,prisoner-count,person,59,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_7,R15C11,sha256:5bf029bafe56c697a0e5184e89742a14e93639eff7ac6fe1afe3dd4e7da01bb1,prisoners-in-australia,sha256:0eabd6b1b4e545c25f5286f7d52e26ae4228cf5023633f185becb4c1d046da0e,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:761743643ced326e919216927e9590685b03f4500eccc57213bb9ac21a5565d6,sha256:147b25cf2dbb6f39127334a0f851d049ceb0450f904a31f267dbb4dea3e2fe51,human-authored/deterministic-geometry-v1,replay:sha256:182338bae81a3cb317f34cb5f2da65eb4668ec41ec43484cb52a2a7075b965bd,Iran,10 Illicit drug offences
