publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_jurisdiction
2025-06-30,2025-06-30,CHAR_04_HARM_OR_ENDANGER_PERSONS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,VIC,defendant-count,person,143,observed,143,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R25C3,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,04 Harm or endanger persons(b),Principal offence (ANZSOC 2023),Vic.
2025-06-30,2025-06-30,CHAR_04_HARM_OR_ENDANGER_PERSONS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,WA,defendant-count,person,147,observed,147,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R25C6,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,04 Harm or endanger persons(b),Principal offence (ANZSOC 2023),WA
2025-06-30,2025-06-30,CHAR_05_ROBBERY_BLACKMAIL_AND_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ACT,defendant-count,person,23,observed,23,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R26C9,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,"05 Robbery, blackmail, and extortion",Principal offence (ANZSOC 2023),ACT
2025-06-30,2025-06-30,CHAR_05_ROBBERY_BLACKMAIL_AND_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,AUS,defendant-count,person,1624,observed,1624,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R26C10,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,"05 Robbery, blackmail, and extortion",Principal offence (ANZSOC 2023),Aust.
2025-06-30,2025-06-30,CHAR_05_ROBBERY_BLACKMAIL_AND_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,NSW,defendant-count,person,296,observed,296,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R26C2,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,"05 Robbery, blackmail, and extortion",Principal offence (ANZSOC 2023),NSW
2025-06-30,2025-06-30,CHAR_05_ROBBERY_BLACKMAIL_AND_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,NT,defendant-count,person,84,observed,84,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R26C8,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,"05 Robbery, blackmail, and extortion",Principal offence (ANZSOC 2023),NT
2025-06-30,2025-06-30,CHAR_05_ROBBERY_BLACKMAIL_AND_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,QLD,defendant-count,person,380,observed,380,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R26C4,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,"05 Robbery, blackmail, and extortion",Principal offence (ANZSOC 2023),Qld
2025-06-30,2025-06-30,CHAR_05_ROBBERY_BLACKMAIL_AND_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,SA,defendant-count,person,83,observed,83,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R26C5,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,"05 Robbery, blackmail, and extortion",Principal offence (ANZSOC 2023),SA
2025-06-30,2025-06-30,CHAR_05_ROBBERY_BLACKMAIL_AND_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,TAS,defendant-count,person,68,observed,68,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R26C7,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,"05 Robbery, blackmail, and extortion",Principal offence (ANZSOC 2023),Tas.
2025-06-30,2025-06-30,CHAR_05_ROBBERY_BLACKMAIL_AND_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,VIC,defendant-count,person,331,observed,331,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R26C3,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,"05 Robbery, blackmail, and extortion",Principal offence (ANZSOC 2023),Vic.
2025-06-30,2025-06-30,CHAR_05_ROBBERY_BLACKMAIL_AND_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,WA,defendant-count,person,358,observed,358,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R26C6,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,"05 Robbery, blackmail, and extortion",Principal offence (ANZSOC 2023),WA
2025-06-30,2025-06-30,CHAR_06_BURGLARY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ACT,defendant-count,person,16,observed,16,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R27C9,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,06 Burglary,Principal offence (ANZSOC 2023),ACT
2025-06-30,2025-06-30,CHAR_06_BURGLARY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,AUS,defendant-count,person,3096,observed,3096,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R27C10,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,06 Burglary,Principal offence (ANZSOC 2023),Aust.
2025-06-30,2025-06-30,CHAR_06_BURGLARY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,NSW,defendant-count,person,495,observed,495,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R27C2,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,06 Burglary,Principal offence (ANZSOC 2023),NSW
2025-06-30,2025-06-30,CHAR_06_BURGLARY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,NT,defendant-count,person,200,observed,200,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R27C8,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,06 Burglary,Principal offence (ANZSOC 2023),NT
2025-06-30,2025-06-30,CHAR_06_BURGLARY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,QLD,defendant-count,person,1415,observed,1415,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R27C4,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,06 Burglary,Principal offence (ANZSOC 2023),Qld
2025-06-30,2025-06-30,CHAR_06_BURGLARY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,SA,defendant-count,person,164,observed,164,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R27C5,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,06 Burglary,Principal offence (ANZSOC 2023),SA
2025-06-30,2025-06-30,CHAR_06_BURGLARY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,TAS,defendant-count,person,45,observed,45,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R27C7,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,06 Burglary,Principal offence (ANZSOC 2023),Tas.
2025-06-30,2025-06-30,CHAR_06_BURGLARY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,VIC,defendant-count,person,240,observed,240,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R27C3,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,06 Burglary,Principal offence (ANZSOC 2023),Vic.
2025-06-30,2025-06-30,CHAR_06_BURGLARY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,WA,defendant-count,person,520,observed,520,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R27C6,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,06 Burglary,Principal offence (ANZSOC 2023),WA
2025-06-30,2025-06-30,CHAR_07_THEFT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ACT,defendant-count,person,45,observed,45,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R28C9,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,07 Theft,Principal offence (ANZSOC 2023),ACT
2025-06-30,2025-06-30,CHAR_07_THEFT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,AUS,defendant-count,person,4501,observed,4501,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R28C10,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,07 Theft,Principal offence (ANZSOC 2023),Aust.
2025-06-30,2025-06-30,CHAR_07_THEFT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,NSW,defendant-count,person,731,observed,731,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R28C2,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,07 Theft,Principal offence (ANZSOC 2023),NSW
2025-06-30,2025-06-30,CHAR_07_THEFT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,NT,defendant-count,person,136,observed,136,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R28C8,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,07 Theft,Principal offence (ANZSOC 2023),NT
2025-06-30,2025-06-30,CHAR_07_THEFT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,QLD,defendant-count,person,1764,observed,1764,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R28C4,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,07 Theft,Principal offence (ANZSOC 2023),Qld
2025-06-30,2025-06-30,CHAR_07_THEFT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,SA,defendant-count,person,335,observed,335,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R28C5,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,07 Theft,Principal offence (ANZSOC 2023),SA
2025-06-30,2025-06-30,CHAR_07_THEFT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,TAS,defendant-count,person,136,observed,136,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 86,R28C7,sha256:5aba02bd92c7c3ec5d8fb02463be9bda2afc0b77857689f87871bc42011cd776,criminal-courts-australia,sha256:72c96641b1dfef693d732776d0aa09e109e9fe33c571f4e8a8104fa345a90d18,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a254a5783f2acd8fd453c7c11be9bccc5f5547f7b38cf3c4f2567dd0dc78b7fd,sha256:802d98a26e65b2a1321bd4730adb629fa09677041a2008d90db5fb47c1336a1e,human-authored/deterministic-map-v1,replay:sha256:4509e7bd402c724ff492f209bba3a3b7da2a415728defc2605fb96becd209d4d,07 Theft,Principal offence (ANZSOC 2023),Tas.
