reference_date,most_serious_charge_id,indigenous_status_id,time_on_remand_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_charge,raw_indigenous_status,raw_time_on_remand
2024-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEAN_MONTHS_95e5b511,published-value,published-unit,5.1,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 13,R24C4,sha256:c0adfd78e8d142e86d8c495665cfc828ba95d2292cfa4bc34d26d17f023a10f1,prisoners-in-australia,sha256:11b8a69e02c4f51cf2be77d651909b8a816d58855a694f281d051dcba7c2a91a,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:f39d52bbcea9fcf3a135d731ce75005758ac96c3efbe750285699260a668ada2,sha256:055460ca237fa31ba87346db52bbb1f894194aa43410a1e5c06bc2c6a803b81e,human-authored/deterministic-geometry-v1,replay:sha256:f53fe8b4a55a352e631579063f28d29541cfe21af239c39f19d8e0184163458f,Total,Aboriginal and Torres Strait Islander,Mean (months)
2024-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEDIAN_MONTHS_da6ea783,published-value,published-unit,2.9,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 13,R24C5,sha256:c0adfd78e8d142e86d8c495665cfc828ba95d2292cfa4bc34d26d17f023a10f1,prisoners-in-australia,sha256:11b8a69e02c4f51cf2be77d651909b8a816d58855a694f281d051dcba7c2a91a,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:f39d52bbcea9fcf3a135d731ce75005758ac96c3efbe750285699260a668ada2,sha256:055460ca237fa31ba87346db52bbb1f894194aa43410a1e5c06bc2c6a803b81e,human-authored/deterministic-geometry-v1,replay:sha256:f53fe8b4a55a352e631579063f28d29541cfe21af239c39f19d8e0184163458f,Total,Aboriginal and Torres Strait Islander,Median (months)
2024-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NO_38306492,published-value,published-unit,6971,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 13,R24C2,sha256:c0adfd78e8d142e86d8c495665cfc828ba95d2292cfa4bc34d26d17f023a10f1,prisoners-in-australia,sha256:11b8a69e02c4f51cf2be77d651909b8a816d58855a694f281d051dcba7c2a91a,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:f39d52bbcea9fcf3a135d731ce75005758ac96c3efbe750285699260a668ada2,sha256:055460ca237fa31ba87346db52bbb1f894194aa43410a1e5c06bc2c6a803b81e,human-authored/deterministic-geometry-v1,replay:sha256:f53fe8b4a55a352e631579063f28d29541cfe21af239c39f19d8e0184163458f,Total,Aboriginal and Torres Strait Islander,no.
2024-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,VALUE_bbf3f11c,published-value,published-unit,100,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 13,R24C3,sha256:c0adfd78e8d142e86d8c495665cfc828ba95d2292cfa4bc34d26d17f023a10f1,prisoners-in-australia,sha256:11b8a69e02c4f51cf2be77d651909b8a816d58855a694f281d051dcba7c2a91a,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:f39d52bbcea9fcf3a135d731ce75005758ac96c3efbe750285699260a668ada2,sha256:055460ca237fa31ba87346db52bbb1f894194aa43410a1e5c06bc2c6a803b81e,human-authored/deterministic-geometry-v1,replay:sha256:f53fe8b4a55a352e631579063f28d29541cfe21af239c39f19d8e0184163458f,Total,Aboriginal and Torres Strait Islander,%
2024-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,90TH_PERCENTILE_MONTHS_ec70be5b,published-value,published-unit,16.2,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 13,R42C6,sha256:c0adfd78e8d142e86d8c495665cfc828ba95d2292cfa4bc34d26d17f023a10f1,prisoners-in-australia,sha256:11b8a69e02c4f51cf2be77d651909b8a816d58855a694f281d051dcba7c2a91a,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:f39d52bbcea9fcf3a135d731ce75005758ac96c3efbe750285699260a668ada2,sha256:055460ca237fa31ba87346db52bbb1f894194aa43410a1e5c06bc2c6a803b81e,human-authored/deterministic-geometry-v1,replay:sha256:f53fe8b4a55a352e631579063f28d29541cfe21af239c39f19d8e0184163458f,Total,Non-Indigenous,90th Percentile (months)
2024-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,MEAN_MONTHS_95e5b511,published-value,published-unit,6.5,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 13,R42C4,sha256:c0adfd78e8d142e86d8c495665cfc828ba95d2292cfa4bc34d26d17f023a10f1,prisoners-in-australia,sha256:11b8a69e02c4f51cf2be77d651909b8a816d58855a694f281d051dcba7c2a91a,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:f39d52bbcea9fcf3a135d731ce75005758ac96c3efbe750285699260a668ada2,sha256:055460ca237fa31ba87346db52bbb1f894194aa43410a1e5c06bc2c6a803b81e,human-authored/deterministic-geometry-v1,replay:sha256:f53fe8b4a55a352e631579063f28d29541cfe21af239c39f19d8e0184163458f,Total,Non-Indigenous,Mean (months)
2024-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,MEDIAN_MONTHS_da6ea783,published-value,published-unit,3.5,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 13,R42C5,sha256:c0adfd78e8d142e86d8c495665cfc828ba95d2292cfa4bc34d26d17f023a10f1,prisoners-in-australia,sha256:11b8a69e02c4f51cf2be77d651909b8a816d58855a694f281d051dcba7c2a91a,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:f39d52bbcea9fcf3a135d731ce75005758ac96c3efbe750285699260a668ada2,sha256:055460ca237fa31ba87346db52bbb1f894194aa43410a1e5c06bc2c6a803b81e,human-authored/deterministic-geometry-v1,replay:sha256:f53fe8b4a55a352e631579063f28d29541cfe21af239c39f19d8e0184163458f,Total,Non-Indigenous,Median (months)
2024-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,NO_38306492,published-value,published-unit,10936,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 13,R42C2,sha256:c0adfd78e8d142e86d8c495665cfc828ba95d2292cfa4bc34d26d17f023a10f1,prisoners-in-australia,sha256:11b8a69e02c4f51cf2be77d651909b8a816d58855a694f281d051dcba7c2a91a,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:f39d52bbcea9fcf3a135d731ce75005758ac96c3efbe750285699260a668ada2,sha256:055460ca237fa31ba87346db52bbb1f894194aa43410a1e5c06bc2c6a803b81e,human-authored/deterministic-geometry-v1,replay:sha256:f53fe8b4a55a352e631579063f28d29541cfe21af239c39f19d8e0184163458f,Total,Non-Indigenous,no.
2024-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,VALUE_bbf3f11c,published-value,published-unit,100,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 13,R42C3,sha256:c0adfd78e8d142e86d8c495665cfc828ba95d2292cfa4bc34d26d17f023a10f1,prisoners-in-australia,sha256:11b8a69e02c4f51cf2be77d651909b8a816d58855a694f281d051dcba7c2a91a,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:f39d52bbcea9fcf3a135d731ce75005758ac96c3efbe750285699260a668ada2,sha256:055460ca237fa31ba87346db52bbb1f894194aa43410a1e5c06bc2c6a803b81e,human-authored/deterministic-geometry-v1,replay:sha256:f53fe8b4a55a352e631579063f28d29541cfe21af239c39f19d8e0184163458f,Total,Non-Indigenous,%
2024-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,90TH_PERCENTILE_MONTHS_ec70be5b,published-value,published-unit,14.7,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 13,R60C6,sha256:c0adfd78e8d142e86d8c495665cfc828ba95d2292cfa4bc34d26d17f023a10f1,prisoners-in-australia,sha256:11b8a69e02c4f51cf2be77d651909b8a816d58855a694f281d051dcba7c2a91a,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:f39d52bbcea9fcf3a135d731ce75005758ac96c3efbe750285699260a668ada2,sha256:055460ca237fa31ba87346db52bbb1f894194aa43410a1e5c06bc2c6a803b81e,human-authored/deterministic-geometry-v1,replay:sha256:f53fe8b4a55a352e631579063f28d29541cfe21af239c39f19d8e0184163458f,Total,Total,90th Percentile (months)
2024-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,MEAN_MONTHS_95e5b511,published-value,published-unit,6,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 13,R60C4,sha256:c0adfd78e8d142e86d8c495665cfc828ba95d2292cfa4bc34d26d17f023a10f1,prisoners-in-australia,sha256:11b8a69e02c4f51cf2be77d651909b8a816d58855a694f281d051dcba7c2a91a,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:f39d52bbcea9fcf3a135d731ce75005758ac96c3efbe750285699260a668ada2,sha256:055460ca237fa31ba87346db52bbb1f894194aa43410a1e5c06bc2c6a803b81e,human-authored/deterministic-geometry-v1,replay:sha256:f53fe8b4a55a352e631579063f28d29541cfe21af239c39f19d8e0184163458f,Total,Total,Mean (months)
2024-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,MEDIAN_MONTHS_da6ea783,published-value,published-unit,3.2,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 13,R60C5,sha256:c0adfd78e8d142e86d8c495665cfc828ba95d2292cfa4bc34d26d17f023a10f1,prisoners-in-australia,sha256:11b8a69e02c4f51cf2be77d651909b8a816d58855a694f281d051dcba7c2a91a,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:f39d52bbcea9fcf3a135d731ce75005758ac96c3efbe750285699260a668ada2,sha256:055460ca237fa31ba87346db52bbb1f894194aa43410a1e5c06bc2c6a803b81e,human-authored/deterministic-geometry-v1,replay:sha256:f53fe8b4a55a352e631579063f28d29541cfe21af239c39f19d8e0184163458f,Total,Total,Median (months)
2024-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,NO_38306492,published-value,published-unit,18036,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 13,R60C2,sha256:c0adfd78e8d142e86d8c495665cfc828ba95d2292cfa4bc34d26d17f023a10f1,prisoners-in-australia,sha256:11b8a69e02c4f51cf2be77d651909b8a816d58855a694f281d051dcba7c2a91a,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:f39d52bbcea9fcf3a135d731ce75005758ac96c3efbe750285699260a668ada2,sha256:055460ca237fa31ba87346db52bbb1f894194aa43410a1e5c06bc2c6a803b81e,human-authored/deterministic-geometry-v1,replay:sha256:f53fe8b4a55a352e631579063f28d29541cfe21af239c39f19d8e0184163458f,Total,Total,no.
2024-06-30,TOTAL_ab2882c8,TOTAL_ab2882c8,VALUE_bbf3f11c,published-value,published-unit,100,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 13,R60C3,sha256:c0adfd78e8d142e86d8c495665cfc828ba95d2292cfa4bc34d26d17f023a10f1,prisoners-in-australia,sha256:11b8a69e02c4f51cf2be77d651909b8a816d58855a694f281d051dcba7c2a91a,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:f39d52bbcea9fcf3a135d731ce75005758ac96c3efbe750285699260a668ada2,sha256:055460ca237fa31ba87346db52bbb1f894194aa43410a1e5c06bc2c6a803b81e,human-authored/deterministic-geometry-v1,replay:sha256:f53fe8b4a55a352e631579063f28d29541cfe21af239c39f19d8e0184163458f,Total,Total,%
2025-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,90TH_PERCENTILE_MONTHS_ec70be5b,published-value,published-unit,34.8,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 14,R8C6,sha256:b2e76c1fa23291dd3826c5b1eedab030a69a98b06c2155e978d49b0c314837cc,prisoners-in-australia,sha256:07179b2e11de57c905a4433e39cbcfd4b40dc08fe1fe57b0645bf0a35ec5d0cb,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:ce4c62774afe9cdbb9781e80145da5a2d75b3c27668c8e7b1e59e2c12be62c70,sha256:fbb37bf969051bd4a62983a79de006475e8670aed82dfed5d5b17d123b1325d0,human-authored/deterministic-geometry-v1,replay:sha256:edc15db22f60ad2a83abb4b3dac8f8b0a7e8b114e5d3ae8f1f4a2a4f35846db1,01 Homicide and related offences,Aboriginal and Torres Strait Islander,90th Percentile (months) (d)
2025-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEAN_MONTHS_95e5b511,published-value,published-unit,17.6,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 14,R8C4,sha256:b2e76c1fa23291dd3826c5b1eedab030a69a98b06c2155e978d49b0c314837cc,prisoners-in-australia,sha256:07179b2e11de57c905a4433e39cbcfd4b40dc08fe1fe57b0645bf0a35ec5d0cb,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:ce4c62774afe9cdbb9781e80145da5a2d75b3c27668c8e7b1e59e2c12be62c70,sha256:fbb37bf969051bd4a62983a79de006475e8670aed82dfed5d5b17d123b1325d0,human-authored/deterministic-geometry-v1,replay:sha256:edc15db22f60ad2a83abb4b3dac8f8b0a7e8b114e5d3ae8f1f4a2a4f35846db1,01 Homicide and related offences,Aboriginal and Torres Strait Islander,Mean (months)
2025-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEDIAN_MONTHS_da6ea783,published-value,published-unit,15.1,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 14,R8C5,sha256:b2e76c1fa23291dd3826c5b1eedab030a69a98b06c2155e978d49b0c314837cc,prisoners-in-australia,sha256:07179b2e11de57c905a4433e39cbcfd4b40dc08fe1fe57b0645bf0a35ec5d0cb,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:ce4c62774afe9cdbb9781e80145da5a2d75b3c27668c8e7b1e59e2c12be62c70,sha256:fbb37bf969051bd4a62983a79de006475e8670aed82dfed5d5b17d123b1325d0,human-authored/deterministic-geometry-v1,replay:sha256:edc15db22f60ad2a83abb4b3dac8f8b0a7e8b114e5d3ae8f1f4a2a4f35846db1,01 Homicide and related offences,Aboriginal and Torres Strait Islander,Median (months)
2025-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NO_38306492,published-value,published-unit,199,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 14,R8C2,sha256:b2e76c1fa23291dd3826c5b1eedab030a69a98b06c2155e978d49b0c314837cc,prisoners-in-australia,sha256:07179b2e11de57c905a4433e39cbcfd4b40dc08fe1fe57b0645bf0a35ec5d0cb,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:ce4c62774afe9cdbb9781e80145da5a2d75b3c27668c8e7b1e59e2c12be62c70,sha256:fbb37bf969051bd4a62983a79de006475e8670aed82dfed5d5b17d123b1325d0,human-authored/deterministic-geometry-v1,replay:sha256:edc15db22f60ad2a83abb4b3dac8f8b0a7e8b114e5d3ae8f1f4a2a4f35846db1,01 Homicide and related offences,Aboriginal and Torres Strait Islander,no.
2025-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,VALUE_bbf3f11c,published-value,published-unit,2.5,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 14,R8C3,sha256:b2e76c1fa23291dd3826c5b1eedab030a69a98b06c2155e978d49b0c314837cc,prisoners-in-australia,sha256:07179b2e11de57c905a4433e39cbcfd4b40dc08fe1fe57b0645bf0a35ec5d0cb,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:ce4c62774afe9cdbb9781e80145da5a2d75b3c27668c8e7b1e59e2c12be62c70,sha256:fbb37bf969051bd4a62983a79de006475e8670aed82dfed5d5b17d123b1325d0,human-authored/deterministic-geometry-v1,replay:sha256:edc15db22f60ad2a83abb4b3dac8f8b0a7e8b114e5d3ae8f1f4a2a4f35846db1,01 Homicide and related offences,Aboriginal and Torres Strait Islander,%
2025-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_INDIGENOUS_2f231fea,90TH_PERCENTILE_MONTHS_ec70be5b,published-value,published-unit,40.2,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 14,R26C6,sha256:b2e76c1fa23291dd3826c5b1eedab030a69a98b06c2155e978d49b0c314837cc,prisoners-in-australia,sha256:07179b2e11de57c905a4433e39cbcfd4b40dc08fe1fe57b0645bf0a35ec5d0cb,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:ce4c62774afe9cdbb9781e80145da5a2d75b3c27668c8e7b1e59e2c12be62c70,sha256:fbb37bf969051bd4a62983a79de006475e8670aed82dfed5d5b17d123b1325d0,human-authored/deterministic-geometry-v1,replay:sha256:edc15db22f60ad2a83abb4b3dac8f8b0a7e8b114e5d3ae8f1f4a2a4f35846db1,01 Homicide and related offences,Non-Indigenous,90th Percentile (months) (d)
2025-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_INDIGENOUS_2f231fea,MEAN_MONTHS_95e5b511,published-value,published-unit,19.4,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 14,R26C4,sha256:b2e76c1fa23291dd3826c5b1eedab030a69a98b06c2155e978d49b0c314837cc,prisoners-in-australia,sha256:07179b2e11de57c905a4433e39cbcfd4b40dc08fe1fe57b0645bf0a35ec5d0cb,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:ce4c62774afe9cdbb9781e80145da5a2d75b3c27668c8e7b1e59e2c12be62c70,sha256:fbb37bf969051bd4a62983a79de006475e8670aed82dfed5d5b17d123b1325d0,human-authored/deterministic-geometry-v1,replay:sha256:edc15db22f60ad2a83abb4b3dac8f8b0a7e8b114e5d3ae8f1f4a2a4f35846db1,01 Homicide and related offences,Non-Indigenous,Mean (months)
2025-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_INDIGENOUS_2f231fea,MEDIAN_MONTHS_da6ea783,published-value,published-unit,15.8,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 14,R26C5,sha256:b2e76c1fa23291dd3826c5b1eedab030a69a98b06c2155e978d49b0c314837cc,prisoners-in-australia,sha256:07179b2e11de57c905a4433e39cbcfd4b40dc08fe1fe57b0645bf0a35ec5d0cb,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:ce4c62774afe9cdbb9781e80145da5a2d75b3c27668c8e7b1e59e2c12be62c70,sha256:fbb37bf969051bd4a62983a79de006475e8670aed82dfed5d5b17d123b1325d0,human-authored/deterministic-geometry-v1,replay:sha256:edc15db22f60ad2a83abb4b3dac8f8b0a7e8b114e5d3ae8f1f4a2a4f35846db1,01 Homicide and related offences,Non-Indigenous,Median (months)
2025-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_INDIGENOUS_2f231fea,NO_38306492,published-value,published-unit,601,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 14,R26C2,sha256:b2e76c1fa23291dd3826c5b1eedab030a69a98b06c2155e978d49b0c314837cc,prisoners-in-australia,sha256:07179b2e11de57c905a4433e39cbcfd4b40dc08fe1fe57b0645bf0a35ec5d0cb,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:ce4c62774afe9cdbb9781e80145da5a2d75b3c27668c8e7b1e59e2c12be62c70,sha256:fbb37bf969051bd4a62983a79de006475e8670aed82dfed5d5b17d123b1325d0,human-authored/deterministic-geometry-v1,replay:sha256:edc15db22f60ad2a83abb4b3dac8f8b0a7e8b114e5d3ae8f1f4a2a4f35846db1,01 Homicide and related offences,Non-Indigenous,no.
2025-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_INDIGENOUS_2f231fea,VALUE_bbf3f11c,published-value,published-unit,5.1,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 14,R26C3,sha256:b2e76c1fa23291dd3826c5b1eedab030a69a98b06c2155e978d49b0c314837cc,prisoners-in-australia,sha256:07179b2e11de57c905a4433e39cbcfd4b40dc08fe1fe57b0645bf0a35ec5d0cb,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:ce4c62774afe9cdbb9781e80145da5a2d75b3c27668c8e7b1e59e2c12be62c70,sha256:fbb37bf969051bd4a62983a79de006475e8670aed82dfed5d5b17d123b1325d0,human-authored/deterministic-geometry-v1,replay:sha256:edc15db22f60ad2a83abb4b3dac8f8b0a7e8b114e5d3ae8f1f4a2a4f35846db1,01 Homicide and related offences,Non-Indigenous,%
2025-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,90TH_PERCENTILE_MONTHS_ec70be5b,published-value,published-unit,39.4,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 14,R44C6,sha256:b2e76c1fa23291dd3826c5b1eedab030a69a98b06c2155e978d49b0c314837cc,prisoners-in-australia,sha256:07179b2e11de57c905a4433e39cbcfd4b40dc08fe1fe57b0645bf0a35ec5d0cb,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:ce4c62774afe9cdbb9781e80145da5a2d75b3c27668c8e7b1e59e2c12be62c70,sha256:fbb37bf969051bd4a62983a79de006475e8670aed82dfed5d5b17d123b1325d0,human-authored/deterministic-geometry-v1,replay:sha256:edc15db22f60ad2a83abb4b3dac8f8b0a7e8b114e5d3ae8f1f4a2a4f35846db1,01 Homicide and related offences,Total (f),90th Percentile (months) (d)
2025-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,MEAN_MONTHS_95e5b511,published-value,published-unit,18.9,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 14,R44C4,sha256:b2e76c1fa23291dd3826c5b1eedab030a69a98b06c2155e978d49b0c314837cc,prisoners-in-australia,sha256:07179b2e11de57c905a4433e39cbcfd4b40dc08fe1fe57b0645bf0a35ec5d0cb,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:ce4c62774afe9cdbb9781e80145da5a2d75b3c27668c8e7b1e59e2c12be62c70,sha256:fbb37bf969051bd4a62983a79de006475e8670aed82dfed5d5b17d123b1325d0,human-authored/deterministic-geometry-v1,replay:sha256:edc15db22f60ad2a83abb4b3dac8f8b0a7e8b114e5d3ae8f1f4a2a4f35846db1,01 Homicide and related offences,Total (f),Mean (months)
2025-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,MEDIAN_MONTHS_da6ea783,published-value,published-unit,15.4,observed,sha256:fea82708f82cef5e8d58b44edc16e56158f9416755d69336e36c6ce03cb95a93,Table 14,R44C5,sha256:b2e76c1fa23291dd3826c5b1eedab030a69a98b06c2155e978d49b0c314837cc,prisoners-in-australia,sha256:07179b2e11de57c905a4433e39cbcfd4b40dc08fe1fe57b0645bf0a35ec5d0cb,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:ce4c62774afe9cdbb9781e80145da5a2d75b3c27668c8e7b1e59e2c12be62c70,sha256:fbb37bf969051bd4a62983a79de006475e8670aed82dfed5d5b17d123b1325d0,human-authored/deterministic-geometry-v1,replay:sha256:edc15db22f60ad2a83abb4b3dac8f8b0a7e8b114e5d3ae8f1f4a2a4f35846db1,01 Homicide and related offences,Total (f),Median (months)
