reference_date,sex_id,age_group_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sex,raw_age_group,raw_statistic_basis
2025-06-30,FEMALE,AGE_60_64,PROPORTION,prisoner-proportion,percent,1.7,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R17C6,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Females,60–64 years,%
2025-06-30,FEMALE,AGE_60_64,RATE,imprisonment-rate,persons-per-100000-adult-population,8.3,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R17C7,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Females,60–64 years,Imprisonment rate (c)
2025-06-30,FEMALE,AGE_65_PLUS,NUMBER,prisoner-count,person,54,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R18C5,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Females,65 years and over,no.
2025-06-30,FEMALE,AGE_65_PLUS,PROPORTION,prisoner-proportion,percent,1.4,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R18C6,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Females,65 years and over,%
2025-06-30,FEMALE,AGE_65_PLUS,RATE,imprisonment-rate,persons-per-100000-adult-population,2.1,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R18C7,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Females,65 years and over,Imprisonment rate (c)
2025-06-30,FEMALE,TOTAL,NUMBER,prisoner-count,person,3831,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R19C5,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Females,Total (e),no.
2025-06-30,FEMALE,TOTAL,PROPORTION,prisoner-proportion,percent,100,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R19C6,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Females,Total (e),%
2025-06-30,FEMALE,TOTAL,RATE,imprisonment-rate,persons-per-100000-adult-population,34.7,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R19C7,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Females,Total (e),Imprisonment rate (c)
2025-06-30,MALE,AGE_18_OR_YOUNGER,NUMBER,prisoner-count,person,261,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R7C2,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,18 years (d),no.
2025-06-30,MALE,AGE_18_OR_YOUNGER,PROPORTION,prisoner-proportion,percent,0.6,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R7C3,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,18 years (d),%
2025-06-30,MALE,AGE_18_OR_YOUNGER,RATE,imprisonment-rate,persons-per-100000-adult-population,148.5,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R7C4,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,18 years (d),Imprisonment rate (c)
2025-06-30,MALE,AGE_19,NUMBER,prisoner-count,person,473,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R8C2,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,19 years,no.
2025-06-30,MALE,AGE_19,PROPORTION,prisoner-proportion,percent,1.1,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R8C3,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,19 years,%
2025-06-30,MALE,AGE_19,RATE,imprisonment-rate,persons-per-100000-adult-population,265.5,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R8C4,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,19 years,Imprisonment rate (c)
2025-06-30,MALE,AGE_20_24,NUMBER,prisoner-count,person,4154,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R9C2,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,20–24 years,no.
2025-06-30,MALE,AGE_20_24,PROPORTION,prisoner-proportion,percent,9.6,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R9C3,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,20–24 years,%
2025-06-30,MALE,AGE_20_24,RATE,imprisonment-rate,persons-per-100000-adult-population,439.5,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R9C4,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,20–24 years,Imprisonment rate (c)
2025-06-30,MALE,AGE_25_29,NUMBER,prisoner-count,person,6241,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R10C2,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,25–29 years,no.
2025-06-30,MALE,AGE_25_29,PROPORTION,prisoner-proportion,percent,14.5,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R10C3,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,25–29 years,%
2025-06-30,MALE,AGE_25_29,RATE,imprisonment-rate,persons-per-100000-adult-population,607.1,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R10C4,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,25–29 years,Imprisonment rate (c)
2025-06-30,MALE,AGE_30_34,NUMBER,prisoner-count,person,7859,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R11C2,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,30–34 years,no.
2025-06-30,MALE,AGE_30_34,PROPORTION,prisoner-proportion,percent,18.2,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R11C3,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,30–34 years,%
2025-06-30,MALE,AGE_30_34,RATE,imprisonment-rate,persons-per-100000-adult-population,766.8,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R11C4,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,30–34 years,Imprisonment rate (c)
2025-06-30,MALE,AGE_35_39,NUMBER,prisoner-count,person,7238,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R12C2,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,35–39 years,no.
2025-06-30,MALE,AGE_35_39,PROPORTION,prisoner-proportion,percent,16.8,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R12C3,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,35–39 years,%
2025-06-30,MALE,AGE_35_39,RATE,imprisonment-rate,persons-per-100000-adult-population,725.7,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R12C4,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,35–39 years,Imprisonment rate (c)
2025-06-30,MALE,AGE_40_44,NUMBER,prisoner-count,person,5792,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R13C2,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,40–44 years,no.
2025-06-30,MALE,AGE_40_44,PROPORTION,prisoner-proportion,percent,13.4,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R13C3,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,40–44 years,%
2025-06-30,MALE,AGE_40_44,RATE,imprisonment-rate,persons-per-100000-adult-population,614.5,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R13C4,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,40–44 years,Imprisonment rate (c)
2025-06-30,MALE,AGE_45_49,NUMBER,prisoner-count,person,4095,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R14C2,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,45–49 years,no.
2025-06-30,MALE,AGE_45_49,PROPORTION,prisoner-proportion,percent,9.5,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 4,R14C3,sha256:bd79cdc11436a567aeda35cf6d172c4c67b9cd4e4d2d268256edda9f7d01b134,prisoners-in-australia,sha256:f3649dd89297a75dc77b04467a8dc1204e4f3546562d6eaa168e3782e48404a4,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:282e3f3cb134f34c88ac9d03382fd1f1040d44185d2af763ea224eb11ec07af1,sha256:46140aa01dca93562826fbb97f04d6c52d66ac7b3c0500ae9a41bfc04889f25a,human-authored/deterministic-geometry-v1,replay:sha256:9744d8455576265c09bdfd2cac1c5a5e289aea51295ac4840f8ade18b9ffeaf8,Males,45–49 years,%
