publication_vintage_date,reference_date,sentence_statistic_id,aggregate_sentence_length_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sentence_statistic,raw_aggregate_sentence_length,raw_jurisdiction
2025-06-30,2025-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,NT,sentence-median-duration,month,,suppressed,np,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R11C9,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Intensive penalty in the community,Median (months),NT
2025-06-30,2025-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,QLD,sentence-median-duration,month,6,observed,6,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R11C5,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Intensive penalty in the community,Median (months),Qld
2025-06-30,2025-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,SA,sentence-median-duration,month,1.8,observed,1.8,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R11C6,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Intensive penalty in the community,Median (months),SA
2025-06-30,2025-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,TAS,sentence-median-duration,month,0,observed,0,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R11C8,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Intensive penalty in the community,Median (months),Tas.
2025-06-30,2025-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,VIC,sentence-median-duration,month,10.5,observed,10.5,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R11C4,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Intensive penalty in the community,Median (months),Vic.
2025-06-30,2025-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,WA,sentence-median-duration,month,5,observed,5,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R11C7,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Intensive penalty in the community,Median (months),WA
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_COUNT,ACT,defendant-count,person,29,observed,29,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R6C10,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Defendants (no.),ACT
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_COUNT,AUS,defendant-count,person,882,observed,882,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R6C11,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Defendants (no.),Aust.
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_COUNT,NSW,defendant-count,person,195,observed,195,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R6C3,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Defendants (no.),NSW
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_COUNT,NT,defendant-count,person,82,observed,82,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R6C9,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Defendants (no.),NT
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_COUNT,QLD,defendant-count,person,305,observed,305,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R6C5,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Defendants (no.),Qld
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_COUNT,SA,defendant-count,person,127,observed,127,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R6C6,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Defendants (no.),SA
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_COUNT,TAS,defendant-count,person,23,observed,23,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R6C8,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Defendants (no.),Tas.
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_COUNT,VIC,defendant-count,person,29,observed,29,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R6C4,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Defendants (no.),Vic.
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_COUNT,WA,defendant-count,person,90,observed,90,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R6C7,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Defendants (no.),WA
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEAN,ACT,sentence-mean-duration,month,4.1,observed,4.1,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R7C10,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Mean (months),ACT
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEAN,AUS,sentence-mean-duration,month,7.5,observed,7.5,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R7C11,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Mean (months),Aust.
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEAN,NSW,sentence-mean-duration,month,9.7,observed,9.7,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R7C3,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Mean (months),NSW
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEAN,NT,sentence-mean-duration,month,6.1,observed,6.1,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R7C9,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Mean (months),NT
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEAN,QLD,sentence-mean-duration,month,7.9,observed,7.9,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R7C5,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Mean (months),Qld
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEAN,SA,sentence-mean-duration,month,3.1,observed,3.1,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R7C6,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Mean (months),SA
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEAN,TAS,sentence-mean-duration,month,6.4,observed,6.4,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R7C8,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Mean (months),Tas.
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEAN,VIC,sentence-mean-duration,month,6.6,observed,6.6,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R7C4,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Mean (months),Vic.
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEAN,WA,sentence-mean-duration,month,6.2,observed,6.2,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R7C7,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Mean (months),WA
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEDIAN,ACT,sentence-median-duration,month,2,observed,2,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R8C10,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Median (months),ACT
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEDIAN,AUS,sentence-median-duration,month,6,observed,6,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R8C11,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Median (months),Aust.
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEDIAN,NSW,sentence-median-duration,month,9,observed,9,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R8C3,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Median (months),NSW
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEDIAN,NT,sentence-median-duration,month,4,observed,4,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R8C9,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Median (months),NT
2025-06-30,2025-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEDIAN,QLD,sentence-median-duration,month,6,observed,6,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 92,R8C5,sha256:52e06d6d0006d96e2ee376adf76f60a8f7ca4a2750b3621689d6937412295053,criminal-courts-australia,sha256:2048aa8c5db40b7762a3dcf772e5aa3624d7859ff797d35c163878b2e6fae55d,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:3cd535ddf1e8bf693d757415f36ae7067ec4bc7926aa6d5771978e731a773554,sha256:210cfdbed3a682625046bbd587d431667cd9db61625e1b09a932b157db3d0dd6,human-authored/deterministic-map-v1,replay:sha256:342ab002739d5e8e74580f607c6b9ab4bd6aa31bb9f7c49a2ae3327cdcf89ec3,Juvenile detention,Median (months),Qld
