publication_vintage_date,reference_date,principal_offence_id,indigenous_status_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_indigenous_status,raw_jurisdiction
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,INDIGENOUS,ACT,defendant-count,person,17,observed,17,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C22,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Aboriginal and Torres Strait Islander,Australian Capital Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,INDIGENOUS,NSW,defendant-count,person,1020,observed,1020,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C2,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Aboriginal and Torres Strait Islander,New South Wales
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,INDIGENOUS,NT,defendant-count,person,254,observed,254,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C18,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Aboriginal and Torres Strait Islander,Northern Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,INDIGENOUS,QLD,defendant-count,person,598,observed,598,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C6,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Aboriginal and Torres Strait Islander,Queensland
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,INDIGENOUS,SA,defendant-count,person,333,observed,333,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C10,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Aboriginal and Torres Strait Islander,South Australia
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,INDIGENOUS,TAS,defendant-count,person,83,observed,83,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C14,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Aboriginal and Torres Strait Islander,Tasmania
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,NON_INDIGENOUS,NSW,defendant-count,person,2873,observed,2873,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C3,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Non-Indigenous,New South Wales
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,NON_INDIGENOUS,NT,defendant-count,person,46,observed,46,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C19,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Non-Indigenous,Northern Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,NON_INDIGENOUS,QLD,defendant-count,person,2864,observed,2864,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C7,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Non-Indigenous,Queensland
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,NON_INDIGENOUS,SA,defendant-count,person,1013,observed,1013,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C11,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Non-Indigenous,South Australia
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,NON_INDIGENOUS,TAS,defendant-count,person,263,observed,263,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C15,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Non-Indigenous,Tasmania
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,NON_INDIGENOUS_OR_NOT_STATED,ACT,defendant-count,person,91,observed,91,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C23,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Non-Indigenous and Not stated(a),Australian Capital Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,NOT_STATED,NSW,defendant-count,person,182,observed,182,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C4,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Not stated,New South Wales
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,NOT_STATED,NT,defendant-count,person,15,observed,15,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C20,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Not stated,Northern Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,NOT_STATED,QLD,defendant-count,person,27,observed,27,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C8,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Not stated,Queensland
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,NOT_STATED,SA,defendant-count,person,30,observed,30,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C12,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Not stated,South Australia
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,NOT_STATED,TAS,defendant-count,person,78,observed,78,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C16,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Not stated,Tasmania
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,TOTAL,ACT,defendant-count,person,106,observed,106,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C24,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Total,Australian Capital Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,TOTAL,NSW,defendant-count,person,4072,observed,4072,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C5,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Total,New South Wales
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,TOTAL,NT,defendant-count,person,316,observed,316,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C21,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Total,Northern Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,TOTAL,QLD,defendant-count,person,3482,observed,3482,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C9,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Total,Queensland
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,TOTAL,SA,defendant-count,person,1381,observed,1381,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C13,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Total,South Australia
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,TOTAL,TAS,defendant-count,person,422,observed,422,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R15C17,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,10 Weapons and explosives offences,Total,Tasmania
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,INDIGENOUS,ACT,defendant-count,person,28,observed,28,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R16C22,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,11 Property damage,Aboriginal and Torres Strait Islander,Australian Capital Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,INDIGENOUS,NSW,defendant-count,person,1298,observed,1298,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R16C2,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,11 Property damage,Aboriginal and Torres Strait Islander,New South Wales
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,INDIGENOUS,NT,defendant-count,person,290,observed,290,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R16C18,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,11 Property damage,Aboriginal and Torres Strait Islander,Northern Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,INDIGENOUS,QLD,defendant-count,person,1036,observed,1036,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R16C6,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,11 Property damage,Aboriginal and Torres Strait Islander,Queensland
