publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period,raw_court_level
2023-06-30,2020-06-30,CHAR_0312_NON_AGGRAVATED_SEXUAL_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,MAGISTRATES_COURTS,defendant-count,person,511,observed,511,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R200C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,0312 Non-aggravated sexual assault,Principal offence,2018–19,Magistrates' Courts
2023-06-30,2020-06-30,CHAR_031_SEXUAL_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,ALL_COURTS,defendant-count,person,2856,observed,2856,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R36C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,031 Sexual assault,Principal offence,2018–19,All Courts
2023-06-30,2020-06-30,CHAR_031_SEXUAL_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,CHILDRENS_COURTS,defendant-count,person,267,observed,267,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R281C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,031 Sexual assault,Principal offence,2018–19,Children's Courts
2023-06-30,2020-06-30,CHAR_031_SEXUAL_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,HIGHER_COURTS,defendant-count,person,1592,observed,1592,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R117C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,031 Sexual assault,Principal offence,2018–19,Higher Courts
2023-06-30,2020-06-30,CHAR_031_SEXUAL_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,MAGISTRATES_COURTS,defendant-count,person,990,observed,990,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R198C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,031 Sexual assault,Principal offence,2018–19,Magistrates' Courts
2023-06-30,2020-06-30,CHAR_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,ALL_COURTS,defendant-count,person,333,observed,333,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R40C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,0321 Non-assaultive sexual offences against a child,Principal offence,2018–19,All Courts
2023-06-30,2020-06-30,CHAR_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,CHILDRENS_COURTS,defendant-count,person,5,observed,5,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R285C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,0321 Non-assaultive sexual offences against a child,Principal offence,2018–19,Children's Courts
2023-06-30,2020-06-30,CHAR_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,HIGHER_COURTS,defendant-count,person,249,observed,249,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R121C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,0321 Non-assaultive sexual offences against a child,Principal offence,2018–19,Higher Courts
2023-06-30,2020-06-30,CHAR_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,MAGISTRATES_COURTS,defendant-count,person,82,observed,82,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R202C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,0321 Non-assaultive sexual offences against a child,Principal offence,2018–19,Magistrates' Courts
2023-06-30,2020-06-30,CHAR_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,ALL_COURTS,defendant-count,person,611,observed,611,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R41C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,0322 Child pornography/child abuse material offences,Principal offence,2018–19,All Courts
2023-06-30,2020-06-30,CHAR_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,CHILDRENS_COURTS,defendant-count,person,32,observed,32,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R286C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,0322 Child pornography/child abuse material offences,Principal offence,2018–19,Children's Courts
2023-06-30,2020-06-30,CHAR_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,HIGHER_COURTS,defendant-count,person,403,observed,403,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R122C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,0322 Child pornography/child abuse material offences,Principal offence,2018–19,Higher Courts
2023-06-30,2020-06-30,CHAR_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,MAGISTRATES_COURTS,defendant-count,person,182,observed,182,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R203C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,0322 Child pornography/child abuse material offences,Principal offence,2018–19,Magistrates' Courts
2023-06-30,2020-06-30,CHAR_032_NON_ASSAULTATIVE_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,ALL_COURTS,defendant-count,person,1409,observed,1409,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R39C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,032 Non-assaultative sexual offences,Principal offence,2018–19,All Courts
2023-06-30,2020-06-30,CHAR_032_NON_ASSAULTATIVE_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,CHILDRENS_COURTS,defendant-count,person,57,observed,57,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R284C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,032 Non-assaultative sexual offences,Principal offence,2018–19,Children's Courts
2023-06-30,2020-06-30,CHAR_032_NON_ASSAULTATIVE_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,HIGHER_COURTS,defendant-count,person,663,observed,663,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R120C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,032 Non-assaultative sexual offences,Principal offence,2018–19,Higher Courts
2023-06-30,2020-06-30,CHAR_032_NON_ASSAULTATIVE_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,MAGISTRATES_COURTS,defendant-count,person,692,observed,692,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R201C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,032 Non-assaultative sexual offences,Principal offence,2018–19,Magistrates' Courts
2023-06-30,2020-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,ALL_COURTS,defendant-count,person,4264,observed,4264,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R35C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,03 Sexual assault and related offences,Principal offence,2018–19,All Courts
2023-06-30,2020-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,CHILDRENS_COURTS,defendant-count,person,325,observed,325,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R280C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,03 Sexual assault and related offences,Principal offence,2018–19,Children's Courts
2023-06-30,2020-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,HIGHER_COURTS,defendant-count,person,2257,observed,2257,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R116C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,03 Sexual assault and related offences,Principal offence,2018–19,Higher Courts
2023-06-30,2020-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,MAGISTRATES_COURTS,defendant-count,person,1682,observed,1682,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R197C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,03 Sexual assault and related offences,Principal offence,2018–19,Magistrates' Courts
2023-06-30,2020-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,ALL_COURTS,defendant-count,person,20441,observed,20441,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R42C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,04 Dangerous/negligent acts,Principal offence,2018–19,All Courts
2023-06-30,2020-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,CHILDRENS_COURTS,defendant-count,person,877,observed,877,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R287C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,04 Dangerous/negligent acts,Principal offence,2018–19,Children's Courts
2023-06-30,2020-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,HIGHER_COURTS,defendant-count,person,372,observed,372,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R123C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,04 Dangerous/negligent acts,Principal offence,2018–19,Higher Courts
2023-06-30,2020-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2020-06-30,MAGISTRATES_COURTS,defendant-count,person,19185,observed,19185,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R204C10,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,04 Dangerous/negligent acts,Principal offence,2018–19,Magistrates' Courts
