publication_vintage_date,reference_date,age_group_id,sex_id,jurisdiction_id,observation_period_id,indigenous_status_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_sex,raw_jurisdiction,raw_observation_period,raw_indigenous_status,raw_statistic_basis
2022-06-30,2022-06-30,45_49_YEARS_7d712677,FEMALES_29864773,QUEENSLAND_8f0791ed,2021_22_dd8903a1,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,1079,observed,1079,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R82C9,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Females,Queensland,2021–22,Non-Indigenous,Number
2022-06-30,2022-06-30,45_49_YEARS_7d712677,FEMALES_29864773,QUEENSLAND_8f0791ed,2021_22_dd8903a1,NON_INDIGENOUS_2f231fea,OFFENDER_RATE_bf190e83,published-value,published-unit,644.2,observed,644.2,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R82C12,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Females,Queensland,2021–22,Non-Indigenous,Offender rate(d)
2022-06-30,2022-06-30,45_49_YEARS_7d712677,FEMALES_29864773,QUEENSLAND_8f0791ed,2021_22_dd8903a1,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,1401,observed,1401,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R82C10,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Females,Queensland,2021–22,Total(c),Number
2022-06-30,2022-06-30,45_49_YEARS_7d712677,FEMALES_29864773,QUEENSLAND_8f0791ed,2021_22_dd8903a1,TOTAL_ab2882c8,OFFENDER_RATE_bf190e83,published-value,published-unit,806.3,observed,806.3,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R82C13,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Females,Queensland,2021–22,Total(c),Offender rate(d)
2022-06-30,2022-06-30,45_49_YEARS_7d712677,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,2020_21_d6db3b1d,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,100,observed,100,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R131C2,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Females,South Australia(h),2020–21,Aboriginal and Torres Strait Islander,Number
2022-06-30,2022-06-30,45_49_YEARS_7d712677,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,2020_21_d6db3b1d,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,OFFENDER_RATE_bf190e83,published-value,published-unit,8058,observed,8058,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R131C5,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Females,South Australia(h),2020–21,Aboriginal and Torres Strait Islander,Offender rate(d)
2022-06-30,2022-06-30,45_49_YEARS_7d712677,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,2020_21_d6db3b1d,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,246,observed,246,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R131C3,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Females,South Australia(h),2020–21,Non-Indigenous,Number
2022-06-30,2022-06-30,45_49_YEARS_7d712677,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,2020_21_d6db3b1d,NON_INDIGENOUS_2f231fea,OFFENDER_RATE_bf190e83,published-value,published-unit,452,observed,452,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R131C6,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Females,South Australia(h),2020–21,Non-Indigenous,Offender rate(d)
2022-06-30,2022-06-30,45_49_YEARS_7d712677,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,2020_21_d6db3b1d,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,399,observed,399,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R131C4,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Females,South Australia(h),2020–21,Total(c),Number
2022-06-30,2022-06-30,45_49_YEARS_7d712677,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,2020_21_d6db3b1d,TOTAL_ab2882c8,OFFENDER_RATE_bf190e83,published-value,published-unit,716.8,observed,716.8,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R131C7,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Females,South Australia(h),2020–21,Total(c),Offender rate(d)
2022-06-30,2022-06-30,45_49_YEARS_7d712677,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,2021_22_dd8903a1,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,78,observed,78,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R131C8,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Females,South Australia(h),2021–22,Aboriginal and Torres Strait Islander,Number
2022-06-30,2022-06-30,45_49_YEARS_7d712677,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,2021_22_dd8903a1,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,OFFENDER_RATE_bf190e83,published-value,published-unit,6599,observed,6599,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R131C11,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Females,South Australia(h),2021–22,Aboriginal and Torres Strait Islander,Offender rate(d)
2022-06-30,2022-06-30,45_49_YEARS_7d712677,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,2021_22_dd8903a1,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,204,observed,204,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R131C9,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Females,South Australia(h),2021–22,Non-Indigenous,Number
2022-06-30,2022-06-30,45_49_YEARS_7d712677,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,2021_22_dd8903a1,NON_INDIGENOUS_2f231fea,OFFENDER_RATE_bf190e83,published-value,published-unit,377.6,observed,377.6,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R131C12,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Females,South Australia(h),2021–22,Non-Indigenous,Offender rate(d)
2022-06-30,2022-06-30,45_49_YEARS_7d712677,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,2021_22_dd8903a1,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,323,observed,323,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R131C10,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Females,South Australia(h),2021–22,Total(c),Number
2022-06-30,2022-06-30,45_49_YEARS_7d712677,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,2021_22_dd8903a1,TOTAL_ab2882c8,OFFENDER_RATE_bf190e83,published-value,published-unit,585.1,observed,585.1,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R131C13,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Females,South Australia(h),2021–22,Total(c),Offender rate(d)
2022-06-30,2022-06-30,45_49_YEARS_7d712677,MALES_66d5f994,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2020_21_d6db3b1d,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,22,observed,22,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R213C2,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Males,Australian Capital Territory,2020–21,Aboriginal and Torres Strait Islander,Number
2022-06-30,2022-06-30,45_49_YEARS_7d712677,MALES_66d5f994,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2020_21_d6db3b1d,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,OFFENDER_RATE_bf190e83,published-value,published-unit,10114.9,observed,10114.9,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R213C5,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Males,Australian Capital Territory,2020–21,Aboriginal and Torres Strait Islander,Offender rate(d)
2022-06-30,2022-06-30,45_49_YEARS_7d712677,MALES_66d5f994,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2020_21_d6db3b1d,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,111,observed,111,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R213C3,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,45–49 years,Males,Australian Capital Territory,2020–21,Non-Indigenous,Number
