reference_date,jurisdiction_id,country_of_birth_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_country_of_birth
2023-06-30,NT,IRAQ,prisoner-count,person,0,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R17C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Iraq
2023-06-30,NT,IRELAND,prisoner-count,person,0,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R35C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Ireland
2023-06-30,NT,ITALY,prisoner-count,person,0,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R31C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Italy
2023-06-30,NT,KENYA,prisoner-count,person,3,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R25C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Kenya
2023-06-30,NT,LEBANON,prisoner-count,person,0,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R14C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Lebanon
2023-06-30,NT,MALAYSIA,prisoner-count,person,0,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R13C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Malaysia
2023-06-30,NT,NEW_ZEALAND,prisoner-count,person,3,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R8C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,New Zealand
2023-06-30,NT,OTHER,prisoner-count,person,18,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R39C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Other
2023-06-30,NT,OVERSEAS_BORN_TOTAL,prisoner-count,person,59,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R40C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Total overseas born
2023-06-30,NT,PAKISTAN,prisoner-count,person,0,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R38C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Pakistan
2023-06-30,NT,PAPUA_NEW_GUINEA,prisoner-count,person,0,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R23C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Papua New Guinea
2023-06-30,NT,PHILIPPINES,prisoner-count,person,7,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R18C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Philippines
2023-06-30,NT,SAMOA,prisoner-count,person,0,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R21C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Samoa
2023-06-30,NT,SOMALIA,prisoner-count,person,0,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R33C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Somalia
2023-06-30,NT,SOUTH_AFRICA,prisoner-count,person,0,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R22C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,South Africa
2023-06-30,NT,SOUTH_KOREA,prisoner-count,person,0,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R36C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,"Korea, Republic of (South)"
2023-06-30,NT,SRI_LANKA,prisoner-count,person,0,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R24C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Sri Lanka
2023-06-30,NT,SUDAN,prisoner-count,person,6,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R11C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Sudan
2023-06-30,NT,THAILAND,prisoner-count,person,0,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R26C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Thailand
2023-06-30,NT,TONGA,prisoner-count,person,0,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R30C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Tonga
2023-06-30,NT,TOTAL,prisoner-count,person,2106,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R41C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Total
2023-06-30,NT,TURKIYE,prisoner-count,person,0,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R29C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Turkey
2023-06-30,NT,UNITED_KINGDOM,prisoner-count,person,7,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R10C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,United Kingdom
2023-06-30,NT,UNITED_STATES,prisoner-count,person,0,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R34C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,United States of America
2023-06-30,NT,VIETNAM,prisoner-count,person,3,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R9C8,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,NT,Vietnam
2023-06-30,QLD,AFGHANISTAN,prisoner-count,person,3,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R19C4,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,Qld,Afghanistan
2023-06-30,QLD,AUSTRALIA,prisoner-count,person,9165,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R6C4,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,Qld,Australia
2023-06-30,QLD,CHINA,prisoner-count,person,7,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R12C4,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,Qld,China
2023-06-30,QLD,EGYPT,prisoner-count,person,9,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R27C4,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,Qld,Egypt
2023-06-30,QLD,FIJI,prisoner-count,person,14,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R20C4,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,Qld,Fiji
2023-06-30,QLD,GERMANY,prisoner-count,person,3,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R37C4,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,Qld,Germany
2023-06-30,QLD,GREECE,prisoner-count,person,3,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R32C4,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,Qld,Greece
2023-06-30,QLD,HONG_KONG,prisoner-count,person,5,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_22,R28C4,sha256:8f86c743e96b396247757fe2c88b74f915bf455f8aa2a75d03345b4ccac29615,prisoners-in-australia,sha256:0966a10aa736efd8ed1889df0285d22289e4cd2d119b47e554c048d417d2fb07,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:7bc048f672244c644626525046a6ad035779e312ffdf3ff0c44056e9fe57a433,sha256:ad83efd69eaacf6b09d82e573159670c7edf8b5e4be5d8154913e0c81ea4d9e1,openai-codex/gpt-5.6-sol,replay:sha256:1cf27ec207ed5b4f362143044369c21b4e854afb054fe06a9bfff019bdacb5c4,Qld,Hong Kong
