reference_date,most_serious_offence_or_charge_id,statistic_basis_id,characteristic_group_id,characteristic_category_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_offence_or_charge,raw_statistic_basis,raw_characteristic_group,raw_characteristic_category
2025-06-30,ANZSOC_10,NUMBER,SEX,MALE,prisoner-count,person,4620,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R9C11,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,10 Illicit drug offences,Number,Sex,Males
2025-06-30,ANZSOC_10,NUMBER,TOTAL,TOTAL_PRISONERS,prisoner-count,person,5209,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R7C11,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,10 Illicit drug offences,Number,Total prisoners (e),Total prisoners (e)
2025-06-30,ANZSOC_10,PROPORTION,INDIGENOUS_STATUS,INDIGENOUS,prisoner-proportion,percent,11,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R39C11,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,10 Illicit drug offences,Proportion (%),Indigenous status,Aboriginal and Torres Strait Islander
2025-06-30,ANZSOC_10,PROPORTION,INDIGENOUS_STATUS,NON_INDIGENOUS,prisoner-proportion,percent,88.4,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R40C11,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,10 Illicit drug offences,Proportion (%),Indigenous status,Non-Indigenous
2025-06-30,ANZSOC_10,PROPORTION,INDIGENOUS_STATUS,UNKNOWN,prisoner-proportion,percent,0.6,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R41C11,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,10 Illicit drug offences,Proportion (%),Indigenous status,Unknown
2025-06-30,ANZSOC_10,PROPORTION,LEGAL_STATUS,SENTENCED,prisoner-proportion,percent,58.7,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R43C11,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,10 Illicit drug offences,Proportion (%),Legal status,Sentenced
2025-06-30,ANZSOC_10,PROPORTION,LEGAL_STATUS,UNSENTENCED,prisoner-proportion,percent,41.3,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R44C11,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,10 Illicit drug offences,Proportion (%),Legal status,Unsentenced
2025-06-30,ANZSOC_10,PROPORTION,PRIOR_IMPRISONMENT_STATUS,NO_PRIOR_IMPRISONMENT,prisoner-proportion,percent,51.8,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R48C11,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,10 Illicit drug offences,Proportion (%),Prior imprisonment status (f),No prior imprisonment
2025-06-30,ANZSOC_10,PROPORTION,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-proportion,percent,48.2,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R47C11,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,10 Illicit drug offences,Proportion (%),Prior imprisonment status (f),Prior imprisonment
2025-06-30,ANZSOC_10,PROPORTION,SEX,FEMALE,prisoner-proportion,percent,11.2,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R37C11,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,10 Illicit drug offences,Proportion (%),Sex,Females
2025-06-30,ANZSOC_10,PROPORTION,SEX,MALE,prisoner-proportion,percent,88.7,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R36C11,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,10 Illicit drug offences,Proportion (%),Sex,Males
2025-06-30,ANZSOC_10,PROPORTION,TOTAL,TOTAL_PRISONERS,prisoner-proportion,percent,100,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R49C11,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,10 Illicit drug offences,Proportion (%),Total prisoners (e),Total prisoners (e)
2025-06-30,ANZSOC_11,NUMBER,INDIGENOUS_STATUS,INDIGENOUS,prisoner-count,person,387,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R12C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Indigenous status,Aboriginal and Torres Strait Islander
2025-06-30,ANZSOC_11,NUMBER,INDIGENOUS_STATUS,NON_INDIGENOUS,prisoner-count,person,829,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R13C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Indigenous status,Non-Indigenous
2025-06-30,ANZSOC_11,NUMBER,INDIGENOUS_STATUS,UNKNOWN,prisoner-count,person,17,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R14C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Indigenous status,Unknown
2025-06-30,ANZSOC_11,NUMBER,LEGAL_STATUS,SENTENCED,prisoner-count,person,438,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R16C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Legal status,Sentenced
2025-06-30,ANZSOC_11,NUMBER,LEGAL_STATUS,UNSENTENCED,prisoner-count,person,795,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R17C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Legal status,Unsentenced
2025-06-30,ANZSOC_11,NUMBER,MEAN_AGE,FEMALE,mean-age,year,34.5,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R24C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Mean age (years),Females
2025-06-30,ANZSOC_11,NUMBER,MEAN_AGE,INDIGENOUS,mean-age,year,33.6,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R25C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Mean age (years),Aboriginal and Torres Strait Islander
2025-06-30,ANZSOC_11,NUMBER,MEAN_AGE,MALE,mean-age,year,35.6,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R23C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Mean age (years),Males
2025-06-30,ANZSOC_11,NUMBER,MEAN_AGE,NON_INDIGENOUS,mean-age,year,36.5,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R26C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Mean age (years),Non-Indigenous
2025-06-30,ANZSOC_11,NUMBER,MEAN_AGE,PERSONS,mean-age,year,35.5,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R27C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Mean age (years),Persons
2025-06-30,ANZSOC_11,NUMBER,MEDIAN_AGE,FEMALE,median-age,year,33.5,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R30C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Median age (years),Females
2025-06-30,ANZSOC_11,NUMBER,MEDIAN_AGE,INDIGENOUS,median-age,year,33.3,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R31C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Median age (years),Aboriginal and Torres Strait Islander
2025-06-30,ANZSOC_11,NUMBER,MEDIAN_AGE,MALE,median-age,year,35,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R29C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Median age (years),Males
2025-06-30,ANZSOC_11,NUMBER,MEDIAN_AGE,NON_INDIGENOUS,median-age,year,35.7,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R32C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Median age (years),Non-Indigenous
2025-06-30,ANZSOC_11,NUMBER,MEDIAN_AGE,PERSONS,median-age,year,34.8,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R33C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Median age (years),Persons
2025-06-30,ANZSOC_11,NUMBER,PRIOR_IMPRISONMENT_STATUS,NO_PRIOR_IMPRISONMENT,prisoner-count,person,344,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R21C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Prior imprisonment status (f),No prior imprisonment
2025-06-30,ANZSOC_11,NUMBER,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-count,person,890,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R20C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Prior imprisonment status (f),Prior imprisonment
2025-06-30,ANZSOC_11,NUMBER,SEX,FEMALE,prisoner-count,person,102,observed,sha256:28af3897513142d7080f02a0cee4a21d763f1b633aaf8e0cee9e53561f0a317c,Table 1,R10C12,sha256:ba4c1e688aca29e99ba75cb054f3a28275e22967d4877501ef76186e81d0b1e4,prisoners-in-australia,sha256:37ea6fa44ed183b9c712239ae754012828a11c072c9d75c48d235e52825e2a0c,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:275e41247d6d77120e730141793d3da14190bd3223603325cfb9035b9f01bf4c,sha256:1341f8b889a94cc0f9219ec747d517cb8a63d06266a3426a5255963684bd9493,human-authored/deterministic-geometry-v1,replay:sha256:628f6264e67901ad3807dbc0832266f5388e4675ae191f4cc09acf35c523fb64,11 Weapons/ explosives,Number,Sex,Females
