publication_vintage_date,reference_date,principal_offence_id,sex_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sex,raw_observation_period,raw_statistic_basis
2025-06-30,2025-06-30,032_NON_ASSAULTIVE_SEXUAL_OFFENCES_10013bca,MALES_66d5f994,2023_24_275b6c33,OFFENDER_RATE_bf190e83,published-value,published-unit,5.7,observed,5.7,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R20C12,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,032 Non-assaultive sexual offences,Males,2023–24,Offender rate(a)
2025-06-30,2025-06-30,032_NON_ASSAULTIVE_SEXUAL_OFFENCES_10013bca,MALES_66d5f994,2024_25_a2e07178,NUMBER_a081e07b,published-value,published-unit,681,observed,681,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R20C7,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,032 Non-assaultive sexual offences,Males,2024–25,Number
2025-06-30,2025-06-30,032_NON_ASSAULTIVE_SEXUAL_OFFENCES_10013bca,MALES_66d5f994,2024_25_a2e07178,OFFENDER_RATE_bf190e83,published-value,published-unit,5.7,observed,5.7,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R20C13,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,032 Non-assaultive sexual offences,Males,2024–25,Offender rate(a)
2025-06-30,2025-06-30,032_NON_ASSAULTIVE_SEXUAL_OFFENCES_10013bca,PERSONS_4d6dccab,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,473,observed,473,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R64C2,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,032 Non-assaultive sexual offences,Persons(g),2019–20,Number
2025-06-30,2025-06-30,032_NON_ASSAULTIVE_SEXUAL_OFFENCES_10013bca,PERSONS_4d6dccab,2019_20_6d3dcb6c,OFFENDER_RATE_bf190e83,published-value,published-unit,2.1,observed,2.1,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R64C8,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,032 Non-assaultive sexual offences,Persons(g),2019–20,Offender rate(a)
2025-06-30,2025-06-30,032_NON_ASSAULTIVE_SEXUAL_OFFENCES_10013bca,PERSONS_4d6dccab,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,527,observed,527,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R64C3,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,032 Non-assaultive sexual offences,Persons(g),2020–21,Number
2025-06-30,2025-06-30,032_NON_ASSAULTIVE_SEXUAL_OFFENCES_10013bca,PERSONS_4d6dccab,2020_21_d6db3b1d,OFFENDER_RATE_bf190e83,published-value,published-unit,2.3,observed,2.3,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R64C9,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,032 Non-assaultive sexual offences,Persons(g),2020–21,Offender rate(a)
2025-06-30,2025-06-30,032_NON_ASSAULTIVE_SEXUAL_OFFENCES_10013bca,PERSONS_4d6dccab,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,535,observed,535,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R64C4,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,032 Non-assaultive sexual offences,Persons(g),2021–22,Number
2025-06-30,2025-06-30,032_NON_ASSAULTIVE_SEXUAL_OFFENCES_10013bca,PERSONS_4d6dccab,2021_22_dd8903a1,OFFENDER_RATE_bf190e83,published-value,published-unit,2.4,observed,2.4,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R64C10,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,032 Non-assaultive sexual offences,Persons(g),2021–22,Offender rate(a)
2025-06-30,2025-06-30,032_NON_ASSAULTIVE_SEXUAL_OFFENCES_10013bca,PERSONS_4d6dccab,2022_23_0d9e498b,NUMBER_a081e07b,published-value,published-unit,625,observed,625,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R64C5,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,032 Non-assaultive sexual offences,Persons(g),2022–23,Number
2025-06-30,2025-06-30,032_NON_ASSAULTIVE_SEXUAL_OFFENCES_10013bca,PERSONS_4d6dccab,2022_23_0d9e498b,OFFENDER_RATE_bf190e83,published-value,published-unit,2.7,observed,2.7,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R64C11,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,032 Non-assaultive sexual offences,Persons(g),2022–23,Offender rate(a)
2025-06-30,2025-06-30,032_NON_ASSAULTIVE_SEXUAL_OFFENCES_10013bca,PERSONS_4d6dccab,2023_24_275b6c33,NUMBER_a081e07b,published-value,published-unit,781,observed,781,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R64C6,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,032 Non-assaultive sexual offences,Persons(g),2023–24,Number
2025-06-30,2025-06-30,032_NON_ASSAULTIVE_SEXUAL_OFFENCES_10013bca,PERSONS_4d6dccab,2023_24_275b6c33,OFFENDER_RATE_bf190e83,published-value,published-unit,3.3,observed,3.3,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R64C12,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,032 Non-assaultive sexual offences,Persons(g),2023–24,Offender rate(a)
2025-06-30,2025-06-30,032_NON_ASSAULTIVE_SEXUAL_OFFENCES_10013bca,PERSONS_4d6dccab,2024_25_a2e07178,NUMBER_a081e07b,published-value,published-unit,785,observed,785,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R64C7,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,032 Non-assaultive sexual offences,Persons(g),2024–25,Number
2025-06-30,2025-06-30,032_NON_ASSAULTIVE_SEXUAL_OFFENCES_10013bca,PERSONS_4d6dccab,2024_25_a2e07178,OFFENDER_RATE_bf190e83,published-value,published-unit,3.2,observed,3.2,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R64C13,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,032 Non-assaultive sexual offences,Persons(g),2024–25,Offender rate(a)
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,FEMALES_29864773,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,118,observed,118,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R40C2,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,03 Sexual assault and related offences(f),Females,2019–20,Number
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,FEMALES_29864773,2019_20_6d3dcb6c,OFFENDER_RATE_bf190e83,published-value,published-unit,1,observed,1,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R40C8,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,03 Sexual assault and related offences(f),Females,2019–20,Offender rate(a)
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,FEMALES_29864773,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,137,observed,137,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R40C3,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,03 Sexual assault and related offences(f),Females,2020–21,Number
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,FEMALES_29864773,2020_21_d6db3b1d,OFFENDER_RATE_bf190e83,published-value,published-unit,1.2,observed,1.2,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R40C9,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,03 Sexual assault and related offences(f),Females,2020–21,Offender rate(a)
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,FEMALES_29864773,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,137,observed,137,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R40C4,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,03 Sexual assault and related offences(f),Females,2021–22,Number
2025-06-30,2025-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,FEMALES_29864773,2021_22_dd8903a1,OFFENDER_RATE_bf190e83,published-value,published-unit,1.2,observed,1.2,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 38,R40C10,sha256:85a23fc2a786245bf479fee78a1f6747dd128e13c95a0d9a7b38fc4dd8992248,RecipeV01,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,sha256:4cb125b94f60115fb8afe237a46846e8bfaa4b5dee48fbd24358dccbd387426d,recorded-crime-offenders,sha256:d14e6355a0783d73a9afcf723b4631e13f97e29e9dea029d85dbf5a40fcfd6e5,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:21fb2877a254a9ba5e593562a1f9b16e41925cb5a9d9f46d90dbfd391bab43f5,sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8f47b47f30912696a146e3dc4aa9889344d3acc471030357191b15361dd446ca,03 Sexual assault and related offences(f),Females,2021–22,Offender rate(a)
