reference_date,jurisdiction_id,sex_id,security_classification_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_sex,raw_security_classification
2025-06-30,NSW,FEMALE,MINIMUM,prisoner-count,person,673,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R8C4,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,New South Wales,Females,Minimum
2025-06-30,NSW,FEMALE,TOTAL,prisoner-count,person,909,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R8C6,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,New South Wales,Females,Total
2025-06-30,NSW,FEMALE,UNCLASSIFIED,prisoner-count,person,110,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R8C5,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,New South Wales,Females,Unclassified
2025-06-30,NSW,MALE,MAXIMUM,prisoner-count,person,2899,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R7C2,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,New South Wales,Males,Maximum
2025-06-30,NSW,MALE,MEDIUM,prisoner-count,person,3524,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R7C3,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,New South Wales,Males,Medium
2025-06-30,NSW,MALE,MINIMUM,prisoner-count,person,5127,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R7C4,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,New South Wales,Males,Minimum
2025-06-30,NSW,MALE,TOTAL,prisoner-count,person,12252,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R7C6,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,New South Wales,Males,Total
2025-06-30,NSW,MALE,UNCLASSIFIED,prisoner-count,person,706,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R7C5,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,New South Wales,Males,Unclassified
2025-06-30,NSW,PERSONS,MAXIMUM,prisoner-count,person,2900,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R9C2,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,New South Wales,Persons (b),Maximum
2025-06-30,NSW,PERSONS,MEDIUM,prisoner-count,person,3653,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R9C3,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,New South Wales,Persons (b),Medium
2025-06-30,NSW,PERSONS,MINIMUM,prisoner-count,person,5792,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R9C4,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,New South Wales,Persons (b),Minimum
2025-06-30,NSW,PERSONS,TOTAL,prisoner-count,person,13164,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R9C6,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,New South Wales,Persons (b),Total
2025-06-30,NSW,PERSONS,UNCLASSIFIED,prisoner-count,person,818,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R9C5,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,New South Wales,Persons (b),Unclassified
2025-06-30,NT,FEMALE,MAXIMUM,prisoner-count,person,13,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R32C2,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Northern Territory,Females,Maximum
2025-06-30,NT,FEMALE,MEDIUM,prisoner-count,person,69,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R32C3,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Northern Territory,Females,Medium
2025-06-30,NT,FEMALE,MINIMUM,prisoner-count,person,127,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R32C4,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Northern Territory,Females,Minimum
2025-06-30,NT,FEMALE,TOTAL,prisoner-count,person,210,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R32C6,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Northern Territory,Females,Total
2025-06-30,NT,FEMALE,UNCLASSIFIED,prisoner-count,person,0,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R32C5,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Northern Territory,Females,Unclassified
2025-06-30,NT,MALE,MAXIMUM,prisoner-count,person,107,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R31C2,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Northern Territory,Males,Maximum
2025-06-30,NT,MALE,MEDIUM,prisoner-count,person,702,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R31C3,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Northern Territory,Males,Medium
2025-06-30,NT,MALE,MINIMUM,prisoner-count,person,1820,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R31C4,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Northern Territory,Males,Minimum
2025-06-30,NT,MALE,TOTAL,prisoner-count,person,2636,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R31C6,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Northern Territory,Males,Total
2025-06-30,NT,MALE,UNCLASSIFIED,prisoner-count,person,7,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R31C5,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Northern Territory,Males,Unclassified
2025-06-30,NT,PERSONS,MAXIMUM,prisoner-count,person,118,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R33C2,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Northern Territory,Persons (b),Maximum
2025-06-30,NT,PERSONS,MEDIUM,prisoner-count,person,778,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R33C3,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Northern Territory,Persons (b),Medium
2025-06-30,NT,PERSONS,MINIMUM,prisoner-count,person,1941,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R33C4,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Northern Territory,Persons (b),Minimum
2025-06-30,NT,PERSONS,TOTAL,prisoner-count,person,2842,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R33C6,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Northern Territory,Persons (b),Total
2025-06-30,NT,PERSONS,UNCLASSIFIED,prisoner-count,person,7,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R33C5,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Northern Territory,Persons (b),Unclassified
2025-06-30,QLD,FEMALE,MAXIMUM,prisoner-count,person,723,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R16C2,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Queensland,Females,Maximum
2025-06-30,QLD,FEMALE,MEDIUM,prisoner-count,person,0,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R16C3,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Queensland,Females,Medium
2025-06-30,QLD,FEMALE,MINIMUM,prisoner-count,person,303,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 33,R16C4,sha256:57da6894009a4056b9b590528c7e63318b50ebeded2ee13f45f0d0c561d76fab,prisoners-in-australia,sha256:c9c3c71049ce1f6969c6f0a22629b287c4e9fcac869cfc55196b7a97af81bcf8,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:85fef77b22e3d054e0733c4363b33726b130b0fadff246c55aad7c4fc0912ae5,sha256:f3d979dfc3ce571e04c336c93de2bcc8ecd5fc8581e05ce0768ee4f548cdd43e,openai-codex/gpt-5.6-sol,replay:sha256:51aaef232161f502dea61b4dc7016e0b5460eab24dc57920feef8433922e7e31,Queensland,Females,Minimum
