publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,observation_period_id,sentence_statistic_id,characteristic_group_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_observation_period,raw_sentence_statistic,raw_characteristic_group,raw_jurisdiction,raw_classification_context
2023-06-30,2023-06-30,CHAR_10_19_YEARS,COUNT,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,90,observed,90,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R12C3,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,10–19 years,10–19 years,2022–23,Intensive penalty in the community,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_10_19_YEARS,COUNT,2023-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,1025,observed,1025,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R12C6,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,10–19 years,10–19 years,2022–23,Moderate penalty in the community,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_10_19_YEARS,COUNT,2023-06-30,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,979,observed,979,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R12C9,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,10–19 years,10–19 years,2022–23,Nominal and other penalties,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_10_19_YEARS,COUNT,2023-06-30,SENTENCE_TOTAL,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,4082,observed,4082,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R12C10,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,10–19 years,10–19 years,2022–23,Total,Age,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_121_PROPERTY_DAMAGE,COUNT,2023-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,169,observed,169,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R36C5,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,121 Property damage,121 Property damage,2022–23,Community service / work,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_121_PROPERTY_DAMAGE,COUNT,2023-06-30,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,609,observed,609,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R36C2,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,121 Property damage,121 Property damage,2022–23,Custody in a correctional institution,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_121_PROPERTY_DAMAGE,COUNT,2023-06-30,SENTENCE_FINES,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,1749,observed,1749,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R36C7,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,121 Property damage,121 Property damage,2022–23,Fines,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_121_PROPERTY_DAMAGE,COUNT,2023-06-30,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,128,observed,128,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R36C4,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,121 Property damage,121 Property damage,2022–23,Fully suspended sentence of imprisonment,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_121_PROPERTY_DAMAGE,COUNT,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,1454,observed,1454,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R36C8,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,121 Property damage,121 Property damage,2022–23,Good behaviour (incl. bonds),Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_121_PROPERTY_DAMAGE,COUNT,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,97,observed,97,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R36C3,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,121 Property damage,121 Property damage,2022–23,Intensive penalty in the community,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_121_PROPERTY_DAMAGE,COUNT,2023-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,1091,observed,1091,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R36C6,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,121 Property damage,121 Property damage,2022–23,Moderate penalty in the community,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_121_PROPERTY_DAMAGE,COUNT,2023-06-30,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,752,observed,752,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R36C9,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,121 Property damage,121 Property damage,2022–23,Nominal and other penalties,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_121_PROPERTY_DAMAGE,COUNT,2023-06-30,SENTENCE_TOTAL,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,6284,observed,6284,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R36C10,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,121 Property damage,121 Property damage,2022–23,Total,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_1531_BREACH_OF_VIOLENCE_ORDERS,COUNT,2023-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,711,observed,711,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R37C5,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,1531 Breach of violence orders,1531 Breach of violence orders,2022–23,Community service / work,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_1531_BREACH_OF_VIOLENCE_ORDERS,COUNT,2023-06-30,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,5763,observed,5763,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R37C2,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,1531 Breach of violence orders,1531 Breach of violence orders,2022–23,Custody in a correctional institution,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_1531_BREACH_OF_VIOLENCE_ORDERS,COUNT,2023-06-30,SENTENCE_FINES,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,13239,observed,13239,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R37C7,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,1531 Breach of violence orders,1531 Breach of violence orders,2022–23,Fines,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_1531_BREACH_OF_VIOLENCE_ORDERS,COUNT,2023-06-30,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,1940,observed,1940,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R37C4,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,1531 Breach of violence orders,1531 Breach of violence orders,2022–23,Fully suspended sentence of imprisonment,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_1531_BREACH_OF_VIOLENCE_ORDERS,COUNT,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,4818,observed,4818,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R37C8,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,1531 Breach of violence orders,1531 Breach of violence orders,2022–23,Good behaviour (incl. bonds),Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_1531_BREACH_OF_VIOLENCE_ORDERS,COUNT,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,457,observed,457,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 3,R37C3,sha256:78a9dd7613444c0a12ee317cf69325412152f687695ae1d28fc3c372993400d1,criminal-courts-australia,sha256:1c7af6ea48564ac5265c11ac2f53360f124eb9be709eb58e603ac64e9f44da00,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:0320cf9e55baa0ed3de6afff181e082ac1d50528d1c5fd0343b784ee83a68aa1,sha256:45786c5469b70efd49d58a122bcf22fbe0c54c64d2b9f7b3f43cc597c9333cff,human-authored/deterministic-map-v1,replay:sha256:2ddab312cfb933057763390e78a402c146c1d9d60b30dcd1dc7d979949fb3651,1531 Breach of violence orders,1531 Breach of violence orders,2022–23,Intensive penalty in the community,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2021–22 to 2022–23"
