publication_vintage_date,reference_date,principal_offence_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_jurisdiction,raw_classification_context
2024-06-30,2024-06-30,04_HARM_OR_ENDANGER_PERSONS_0c955db8,ACT_ee71241e,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,89,observed,89,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R10C8,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,04 Harm or endanger persons(b),ACT,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,04_HARM_OR_ENDANGER_PERSONS_0c955db8,NSW_647faf01,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,8930,observed,8930,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R10C2,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,04 Harm or endanger persons(b),NSW,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,04_HARM_OR_ENDANGER_PERSONS_0c955db8,NT_ff9ec9f7,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,117,observed,117,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R10C7,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,04 Harm or endanger persons(b),NT,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,04_HARM_OR_ENDANGER_PERSONS_0c955db8,QLD_cfd8a309,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,5492,observed,5492,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R10C4,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,04 Harm or endanger persons(b),Qld,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,04_HARM_OR_ENDANGER_PERSONS_0c955db8,TAS_71b7c8af,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,67,observed,67,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R10C6,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,04 Harm or endanger persons(b),Tas.,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,04_HARM_OR_ENDANGER_PERSONS_0c955db8,VIC_c5916b82,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,2601,observed,2601,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R10C3,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,04 Harm or endanger persons(b),Vic.,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,04_HARM_OR_ENDANGER_PERSONS_0c955db8,WA_d8689b62,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,1821,observed,1821,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R10C5,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,04 Harm or endanger persons(b),WA,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,05_ROBBERY_BLACKMAIL_AND_EXTORTION_815b716e,ACT_ee71241e,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,41,observed,41,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R11C8,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,"05 Robbery, blackmail, and extortion",ACT,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,05_ROBBERY_BLACKMAIL_AND_EXTORTION_815b716e,NSW_647faf01,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,721,observed,721,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R11C2,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,"05 Robbery, blackmail, and extortion",NSW,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,05_ROBBERY_BLACKMAIL_AND_EXTORTION_815b716e,NT_ff9ec9f7,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,153,observed,153,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R11C7,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,"05 Robbery, blackmail, and extortion",NT,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,05_ROBBERY_BLACKMAIL_AND_EXTORTION_815b716e,QLD_cfd8a309,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,1190,observed,1190,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R11C4,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,"05 Robbery, blackmail, and extortion",Qld,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,05_ROBBERY_BLACKMAIL_AND_EXTORTION_815b716e,TAS_71b7c8af,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,122,observed,122,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R11C6,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,"05 Robbery, blackmail, and extortion",Tas.,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,05_ROBBERY_BLACKMAIL_AND_EXTORTION_815b716e,VIC_c5916b82,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,673,observed,673,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R11C3,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,"05 Robbery, blackmail, and extortion",Vic.,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,05_ROBBERY_BLACKMAIL_AND_EXTORTION_815b716e,WA_d8689b62,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,998,observed,998,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R11C5,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,"05 Robbery, blackmail, and extortion",WA,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,06_BURGLARY_bb37cc2e,ACT_ee71241e,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,103,observed,103,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R12C8,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,06 Burglary,ACT,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,06_BURGLARY_bb37cc2e,NSW_647faf01,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,2009,observed,2009,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R12C2,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,06 Burglary,NSW,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,06_BURGLARY_bb37cc2e,NT_ff9ec9f7,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,309,observed,309,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R12C7,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,06 Burglary,NT,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,06_BURGLARY_bb37cc2e,QLD_cfd8a309,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,3435,observed,3435,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R12C4,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,06 Burglary,Qld,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,06_BURGLARY_bb37cc2e,TAS_71b7c8af,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,265,observed,265,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R12C6,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,06 Burglary,Tas.,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,06_BURGLARY_bb37cc2e,VIC_c5916b82,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,1600,observed,1600,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R12C3,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,06 Burglary,Vic.,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,06_BURGLARY_bb37cc2e,WA_d8689b62,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,2157,observed,2157,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R12C5,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,06 Burglary,WA,Principal offence (ANZSOC 2023)(a)
