publication_vintage_date,reference_date,times_proceeded_id,age_group_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_times_proceeded,raw_age_group,raw_jurisdiction,raw_statistic_basis
2023-06-30,2023-06-30,1_6b86b273,12_13_YEARS_2b7fd564,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,263,observed,263,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R24C3,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,12–13 years,South Australia,Number
2023-06-30,2023-06-30,1_6b86b273,12_13_YEARS_2b7fd564,SOUTH_AUSTRALIA_0abd141a,PROPORTION_13745b70,published-value,published-unit,66.2,observed,66.2,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R24C8,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,12–13 years,South Australia,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,12_13_YEARS_2b7fd564,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,110,observed,110,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R29C3,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,12–13 years,Tasmania,Number
2023-06-30,2023-06-30,1_6b86b273,12_13_YEARS_2b7fd564,TASMANIA_412e51e6,PROPORTION_13745b70,published-value,published-unit,68.3,observed,68.3,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R29C8,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,12–13 years,Tasmania,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,12_13_YEARS_2b7fd564,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,868,observed,868,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R14C3,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,12–13 years,Victoria,Number
2023-06-30,2023-06-30,1_6b86b273,12_13_YEARS_2b7fd564,VICTORIA_8abba993,PROPORTION_13745b70,published-value,published-unit,71.3,observed,71.3,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R14C8,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,12–13 years,Victoria,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,14_17_YEARS_d542002c,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,181,observed,181,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R39C4,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,14–17 years,Australian Capital Territory,Number
2023-06-30,2023-06-30,1_6b86b273,14_17_YEARS_d542002c,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,PROPORTION_13745b70,published-value,published-unit,67.3,observed,67.3,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R39C9,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,14–17 years,Australian Capital Territory,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,14_17_YEARS_d542002c,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,10281,observed,10281,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R9C4,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,14–17 years,New South Wales,Number
2023-06-30,2023-06-30,1_6b86b273,14_17_YEARS_d542002c,NEW_SOUTH_WALES_92f089b8,PROPORTION_13745b70,published-value,published-unit,65.9,observed,65.9,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R9C9,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,14–17 years,New South Wales,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,14_17_YEARS_d542002c,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,276,observed,276,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R34C4,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,14–17 years,Northern Territory,Number
2023-06-30,2023-06-30,1_6b86b273,14_17_YEARS_d542002c,NORTHERN_TERRITORY_a1d418fe,PROPORTION_13745b70,published-value,published-unit,47.3,observed,47.3,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R34C9,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,14–17 years,Northern Territory,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,14_17_YEARS_d542002c,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,5394,observed,5394,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R19C4,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,14–17 years,Queensland,Number
2023-06-30,2023-06-30,1_6b86b273,14_17_YEARS_d542002c,QUEENSLAND_8f0791ed,PROPORTION_13745b70,published-value,published-unit,63.5,observed,63.5,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R19C9,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,14–17 years,Queensland,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,14_17_YEARS_d542002c,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,1229,observed,1229,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R24C4,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,14–17 years,South Australia,Number
2023-06-30,2023-06-30,1_6b86b273,14_17_YEARS_d542002c,SOUTH_AUSTRALIA_0abd141a,PROPORTION_13745b70,published-value,published-unit,70.4,observed,70.4,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R24C9,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,14–17 years,South Australia,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,14_17_YEARS_d542002c,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,496,observed,496,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R29C4,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,14–17 years,Tasmania,Number
2023-06-30,2023-06-30,1_6b86b273,14_17_YEARS_d542002c,TASMANIA_412e51e6,PROPORTION_13745b70,published-value,published-unit,61.5,observed,61.5,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R29C9,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,14–17 years,Tasmania,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,14_17_YEARS_d542002c,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,5005,observed,5005,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R14C4,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,14–17 years,Victoria,Number
2023-06-30,2023-06-30,1_6b86b273,14_17_YEARS_d542002c,VICTORIA_8abba993,PROPORTION_13745b70,published-value,published-unit,73.4,observed,73.4,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R14C9,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,14–17 years,Victoria,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,ALL_OFFENDERS_7a1c1a72,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,2026,observed,2026,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R39C6,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,All offenders(a),Australian Capital Territory,Number
2023-06-30,2023-06-30,1_6b86b273,ALL_OFFENDERS_7a1c1a72,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,PROPORTION_13745b70,published-value,published-unit,78.5,observed,78.5,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 25,R39C11,sha256:d509872d8a2f6767ad5e1148adf20ed88802634578172cd7463354764395ae78,RecipeV01,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,sha256:25b7b19bfd63985e7a3ab794f7850b925a4a7fa480984012867d0aa9014fd50f,recorded-crime-offenders,sha256:fb4faf14453b1dc78be115b99b197bd92521fbe9e2ce307c776db6ca546b4bb5,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:f3051f92d7ee2965bf7c5bd2d7c059a7c82a18aee61626e8e92726d2f77003b8,sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c02838a49f4e1767f4c6fdbc4b999b8f78c9345c29575f1f7f304191d35412ca,1,All offenders(a),Australian Capital Territory,Proportion (%)
