publication_vintage_date,reference_date,age_group_id,observation_period_id,sex_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_observation_period,raw_sex,raw_statistic_basis
2022-06-30,2009-06-30,AGE_35_39,2009-06-30,FEMALE,COUNT,offender-count,person,8026,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R30C2,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,35–39 years,2008–09,Females,Number
2022-06-30,2009-06-30,AGE_35_39,2009-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,997.1,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R30C16,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,35–39 years,2008–09,Females,Offender rate(a)
2022-06-30,2009-06-30,AGE_35_39,2009-06-30,MALE,COUNT,offender-count,person,27112,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R13C2,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,35–39 years,2008–09,Males,Number
2022-06-30,2009-06-30,AGE_35_39,2009-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,3417.9,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R13C16,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,35–39 years,2008–09,Males,Offender rate(a)
2022-06-30,2009-06-30,AGE_35_39,2009-06-30,PERSONS,COUNT,offender-count,person,35196,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R47C2,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,35–39 years,2008–09,Persons(c),Number
2022-06-30,2009-06-30,AGE_35_39,2009-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,2202.2,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R47C16,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,35–39 years,2008–09,Persons(c),Offender rate(a)
2022-06-30,2009-06-30,AGE_40_44,2009-06-30,FEMALE,COUNT,offender-count,person,5800,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R31C2,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,40–44 years,2008–09,Females,Number
2022-06-30,2009-06-30,AGE_40_44,2009-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,765,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R31C16,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,40–44 years,2008–09,Females,Offender rate(a)
2022-06-30,2009-06-30,AGE_40_44,2009-06-30,MALE,COUNT,offender-count,person,19625,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R14C2,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,40–44 years,2008–09,Males,Number
2022-06-30,2009-06-30,AGE_40_44,2009-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,2624.1,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R14C16,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,40–44 years,2008–09,Males,Offender rate(a)
2022-06-30,2009-06-30,AGE_40_44,2009-06-30,PERSONS,COUNT,offender-count,person,25484,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R48C2,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,40–44 years,2008–09,Persons(c),Number
2022-06-30,2009-06-30,AGE_40_44,2009-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,1692.1,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R48C16,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,40–44 years,2008–09,Persons(c),Offender rate(a)
2022-06-30,2009-06-30,AGE_45_49,2009-06-30,FEMALE,COUNT,offender-count,person,3996,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R32C2,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,45–49 years,2008–09,Females,Number
2022-06-30,2009-06-30,AGE_45_49,2009-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,512.2,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R32C16,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,45–49 years,2008–09,Females,Offender rate(a)
2022-06-30,2009-06-30,AGE_45_49,2009-06-30,MALE,COUNT,offender-count,person,13517,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R15C2,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,45–49 years,2008–09,Males,Number
2022-06-30,2009-06-30,AGE_45_49,2009-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,1763.1,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R15C16,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,45–49 years,2008–09,Males,Offender rate(a)
2022-06-30,2009-06-30,AGE_45_49,2009-06-30,PERSONS,COUNT,offender-count,person,17545,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R49C2,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,45–49 years,2008–09,Persons(c),Number
2022-06-30,2009-06-30,AGE_45_49,2009-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,1134.3,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R49C16,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,45–49 years,2008–09,Persons(c),Offender rate(a)
2022-06-30,2009-06-30,AGE_50_54,2009-06-30,FEMALE,COUNT,offender-count,person,2215,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R33C2,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,50–54 years,2008–09,Females,Number
2022-06-30,2009-06-30,AGE_50_54,2009-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,310.8,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R33C16,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,50–54 years,2008–09,Females,Offender rate(a)
2022-06-30,2009-06-30,AGE_50_54,2009-06-30,MALE,COUNT,offender-count,person,8102,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R16C2,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,50–54 years,2008–09,Males,Number
2022-06-30,2009-06-30,AGE_50_54,2009-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,1155.5,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R16C16,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,50–54 years,2008–09,Males,Offender rate(a)
2022-06-30,2009-06-30,AGE_50_54,2009-06-30,PERSONS,COUNT,offender-count,person,10347,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R50C2,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,50–54 years,2008–09,Persons(c),Number
2022-06-30,2009-06-30,AGE_50_54,2009-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,731.8,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R50C16,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,50–54 years,2008–09,Persons(c),Offender rate(a)
2022-06-30,2009-06-30,AGE_55_59,2009-06-30,FEMALE,COUNT,offender-count,person,1140,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R34C2,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,55–59 years,2008–09,Females,Number
2022-06-30,2009-06-30,AGE_55_59,2009-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,177.4,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R34C16,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,55–59 years,2008–09,Females,Offender rate(a)
2022-06-30,2009-06-30,AGE_55_59,2009-06-30,MALE,COUNT,offender-count,person,4634,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R17C2,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,55–59 years,2008–09,Males,Number
2022-06-30,2009-06-30,AGE_55_59,2009-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,729.5,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R17C16,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,55–59 years,2008–09,Males,Offender rate(a)
2022-06-30,2009-06-30,AGE_55_59,2009-06-30,PERSONS,COUNT,offender-count,person,5793,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 5,R51C2,sha256:2378034d29541714f7e8deacacb5d0e09145b8d1dc3a88059955232df11f5afc,recorded-crime-offenders,sha256:20d80007faa099eb731c8077d80f8659e6f290c1e13c4ded17df62e8c13c44b0,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:c451e555b987f60a95bb11182191b550afd3f0951855d8b05457dd317649deef,sha256:b1a22e9eced6af64e67fb8800014ad3641f6f1a070fe6dc4edfacac592f271e9,human-authored/deterministic-map-v1,replay:sha256:8ead92e0f50677d69f712cd78e8f29ed0e13514b52863f013ce0cd66919876e0,55–59 years,2008–09,Persons(c),Number
