reference_date,jurisdiction_id,indigenous_status_id,sex_id,legal_status_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_indigenous_status,raw_sex,raw_legal_status
2025-06-30,NSW,NON_INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,4921,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R29C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NSW,Non-Indigenous,Persons (c),Sentenced
2025-06-30,NSW,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,8607,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R31C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NSW,Non-Indigenous,Persons (c),Total (b)
2025-06-30,NSW,NON_INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,3686,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R30C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NSW,Non-Indigenous,Persons (c),Unsentenced
2025-06-30,NSW,TOTAL,FEMALE,SENTENCED,prisoner-count,person,400,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R38C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NSW,Total (d),Females,Sentenced
2025-06-30,NSW,TOTAL,FEMALE,TOTAL,prisoner-count,person,909,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R40C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NSW,Total (d),Females,Total (b)
2025-06-30,NSW,TOTAL,FEMALE,UNSENTENCED,prisoner-count,person,510,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R39C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NSW,Total (d),Females,Unsentenced
2025-06-30,NSW,TOTAL,MALE,SENTENCED,prisoner-count,person,7019,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R34C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NSW,Total (d),Males,Sentenced
2025-06-30,NSW,TOTAL,MALE,TOTAL,prisoner-count,person,12252,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R36C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NSW,Total (d),Males,Total (b)
2025-06-30,NSW,TOTAL,MALE,UNSENTENCED,prisoner-count,person,5235,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R35C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NSW,Total (d),Males,Unsentenced
2025-06-30,NSW,TOTAL,PERSONS,SENTENCED,prisoner-count,person,7411,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R42C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NSW,Total (d),Persons (c),Sentenced
2025-06-30,NSW,TOTAL,PERSONS,TOTAL,prisoner-count,person,13164,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R44C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NSW,Total (d),Persons (c),Total (b)
2025-06-30,NSW,TOTAL,PERSONS,UNSENTENCED,prisoner-count,person,5752,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R43C2,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NSW,Total (d),Persons (c),Unsentenced
2025-06-30,NT,INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,71,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R12C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Aboriginal and Torres Strait Islander,Females,Sentenced
2025-06-30,NT,INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,196,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R14C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Aboriginal and Torres Strait Islander,Females,Total (b)
2025-06-30,NT,INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,128,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R13C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Aboriginal and Torres Strait Islander,Females,Unsentenced
2025-06-30,NT,INDIGENOUS,MALE,SENTENCED,prisoner-count,person,1236,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R8C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Aboriginal and Torres Strait Islander,Males,Sentenced
2025-06-30,NT,INDIGENOUS,MALE,TOTAL,prisoner-count,person,2312,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R10C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Aboriginal and Torres Strait Islander,Males,Total (b)
2025-06-30,NT,INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,1073,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R9C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Aboriginal and Torres Strait Islander,Males,Unsentenced
2025-06-30,NT,INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,1302,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R16C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Aboriginal and Torres Strait Islander,Persons (c),Sentenced
2025-06-30,NT,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,2505,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R18C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Aboriginal and Torres Strait Islander,Persons (c),Total (b)
2025-06-30,NT,INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,1202,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R17C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Aboriginal and Torres Strait Islander,Persons (c),Unsentenced
2025-06-30,NT,NON_INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,3,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R25C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Non-Indigenous,Females,Sentenced
2025-06-30,NT,NON_INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,15,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R27C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Non-Indigenous,Females,Total (b)
2025-06-30,NT,NON_INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,13,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R26C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Non-Indigenous,Females,Unsentenced
2025-06-30,NT,NON_INDIGENOUS,MALE,SENTENCED,prisoner-count,person,161,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R21C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Non-Indigenous,Males,Sentenced
2025-06-30,NT,NON_INDIGENOUS,MALE,TOTAL,prisoner-count,person,322,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R23C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Non-Indigenous,Males,Total (b)
2025-06-30,NT,NON_INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,159,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R22C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Non-Indigenous,Males,Unsentenced
2025-06-30,NT,NON_INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,164,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R29C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Non-Indigenous,Persons (c),Sentenced
2025-06-30,NT,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,338,observed,sha256:464f80e73901ae9010d2dbbf1fc1bf37222711a3ccacc44efdbe99953aa3d263,Table 30,R31C8,sha256:6fbe97f03f667fcbf8cbafc49131beaa5328e594c76468977cc496ef33908860,prisoners-in-australia,sha256:5bc5799f7dccb25ebf390f30536b03e1db9e705b2691bc49b1086305c24f5329,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:1dce84d3ad9fd13cdd428efcac651ede9e4a6dda4a20792db68fb58728e9738b,sha256:d7f1634637c85d3498fe81618c06b2946aecc9dead5aee0eebc4efd942ecdfbf,openai-codex/gpt-5.6-luna,replay:sha256:365b13cbb9dea458834bb5b2f114ea32e9b58f2f8d97110bf8bb473703f7877c,NT,Non-Indigenous,Persons (c),Total (b)
