publication_vintage_date,reference_date,principal_offence_id,sentence_statistic_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sentence_statistic
2023-06-30,2023-06-30,ANZSOC_2011_029_OTHER_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R9C4,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,029 Other acts intended to cause injury,Fully suspended juvenile sentence
2023-06-30,2023-06-30,ANZSOC_2011_029_OTHER_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,defendant-count,person,137,observed,137,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R9C8,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,029 Other acts intended to cause injury,Good behaviour (incl. bonds)
2023-06-30,2023-06-30,ANZSOC_2011_029_OTHER_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,3,observed,3,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R9C3,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,029 Other acts intended to cause injury,Intensive penalty in the community
2023-06-30,2023-06-30,ANZSOC_2011_029_OTHER_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_JUVENILE_DETENTION,defendant-count,person,6,observed,6,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R9C2,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,029 Other acts intended to cause injury,Juvenile detention
2023-06-30,2023-06-30,ANZSOC_2011_029_OTHER_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,108,observed,108,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R9C6,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,029 Other acts intended to cause injury, Moderate penalty in the community
2023-06-30,2023-06-30,ANZSOC_2011_029_OTHER_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,defendant-count,person,112,observed,112,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R9C9,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,029 Other acts intended to cause injury,Nominal and other penalties
2023-06-30,2023-06-30,ANZSOC_2011_029_OTHER_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_TOTAL,defendant-count,person,375,observed,375,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R9C10,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,029 Other acts intended to cause injury,Total
2023-06-30,2023-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_COMMUNITY_SERVICE_WORK,defendant-count,person,118,observed,118,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R7C5,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,02 Acts intended to cause injury,Community service / work
2023-06-30,2023-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_FINES,defendant-count,person,30,observed,30,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R7C7,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,02 Acts intended to cause injury,Fines
2023-06-30,2023-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,defendant-count,person,63,observed,63,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R7C4,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,02 Acts intended to cause injury,Fully suspended juvenile sentence
2023-06-30,2023-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,defendant-count,person,727,observed,727,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R7C8,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,02 Acts intended to cause injury,Good behaviour (incl. bonds)
2023-06-30,2023-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,174,observed,174,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R7C3,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,02 Acts intended to cause injury,Intensive penalty in the community
2023-06-30,2023-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_JUVENILE_DETENTION,defendant-count,person,137,observed,137,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R7C2,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,02 Acts intended to cause injury,Juvenile detention
2023-06-30,2023-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,1056,observed,1056,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R7C6,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,02 Acts intended to cause injury, Moderate penalty in the community
2023-06-30,2023-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,defendant-count,person,1639,observed,1639,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R7C9,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,02 Acts intended to cause injury,Nominal and other penalties
2023-06-30,2023-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_TOTAL,defendant-count,person,3965,observed,3965,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R7C10,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,02 Acts intended to cause injury,Total
2023-06-30,2023-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_COMMUNITY_SERVICE_WORK,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R12C5,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,0311 Aggravated sexual assault,Community service / work
2023-06-30,2023-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_FINES,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R12C7,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,0311 Aggravated sexual assault,Fines
2023-06-30,2023-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,defendant-count,person,4,observed,4,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R12C4,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,0311 Aggravated sexual assault,Fully suspended juvenile sentence
2023-06-30,2023-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,defendant-count,person,4,observed,4,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R12C8,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,0311 Aggravated sexual assault,Good behaviour (incl. bonds)
2023-06-30,2023-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,27,observed,27,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R12C3,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,0311 Aggravated sexual assault,Intensive penalty in the community
2023-06-30,2023-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_JUVENILE_DETENTION,defendant-count,person,11,observed,11,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R12C2,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,0311 Aggravated sexual assault,Juvenile detention
2023-06-30,2023-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,23,observed,23,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R12C6,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,0311 Aggravated sexual assault, Moderate penalty in the community
2023-06-30,2023-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,defendant-count,person,9,observed,9,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R12C9,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,0311 Aggravated sexual assault,Nominal and other penalties
2023-06-30,2023-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_TOTAL,defendant-count,person,81,observed,81,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R12C10,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,0311 Aggravated sexual assault,Total
2023-06-30,2023-06-30,ANZSOC_2011_0312_NON_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_COMMUNITY_SERVICE_WORK,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R13C5,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,0312 Non-aggravated sexual assault,Community service / work
2023-06-30,2023-06-30,ANZSOC_2011_0312_NON_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_FINES,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R13C7,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,0312 Non-aggravated sexual assault,Fines
