publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period,raw_statistic_basis
2022-06-30,2022-06-30,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,1513,observed,1513,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R13C7,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Northern Territory,2021–22,Number
2022-06-30,2022-06-30,QUEENSLAND_8f0791ed,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R9C2,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Queensland(b)(c),2016–17,Number
2022-06-30,2022-06-30,QUEENSLAND_8f0791ed,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R9C3,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Queensland(b)(c),2017–18,Number
2022-06-30,2022-06-30,QUEENSLAND_8f0791ed,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,10755,observed,10755,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R9C4,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Queensland(b)(c),2018–19,Number
2022-06-30,2022-06-30,QUEENSLAND_8f0791ed,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,11669,observed,11669,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R9C5,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Queensland(b)(c),2019–20,Number
2022-06-30,2022-06-30,QUEENSLAND_8f0791ed,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,13284,observed,13284,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R9C6,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Queensland(b)(c),2020–21,Number
2022-06-30,2022-06-30,QUEENSLAND_8f0791ed,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,14488,observed,14488,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R9C7,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Queensland(b)(c),2021–22,Number
2022-06-30,2022-06-30,SOUTH_AUSTRALIA_0abd141a,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R10C2,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,South Australia(d),2016–17,Number
2022-06-30,2022-06-30,SOUTH_AUSTRALIA_0abd141a,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R10C3,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,South Australia(d),2017–18,Number
2022-06-30,2022-06-30,SOUTH_AUSTRALIA_0abd141a,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R10C4,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,South Australia(d),2018–19,Number
2022-06-30,2022-06-30,SOUTH_AUSTRALIA_0abd141a,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,1774,observed,1774,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R10C5,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,South Australia(d),2019–20,Number
2022-06-30,2022-06-30,SOUTH_AUSTRALIA_0abd141a,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,1840,observed,1840,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R10C6,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,South Australia(d),2020–21,Number
2022-06-30,2022-06-30,SOUTH_AUSTRALIA_0abd141a,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,1645,observed,1645,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R10C7,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,South Australia(d),2021–22,Number
2022-06-30,2022-06-30,TASMANIA_412e51e6,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,707,observed,707,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R12C2,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Tasmania(e),2016–17,Number
2022-06-30,2022-06-30,TASMANIA_412e51e6,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,742,observed,742,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R12C3,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Tasmania(e),2017–18,Number
2022-06-30,2022-06-30,TASMANIA_412e51e6,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,734,observed,734,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R12C4,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Tasmania(e),2018–19,Number
2022-06-30,2022-06-30,TASMANIA_412e51e6,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,741,observed,741,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R12C5,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Tasmania(e),2019–20,Number
2022-06-30,2022-06-30,TASMANIA_412e51e6,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,818,observed,818,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R12C6,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Tasmania(e),2020–21,Number
2022-06-30,2022-06-30,TASMANIA_412e51e6,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,872,observed,872,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R12C7,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Tasmania(e),2021–22,Number
2022-06-30,2022-06-30,VICTORIA_8abba993,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,7942,observed,7942,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R8C2,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Victoria,2016–17,Number
2022-06-30,2022-06-30,VICTORIA_8abba993,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,7699,observed,7699,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R8C3,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Victoria,2017–18,Number
2022-06-30,2022-06-30,VICTORIA_8abba993,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,8092,observed,8092,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R8C4,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Victoria,2018–19,Number
2022-06-30,2022-06-30,VICTORIA_8abba993,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,8837,observed,8837,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R8C5,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Victoria,2019–20,Number
2022-06-30,2022-06-30,VICTORIA_8abba993,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,9614,observed,9614,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 10,R8C6,sha256:9543baa64eb5cffc2facd32d179238e95a0c076fdc4fe0650362afb3db361afa,RecipeV01,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,sha256:862b3feeddea978aeef6935a5d9c8dda4fd2caacbbd1e7e2a225f8f51cafffa0,recorded-crime-offenders,sha256:c33a2c91c9731a3ef5c5ca7bedc58905e3956ac694571ff5b8c7026f383ab1df,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:60199e393db06ae06daa877e248569808be89da2a187d8dd4f11503d1a1a6f07,sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:9246f8598c6534146dc750c63a44985c30073ac282068a2d6b9499013496299c,Victoria,2020–21,Number
