reference_date,jurisdiction_id,indigenous_status_id,expected_time_to_serve_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_indigenous_status,raw_expected_time_to_serve
2021-06-30,ACT,NON_INDIGENOUS,TOTAL,prisoner-count,person,190,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R34C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,NON-INDIGENOUS,Total
2021-06-30,ACT,NON_INDIGENOUS,UNDER_3_MONTHS,prisoner-count,person,3,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R23C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,NON-INDIGENOUS,Under 3 months
2021-06-30,ACT,NON_INDIGENOUS,YEARS_10_TO_UNDER_15,prisoner-count,person,4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R29C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,NON-INDIGENOUS,10 & under 15 years
2021-06-30,ACT,NON_INDIGENOUS,YEARS_15_TO_UNDER_20,prisoner-count,person,3,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R30C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,NON-INDIGENOUS,15 & under 20 years
2021-06-30,ACT,NON_INDIGENOUS,YEARS_1_TO_UNDER_2,prisoner-count,person,37,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R26C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,NON-INDIGENOUS,1 & under 2 years
2021-06-30,ACT,NON_INDIGENOUS,YEARS_20_PLUS,prisoner-count,person,4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R31C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,NON-INDIGENOUS,20 years & over
2021-06-30,ACT,NON_INDIGENOUS,YEARS_2_TO_UNDER_5,prisoner-count,person,50,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R27C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,NON-INDIGENOUS,2 & under 5 years
2021-06-30,ACT,NON_INDIGENOUS,YEARS_5_TO_UNDER_10,prisoner-count,person,37,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R28C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,NON-INDIGENOUS,5 & under 10 years
2021-06-30,ACT,TOTAL,LIFE,prisoner-count,person,3,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R48C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,TOTAL,Life
2021-06-30,ACT,TOTAL,MEAN,mean-years,year,3.6,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R52C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,TOTAL,Mean (years)
2021-06-30,ACT,TOTAL,MEDIAN,median-years,year,2.1,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R53C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,TOTAL,Median (years)
2021-06-30,ACT,TOTAL,MONTHS_3_TO_UNDER_6,prisoner-count,person,23,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R40C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,TOTAL,3 & under 6 months
2021-06-30,ACT,TOTAL,MONTHS_6_TO_UNDER_12,prisoner-count,person,36,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R41C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,TOTAL,6 & under 12 months
2021-06-30,ACT,TOTAL,OTHER,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R49C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,TOTAL,Other
2021-06-30,ACT,TOTAL,TOTAL,prisoner-count,person,248,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R50C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,TOTAL,Total
2021-06-30,ACT,TOTAL,UNDER_3_MONTHS,prisoner-count,person,4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R39C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,TOTAL,Under 3 months
2021-06-30,ACT,TOTAL,YEARS_10_TO_UNDER_15,prisoner-count,person,8,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R45C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,TOTAL,10 & under 15 years
2021-06-30,ACT,TOTAL,YEARS_15_TO_UNDER_20,prisoner-count,person,3,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R46C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,TOTAL,15 & under 20 years
2021-06-30,ACT,TOTAL,YEARS_1_TO_UNDER_2,prisoner-count,person,51,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R42C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,TOTAL,1 & under 2 years
2021-06-30,ACT,TOTAL,YEARS_20_PLUS,prisoner-count,person,4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R47C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,TOTAL,20 years & over
2021-06-30,ACT,TOTAL,YEARS_2_TO_UNDER_5,prisoner-count,person,66,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R43C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,TOTAL,2 & under 5 years
2021-06-30,ACT,TOTAL,YEARS_5_TO_UNDER_10,prisoner-count,person,42,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R44C9,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,ACT,TOTAL,5 & under 10 years
2021-06-30,AUS,INDIGENOUS,LIFE,prisoner-count,person,77,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R16C10,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Life
2021-06-30,AUS,INDIGENOUS,MEAN,mean-years,year,2.8,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R20C10,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Mean (years)
2021-06-30,AUS,INDIGENOUS,MEDIAN,median-years,year,1.5,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R21C10,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Median (years)
2021-06-30,AUS,INDIGENOUS,MONTHS_3_TO_UNDER_6,prisoner-count,person,998,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R8C10,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,3 & under 6 months
2021-06-30,AUS,INDIGENOUS,MONTHS_6_TO_UNDER_12,prisoner-count,person,1753,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R9C10,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,6 & under 12 months
2021-06-30,AUS,INDIGENOUS,OTHER,prisoner-count,person,40,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R17C10,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Other
2021-06-30,AUS,INDIGENOUS,TOTAL,prisoner-count,person,8275,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_28,R18C10,sha256:f9a2187c7ddad23dbe878a828871981b3dd59ceb4ef293d9951f4da1c7ed6442,prisoners-in-australia,sha256:719b7986f58e7076f8cd568c5e61ecf2ca97fc9c83afd9e3d2390e7ebb990305,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:20f6acc0ca5647bbf70753baab8ef9266d663e4a2576262d9dd861a15b3f2eb8,sha256:6c1f4001e3a6fd3a669668cecb2749c7a6b8c89f57e3806a0613c857f42e62df,openai-codex/gpt-5.6-sol,replay:sha256:f5b0fa26cf64f9e1e2f37c5cf68dc24762bda64cbc3bd7e705dcb24fdadd83ca,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Total
