reference_date,most_serious_offence_id,indigenous_status_id,expected_time_to_serve_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_offence,raw_indigenous_status,raw_expected_time_to_serve
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_INDIGENOUS_2f231fea,3_UNDER_6_MONTHS_87c804fe,published-value,published-unit,3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R25C3,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,NON-INDIGENOUS,3 & under 6 months
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_INDIGENOUS_2f231fea,5_UNDER_10_YEARS_febfe63e,published-value,published-unit,317,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R25C7,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,NON-INDIGENOUS,5 & under 10 years
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_INDIGENOUS_2f231fea,6_UNDER_12_MONTHS_3db9707f,published-value,published-unit,10,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R25C4,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,NON-INDIGENOUS,6 & under 12 months
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_INDIGENOUS_2f231fea,LIFE_0c23e313,published-value,published-unit,318,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R25C11,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,NON-INDIGENOUS,Life
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_INDIGENOUS_2f231fea,MEAN_YEARS_6cb1f395,published-value,published-unit,15.2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R25C15,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,NON-INDIGENOUS,Mean (years)
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_INDIGENOUS_2f231fea,MEDIAN_YEARS_51edc4af,published-value,published-unit,15.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R25C16,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,NON-INDIGENOUS,Median (years)
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_INDIGENOUS_2f231fea,OTHER_1c55d9b8,published-value,published-unit,30,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R25C12,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,NON-INDIGENOUS,Other
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_INDIGENOUS_2f231fea,TOTAL_1d7c16e5,published-value,published-unit,10.5,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R25C14,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,NON-INDIGENOUS,Total (%)
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_INDIGENOUS_2f231fea,TOTAL_ab2882c8,published-value,published-unit,2028,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R25C13,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,NON-INDIGENOUS,Total
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NON_INDIGENOUS_2f231fea,UNDER_3_MONTHS_51315264,published-value,published-unit,3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R25C2,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,NON-INDIGENOUS,Under 3 months
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,10_UNDER_15_YEARS_c3f4adc6,published-value,published-unit,327,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R43C8,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,TOTAL,10 & under 15 years
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,15_UNDER_20_YEARS_52a374dc,published-value,published-unit,503,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R43C9,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,TOTAL,15 & under 20 years
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,1_UNDER_2_YEARS_ada57682,published-value,published-unit,42,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R43C5,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,TOTAL,1 & under 2 years
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,20_YEARS_OVER_d9ed9a94,published-value,published-unit,586,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R43C10,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,TOTAL,20 years & over
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,2_UNDER_5_YEARS_c6777906,published-value,published-unit,197,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R43C6,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,TOTAL,2 & under 5 years
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,3_UNDER_6_MONTHS_87c804fe,published-value,published-unit,5,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R43C3,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,TOTAL,3 & under 6 months
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,5_UNDER_10_YEARS_febfe63e,published-value,published-unit,403,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R43C7,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,TOTAL,5 & under 10 years
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,6_UNDER_12_MONTHS_3db9707f,published-value,published-unit,12,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R43C4,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,TOTAL,6 & under 12 months
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,LIFE_0c23e313,published-value,published-unit,393,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R43C11,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,TOTAL,Life
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,MEAN_YEARS_6cb1f395,published-value,published-unit,15.1,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R43C15,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,TOTAL,Mean (years)
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,MEDIAN_YEARS_51edc4af,published-value,published-unit,15,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R43C16,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,TOTAL,Median (years)
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,OTHER_1c55d9b8,published-value,published-unit,38,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R43C12,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,TOTAL,Other
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,TOTAL_1d7c16e5,published-value,published-unit,9.1,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R43C14,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,TOTAL,Total (%)
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,TOTAL_ab2882c8,published-value,published-unit,2513,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R43C13,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,TOTAL,Total
2021-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,TOTAL_ab2882c8,UNDER_3_MONTHS_51315264,published-value,published-unit,3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R43C2,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,01 Homicide and related offences,TOTAL,Under 3 months
2021-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,10_UNDER_15_YEARS_c3f4adc6,published-value,published-unit,8,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R8C8,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,02 Acts intended to cause injury,ABORIGINAL AND TORRES STRAIT ISLANDER,10 & under 15 years
2021-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,15_UNDER_20_YEARS_52a374dc,published-value,published-unit,0,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_12,R8C9,sha256:7e74cf05eb8d9ea03608f9978657492182c26b5149854d86a0e558dad677466d,prisoners-in-australia,sha256:1f8ae7322d5cc459229d70339c05bec77a9027338d9821166c0398dbc618b02b,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:d57296e4f0c7c6077fbff5760b4063d6e0f246503a0c3d470d18d8bed67e9b9b,sha256:7275d8e376139a6226d929a2afb9ca9988fa90dd3c080442f6c1e6e4654931a7,human-authored/deterministic-geometry-v1,replay:sha256:37fd35540a4acc64472256713f567094b136b23f51d75410a20bcc8bd9b4248f,02 Acts intended to cause injury,ABORIGINAL AND TORRES STRAIT ISLANDER,15 & under 20 years
