publication_vintage_date,reference_date,sentence_statistic_id,aggregate_sentence_length_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sentence_statistic,raw_aggregate_sentence_length,raw_court_level
2022-06-30,2022-06-30,SENTENCE_CUSTODY_IN_THE_COMMUNITY,LENGTH_5_TO_UNDER_10_YEARS,ALL_COURTS,defendant-count,person,3,observed,3,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R18C7,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Custody in the community,5 to under 10 years,All Courts
2022-06-30,2022-06-30,SENTENCE_CUSTODY_IN_THE_COMMUNITY,LENGTH_6_TO_UNDER_12_MONTHS,ALL_COURTS,defendant-count,person,3430,observed,3430,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R18C4,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Custody in the community,6 to under 12 months,All Courts
2022-06-30,2022-06-30,SENTENCE_CUSTODY_IN_THE_COMMUNITY,LENGTH_MEAN,ALL_COURTS,sentence-mean-duration,month,10.7,observed,10.7,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R18C10,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Custody in the community,Mean,All Courts
2022-06-30,2022-06-30,SENTENCE_CUSTODY_IN_THE_COMMUNITY,LENGTH_MEAN,CHILDRENS_COURTS,sentence-mean-duration,month,8.4,observed,8.4,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R18C16,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Custody in the community,Mean,Children's Courts
2022-06-30,2022-06-30,SENTENCE_CUSTODY_IN_THE_COMMUNITY,LENGTH_MEAN,HIGHER_COURTS,sentence-mean-duration,month,22.3,observed,22.3,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R18C12,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Custody in the community,Mean,Higher Courts
2022-06-30,2022-06-30,SENTENCE_CUSTODY_IN_THE_COMMUNITY,LENGTH_MEAN,MAGISTRATES_COURTS,sentence-mean-duration,month,9.2,observed,9.2,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R18C14,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Custody in the community,Mean,Magistrates' Courts
2022-06-30,2022-06-30,SENTENCE_CUSTODY_IN_THE_COMMUNITY,LENGTH_MEDIAN,ALL_COURTS,sentence-median-duration,month,9,observed,9,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R18C11,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Custody in the community,Median,All Courts
2022-06-30,2022-06-30,SENTENCE_CUSTODY_IN_THE_COMMUNITY,LENGTH_MEDIAN,CHILDRENS_COURTS,sentence-median-duration,month,9,observed,9,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R18C17,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Custody in the community,Median,Children's Courts
2022-06-30,2022-06-30,SENTENCE_CUSTODY_IN_THE_COMMUNITY,LENGTH_MEDIAN,HIGHER_COURTS,sentence-median-duration,month,22,observed,22,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R18C13,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Custody in the community,Median,Higher Courts
2022-06-30,2022-06-30,SENTENCE_CUSTODY_IN_THE_COMMUNITY,LENGTH_MEDIAN,MAGISTRATES_COURTS,sentence-median-duration,month,9,observed,9,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R18C15,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Custody in the community,Median,Magistrates' Courts
2022-06-30,2022-06-30,SENTENCE_CUSTODY_IN_THE_COMMUNITY,LENGTH_TOTAL,ALL_COURTS,defendant-count,person,8109,observed,8109,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R18C9,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Custody in the community,Total,All Courts
2022-06-30,2022-06-30,SENTENCE_CUSTODY_IN_THE_COMMUNITY,LENGTH_UNDER_3_MONTHS,ALL_COURTS,defendant-count,person,455,observed,455,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R18C2,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Custody in the community,Under 3 months,All Courts
2022-06-30,2022-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_10_YEARS_AND_OVER,ALL_COURTS,defendant-count,person,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R24C8,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Fully suspended adult sentence,10 years & over,All Courts
2022-06-30,2022-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_1_TO_UNDER_2_YEARS,ALL_COURTS,defendant-count,person,1354,observed,1354,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R24C5,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Fully suspended adult sentence,1 to under 2 years,All Courts
2022-06-30,2022-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_2_TO_UNDER_5_YEARS,ALL_COURTS,defendant-count,person,438,observed,438,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R24C6,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Fully suspended adult sentence,2 to under 5 years,All Courts
2022-06-30,2022-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_3_TO_UNDER_6_MONTHS,ALL_COURTS,defendant-count,person,2946,observed,2946,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R24C3,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Fully suspended adult sentence,3 to under 6 months,All Courts
2022-06-30,2022-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_5_TO_UNDER_10_YEARS,ALL_COURTS,defendant-count,person,15,observed,15,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R24C7,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Fully suspended adult sentence,5 to under 10 years,All Courts
2022-06-30,2022-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_6_TO_UNDER_12_MONTHS,ALL_COURTS,defendant-count,person,3865,observed,3865,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R24C4,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Fully suspended adult sentence,6 to under 12 months,All Courts
2022-06-30,2022-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_MEAN,ALL_COURTS,sentence-mean-duration,month,6.4,observed,6.4,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R24C10,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Fully suspended adult sentence,Mean,All Courts
2022-06-30,2022-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_MEAN,CHILDRENS_COURTS,sentence-mean-duration,month,8.2,observed,8.2,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R24C16,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Fully suspended adult sentence,Mean,Children's Courts
2022-06-30,2022-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_MEAN,HIGHER_COURTS,sentence-mean-duration,month,17.6,observed,17.6,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R24C12,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Fully suspended adult sentence,Mean,Higher Courts
2022-06-30,2022-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_MEAN,MAGISTRATES_COURTS,sentence-mean-duration,month,4.9,observed,4.9,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R24C14,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Fully suspended adult sentence,Mean,Magistrates' Courts
2022-06-30,2022-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_MEDIAN,ALL_COURTS,sentence-median-duration,month,4,observed,4,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R24C11,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Fully suspended adult sentence,Median,All Courts
2022-06-30,2022-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_MEDIAN,CHILDRENS_COURTS,sentence-median-duration,month,6,observed,6,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R24C17,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Fully suspended adult sentence,Median,Children's Courts
2022-06-30,2022-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_MEDIAN,HIGHER_COURTS,sentence-median-duration,month,15,observed,15,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R24C13,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Fully suspended adult sentence,Median,Higher Courts
2022-06-30,2022-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_MEDIAN,MAGISTRATES_COURTS,sentence-median-duration,month,4,observed,4,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R24C15,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Fully suspended adult sentence,Median,Magistrates' Courts
2022-06-30,2022-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_TOTAL,ALL_COURTS,defendant-count,person,12052,observed,12052,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 65,R24C9,sha256:7c248868a87107ae4d4f9b152d2b1d02bc921a91a87a53da6e08fabf899ca776,criminal-courts-australia,sha256:754eb8aff45e54ebb6b1dc3d361b60ccb7a217a77c687e29957ebb9cf523931e,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:731a4174ed3fc05362bed9fd782c42496ab8f36f2bcfde8cf2cabe5944a5028e,sha256:2253bcb3c5e944e899b3c1a99fdcf1ea9b6bc73aa4d90b93f1e009e84e4ca4c4,human-authored/deterministic-map-v1,replay:sha256:91465c3104eb0e8e8c6921e0b69e25e6cab73342b534dcb3233b486c84816f41,Fully suspended adult sentence,Total,All Courts
