publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_jurisdiction,raw_statistic_basis
2022-06-30,2022-06-30,5_OR_MORE_1cef4ac9,TIMES_PROCEEDED_AGAINST_96334248,SA_360bf3a8,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,0.9,observed,0.9,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R32C5,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,5 or more,Times proceeded against,SA,Proportion of FDV offenders (%)(c)
2022-06-30,2022-06-30,5_OR_MORE_1cef4ac9,TIMES_PROCEEDED_AGAINST_96334248,TAS_71b7c8af,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,6.1,observed,6.1,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R57C7,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,5 or more,Times proceeded against,Tas.(b),Offenders of FDV as a proportion of all offenders (%)(h)
2022-06-30,2022-06-30,5_OR_MORE_1cef4ac9,TIMES_PROCEEDED_AGAINST_96334248,TAS_71b7c8af,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,1.6,observed,1.6,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R32C7,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,5 or more,Times proceeded against,Tas.(b),Proportion of FDV offenders (%)(c)
2022-06-30,2022-06-30,5_OR_MORE_1cef4ac9,TIMES_PROCEEDED_AGAINST_96334248,VIC_c5916b82,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,10.7,observed,10.7,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R57C3,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,5 or more,Times proceeded against,Vic.,Offenders of FDV as a proportion of all offenders (%)(h)
2022-06-30,2022-06-30,5_OR_MORE_1cef4ac9,TIMES_PROCEEDED_AGAINST_96334248,VIC_c5916b82,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,1.5,observed,1.5,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R32C3,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,5 or more,Times proceeded against,Vic.,Proportion of FDV offenders (%)(c)
2022-06-30,2022-06-30,5_OR_MORE_1cef4ac9,TIMES_PROCEEDED_AGAINST_96334248,WA_d8689b62,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,,suppressed,np,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R57C6,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,5 or more,Times proceeded against,WA,Offenders of FDV as a proportion of all offenders (%)(h)
2022-06-30,2022-06-30,5_OR_MORE_1cef4ac9,TIMES_PROCEEDED_AGAINST_96334248,WA_d8689b62,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,,suppressed,np,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R32C6,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,5 or more,Times proceeded against,WA,Proportion of FDV offenders (%)(c)
2022-06-30,2022-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,ACT_ee71241e,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,32.4,observed,32.4,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R50C9,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,60 years and over,Age,ACT,Offenders of FDV as a proportion of all offenders (%)(h)
2022-06-30,2022-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,ACT_ee71241e,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,4.1,observed,4.1,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R25C9,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,60 years and over,Age,ACT,Proportion of FDV offenders (%)(c)
2022-06-30,2022-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,AUST_895ceebd,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,18.2,observed,18.2,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R50C10,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,60 years and over,Age,Aust.,Offenders of FDV as a proportion of all offenders (%)(h)
2022-06-30,2022-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,AUST_895ceebd,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,3.1,observed,3.1,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R25C10,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,60 years and over,Age,Aust.,Proportion of FDV offenders (%)(c)
2022-06-30,2022-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,NSW_647faf01,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,19.8,observed,19.8,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R50C2,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,60 years and over,Age,NSW,Offenders of FDV as a proportion of all offenders (%)(h)
2022-06-30,2022-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,NSW_647faf01,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,3.9,observed,3.9,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R25C2,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,60 years and over,Age,NSW,Proportion of FDV offenders (%)(c)
2022-06-30,2022-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,NT_ff9ec9f7,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,11.8,observed,11.8,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R50C8,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,60 years and over,Age,NT,Offenders of FDV as a proportion of all offenders (%)(h)
2022-06-30,2022-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,NT_ff9ec9f7,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,0.9,observed,0.9,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R25C8,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,60 years and over,Age,NT,Proportion of FDV offenders (%)(c)
2022-06-30,2022-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,QLD_cfd8a309,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,15.8,observed,15.8,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R50C4,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,60 years and over,Age,Qld,Offenders of FDV as a proportion of all offenders (%)(h)
2022-06-30,2022-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,QLD_cfd8a309,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,2.4,observed,2.4,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R25C4,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,60 years and over,Age,Qld,Proportion of FDV offenders (%)(c)
2022-06-30,2022-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,SA_360bf3a8,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,15.8,observed,15.8,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R50C5,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,60 years and over,Age,SA,Offenders of FDV as a proportion of all offenders (%)(h)
2022-06-30,2022-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,SA_360bf3a8,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,3.5,observed,3.5,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R25C5,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,60 years and over,Age,SA,Proportion of FDV offenders (%)(c)
2022-06-30,2022-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,TAS_71b7c8af,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,7.9,observed,7.9,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 1,R50C7,sha256:a12b1219af872b0345c4a417b11dcf8c3395a2ab6a9a399083227563105d2deb,RecipeV01,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,sha256:91964c8585b716aa15edc3eeaba308410eb19e296986dfb0f118d24e8825aae2,recorded-crime-offenders,sha256:3e966dc79c6f8d514d5506fef07eef4bb9c9cd251a7be73832f9d10b53b0241d,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:1da88a32d7d49c50eb09dcc9114cdb1523602f7ae4ec27e5892e3e0c1301daf7,sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4eec83fb55c4cb57dfd4f2669395ccbf5dfd7515193212205e31f1da17f9d84e,60 years and over,Age,Tas.(b),Offenders of FDV as a proportion of all offenders (%)(h)
