publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,method_of_finalisation_id,observation_period_id,sex_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_method_of_finalisation,raw_observation_period,raw_sex,raw_jurisdiction,raw_classification_context
2025-06-30,2024-06-30,CHAR_10_19_YEARS,COUNT,METHOD_TOTAL_DEFENDANTS_FINALISED,2024-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,1616,observed,1616,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R64C12,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,10–19 years,10–19 years,Total defendants finalised(e),2023–24,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_10_19_YEARS,COUNT,METHOD_TOTAL_DEFENDANTS_FINALISED,2024-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,4155,observed,4155,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R50C12,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,10–19 years,10–19 years,Total defendants finalised(e),2023–24,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_10_19_YEARS,COUNT,METHOD_TOTAL_DEFENDANTS_FINALISED,2024-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,5788,observed,5788,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R78C12,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,10–19 years,10–19 years,Total defendants finalised(e),2023–24,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_10_19_YEARS,COUNT,METHOD_TOTAL_NON_ADJUDICATED,2024-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,299,observed,299,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R64C11,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,10–19 years,10–19 years,Total non-adjudicated(d),2023–24,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_10_19_YEARS,COUNT,METHOD_TOTAL_NON_ADJUDICATED,2024-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,666,observed,666,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R50C11,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,10–19 years,10–19 years,Total non-adjudicated(d),2023–24,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_10_19_YEARS,COUNT,METHOD_TOTAL_NON_ADJUDICATED,2024-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,968,observed,968,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R78C11,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,10–19 years,10–19 years,Total non-adjudicated(d),2023–24,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_10_19_YEARS,COUNT,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2024-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,12,observed,12,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R64C9,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,10–19 years,10–19 years,Transfer to other court levels,2023–24,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_10_19_YEARS,COUNT,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2024-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,81,observed,81,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R50C9,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,10–19 years,10–19 years,Transfer to other court levels,2023–24,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_10_19_YEARS,COUNT,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2024-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,90,observed,90,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R78C9,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,10–19 years,10–19 years,Transfer to other court levels,2023–24,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_10_19_YEARS,COUNT,METHOD_WITHDRAWN_BY_PROSECUTION,2024-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,294,observed,294,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R64C10,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,10–19 years,10–19 years,Withdrawn by prosecution,2023–24,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_10_19_YEARS,COUNT,METHOD_WITHDRAWN_BY_PROSECUTION,2024-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,664,observed,664,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R50C10,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,10–19 years,10–19 years,Withdrawn by prosecution,2023–24,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_10_19_YEARS,COUNT,METHOD_WITHDRAWN_BY_PROSECUTION,2024-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,962,observed,962,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R78C10,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,10–19 years,10–19 years,Withdrawn by prosecution,2023–24,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_20_24_YEARS,COUNT,METHOD_ACQUITTED,2024-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,173,observed,173,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R65C2,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,20–24 years,20–24 years,Acquitted,2023–24,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_20_24_YEARS,COUNT,METHOD_ACQUITTED,2024-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,371,observed,371,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R51C2,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,20–24 years,20–24 years,Acquitted,2023–24,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_20_24_YEARS,COUNT,METHOD_ACQUITTED,2024-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,545,observed,545,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R79C2,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,20–24 years,20–24 years,Acquitted,2023–24,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_20_24_YEARS,COUNT,METHOD_AGREEMENT_OF_WRONGDOING,2024-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,0,observed,0,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R65C6,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,20–24 years,20–24 years,   Agreement of wrongdoing(a),2023–24,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_20_24_YEARS,COUNT,METHOD_AGREEMENT_OF_WRONGDOING,2024-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,0,observed,0,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R51C6,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,20–24 years,20–24 years,   Agreement of wrongdoing(a),2023–24,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
