publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period
2025-06-30,2023-06-30,CHAR_GUILTY_PLEA_BY_DEFENDANT,GROUP_METHOD_OF_FINALISATION,2023-06-30,defendant-count,person,15796,observed,15796,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R50C14,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,Guilty plea by defendant,Method of finalisation,2022–23(a)
2025-06-30,2023-06-30,CHAR_MALES,GROUP_SEX,2023-06-30,defendant-count,person,17179,observed,17179,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R7C14,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,Males,Sex,2022–23(a)
2025-06-30,2023-06-30,CHAR_MEAN_WEEKS,GROUP_DURATION,2023-06-30,mean-case-duration,week,15.3,observed,15.3,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R43C14,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,Mean (weeks)(m),Duration,2022–23(a)
2025-06-30,2023-06-30,CHAR_MEAN_YEARS,GROUP_AGE,2023-06-30,mean-defendant-age,year,16,observed,16,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R19C14,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,Mean (years)(b),Age,2022–23(a)
2025-06-30,2023-06-30,CHAR_MEDIAN_WEEKS,GROUP_DURATION,2023-06-30,median-case-duration,week,10,observed,10,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R44C14,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,Median (weeks)(m),Duration,2022–23(a)
2025-06-30,2023-06-30,CHAR_MEDIAN_YEARS,GROUP_AGE,2023-06-30,median-defendant-age,year,16.2,observed,16.2,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R20C14,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,Median (years)(b),Age,2022–23(a)
2025-06-30,2023-06-30,CHAR_TOTAL_FINALISED,GROUP_METHOD_OF_FINALISATION,2023-06-30,defendant-count,person,23931,observed,23931,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R57C14,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,Total finalised(t),Method of finalisation,2022–23(a)
2025-06-30,2023-06-30,CHAR_TOTAL_FINALISED_EXCLUDING_TRANSFER_TO_OTHER_COURT_LEVELS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,2023-06-30,defendant-count,person,23254,observed,23254,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R40C14,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,Total finalised (excluding transfer to other court levels)(l),Principal offence (ANZSOC 2023)(c),2022–23(a)
2025-06-30,2023-06-30,CHAR_TRANSFER_TO_NON_COURT_AGENCIES,GROUP_METHOD_OF_FINALISATION,2023-06-30,defendant-count,person,1261,observed,1261,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R55C14,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,Transfer to non-court agencies,Method of finalisation,2022–23(a)
2025-06-30,2023-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,GROUP_METHOD_OF_FINALISATION,2023-06-30,defendant-count,person,679,observed,679,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R54C14,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,Transfer to other court levels,Method of finalisation,2022–23(a)
2025-06-30,2023-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,2023-06-30,defendant-count,person,3700,observed,3700,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R56C14,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,Withdrawn by prosecution(s),Method of finalisation,2022–23(a)
2025-06-30,2024-06-30,CHAR_01_HOMICIDE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,2024-06-30,defendant-count,person,16,observed,16,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R23C15,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,01 Homicide(d),Principal offence (ANZSOC 2023)(c),2023–24
2025-06-30,2024-06-30,CHAR_02_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,2024-06-30,defendant-count,person,5341,observed,5341,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R24C15,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,02 Assault,Principal offence (ANZSOC 2023)(c),2023–24
2025-06-30,2024-06-30,CHAR_03_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,2024-06-30,defendant-count,person,270,observed,270,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R25C15,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,03 Sexual offences,Principal offence (ANZSOC 2023)(c),2023–24
2025-06-30,2024-06-30,CHAR_04_HARM_OR_ENDANGER_PERSONS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,2024-06-30,defendant-count,person,1091,observed,1091,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R26C15,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,04 Harm or endanger persons(e),Principal offence (ANZSOC 2023)(c),2023–24
2025-06-30,2024-06-30,CHAR_05_ROBBERY_BLACKMAIL_AND_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,2024-06-30,defendant-count,person,1712,observed,1712,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R27C15,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,"05 Robbery, blackmail, and extortion",Principal offence (ANZSOC 2023)(c),2023–24
2025-06-30,2024-06-30,CHAR_06_BURGLARY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,2024-06-30,defendant-count,person,3707,observed,3707,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R28C15,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,06 Burglary,Principal offence (ANZSOC 2023)(c),2023–24
2025-06-30,2024-06-30,CHAR_07_THEFT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,2024-06-30,defendant-count,person,4642,observed,4642,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R29C15,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,07 Theft,Principal offence (ANZSOC 2023)(c),2023–24
2025-06-30,2024-06-30,CHAR_08_FRAUD_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,2024-06-30,defendant-count,person,232,observed,232,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R30C15,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,08 Fraud and related offences,Principal offence (ANZSOC 2023)(c),2023–24
2025-06-30,2024-06-30,CHAR_09_DRUG_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,2024-06-30,defendant-count,person,528,observed,528,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R31C15,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,09 Drug offences,Principal offence (ANZSOC 2023)(c),2023–24
2025-06-30,2024-06-30,CHAR_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,2024-06-30,defendant-count,person,751,observed,751,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R32C15,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,10 Weapons and explosives offences,Principal offence (ANZSOC 2023)(c),2023–24
2025-06-30,2024-06-30,CHAR_10_YEARS,GROUP_AGE,2024-06-30,defendant-count,person,41,observed,41,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R11C15,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,10 years,Age,2023–24
2025-06-30,2024-06-30,CHAR_11_PROPERTY_DAMAGE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,2024-06-30,defendant-count,person,1328,observed,1328,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R33C15,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,11 Property damage,Principal offence (ANZSOC 2023)(c),2023–24
2025-06-30,2024-06-30,CHAR_11_YEARS,GROUP_AGE,2024-06-30,defendant-count,person,177,observed,177,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R12C15,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,11 years,Age,2023–24
2025-06-30,2024-06-30,CHAR_12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,2024-06-30,defendant-count,person,954,observed,954,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R34C15,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,"12 Public order, health, and safety offences",Principal offence (ANZSOC 2023)(c),2023–24
2025-06-30,2024-06-30,CHAR_12_YEARS,GROUP_AGE,2024-06-30,defendant-count,person,584,observed,584,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R13C15,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,12 years,Age,2023–24
2025-06-30,2024-06-30,CHAR_13_TRAFFIC_AND_VEHICLE_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,2024-06-30,defendant-count,person,2245,observed,2245,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 85,R35C15,sha256:208b148ecec66580b2a8b453160af23f2a64c98afdbeb62145908021742353f5,criminal-courts-australia,sha256:afd28594242f18946f8ab7d7e88fb533804065b3b7a3a29efcf971c36289ff4c,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:94c878ac9bbf9fdb8727878f44856998a6e47f15660430a9fe6c755ca9fc752e,sha256:335481a05d93188f6c5e2c3b312586a3fd73b6923a8d37db71c7519f68ca0add,human-authored/deterministic-map-v1,replay:sha256:aa843b8f09109c5234dc4751d18f525b868c0f71135c3b4eaa2f1d783e1c29d8,13 Traffic and vehicle offences(f)(g),Principal offence (ANZSOC 2023)(c),2023–24
