publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,court_level_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_court_level,raw_jurisdiction
2023-06-30,2023-06-30,CHAR_09_FRAUD_DECEPTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,CHILDRENS_COURTS,NSW,defendant-count,person,78,observed,78,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 8,R200C2,sha256:e9c2098840bd9348ba851ac3237555b6bb02df9ef06f9d566e1b71b0292348c4,criminal-courts-australia,sha256:a9a8b871482228b15d6b6eb2f1fe059e3a7e2d5c431bbab14a86d440dbdb3386,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:37b67d06d0e60d8259f5f6262b7e00bea066ce1bde4f62a0bbc90fd23f834a87,sha256:4d44ae3938b460825d0c672dfb211ab4fce6936dfeebc7365800039646b5e35f,human-authored/deterministic-map-v1,replay:sha256:abe17a2ebc396ac4e08cb5c7bba8668d1762d3501cac16582b79a3bf09ebc6fc,09 Fraud/deception,Principal offence,Children's Courts,NSW
2023-06-30,2023-06-30,CHAR_09_FRAUD_DECEPTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,CHILDRENS_COURTS,NT,defendant-count,person,8,observed,8,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 8,R200C8,sha256:e9c2098840bd9348ba851ac3237555b6bb02df9ef06f9d566e1b71b0292348c4,criminal-courts-australia,sha256:a9a8b871482228b15d6b6eb2f1fe059e3a7e2d5c431bbab14a86d440dbdb3386,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:37b67d06d0e60d8259f5f6262b7e00bea066ce1bde4f62a0bbc90fd23f834a87,sha256:4d44ae3938b460825d0c672dfb211ab4fce6936dfeebc7365800039646b5e35f,human-authored/deterministic-map-v1,replay:sha256:abe17a2ebc396ac4e08cb5c7bba8668d1762d3501cac16582b79a3bf09ebc6fc,09 Fraud/deception,Principal offence,Children's Courts,NT
2023-06-30,2023-06-30,CHAR_09_FRAUD_DECEPTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,CHILDRENS_COURTS,QLD,defendant-count,person,94,observed,94,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 8,R200C4,sha256:e9c2098840bd9348ba851ac3237555b6bb02df9ef06f9d566e1b71b0292348c4,criminal-courts-australia,sha256:a9a8b871482228b15d6b6eb2f1fe059e3a7e2d5c431bbab14a86d440dbdb3386,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:37b67d06d0e60d8259f5f6262b7e00bea066ce1bde4f62a0bbc90fd23f834a87,sha256:4d44ae3938b460825d0c672dfb211ab4fce6936dfeebc7365800039646b5e35f,human-authored/deterministic-map-v1,replay:sha256:abe17a2ebc396ac4e08cb5c7bba8668d1762d3501cac16582b79a3bf09ebc6fc,09 Fraud/deception,Principal offence,Children's Courts,Qld
2023-06-30,2023-06-30,CHAR_09_FRAUD_DECEPTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,CHILDRENS_COURTS,SA,defendant-count,person,0,observed,0,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 8,R200C5,sha256:e9c2098840bd9348ba851ac3237555b6bb02df9ef06f9d566e1b71b0292348c4,criminal-courts-australia,sha256:a9a8b871482228b15d6b6eb2f1fe059e3a7e2d5c431bbab14a86d440dbdb3386,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:37b67d06d0e60d8259f5f6262b7e00bea066ce1bde4f62a0bbc90fd23f834a87,sha256:4d44ae3938b460825d0c672dfb211ab4fce6936dfeebc7365800039646b5e35f,human-authored/deterministic-map-v1,replay:sha256:abe17a2ebc396ac4e08cb5c7bba8668d1762d3501cac16582b79a3bf09ebc6fc,09 Fraud/deception,Principal offence,Children's Courts,SA
2023-06-30,2023-06-30,CHAR_09_FRAUD_DECEPTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,CHILDRENS_COURTS,TAS,defendant-count,person,4,observed,4,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 8,R200C7,sha256:e9c2098840bd9348ba851ac3237555b6bb02df9ef06f9d566e1b71b0292348c4,criminal-courts-australia,sha256:a9a8b871482228b15d6b6eb2f1fe059e3a7e2d5c431bbab14a86d440dbdb3386,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:37b67d06d0e60d8259f5f6262b7e00bea066ce1bde4f62a0bbc90fd23f834a87,sha256:4d44ae3938b460825d0c672dfb211ab4fce6936dfeebc7365800039646b5e35f,human-authored/deterministic-map-v1,replay:sha256:abe17a2ebc396ac4e08cb5c7bba8668d1762d3501cac16582b79a3bf09ebc6fc,09 Fraud/deception,Principal offence,Children's Courts,Tas.
2023-06-30,2023-06-30,CHAR_09_FRAUD_DECEPTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,CHILDRENS_COURTS,VIC,defendant-count,person,64,observed,64,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 8,R200C3,sha256:e9c2098840bd9348ba851ac3237555b6bb02df9ef06f9d566e1b71b0292348c4,criminal-courts-australia,sha256:a9a8b871482228b15d6b6eb2f1fe059e3a7e2d5c431bbab14a86d440dbdb3386,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:37b67d06d0e60d8259f5f6262b7e00bea066ce1bde4f62a0bbc90fd23f834a87,sha256:4d44ae3938b460825d0c672dfb211ab4fce6936dfeebc7365800039646b5e35f,human-authored/deterministic-map-v1,replay:sha256:abe17a2ebc396ac4e08cb5c7bba8668d1762d3501cac16582b79a3bf09ebc6fc,09 Fraud/deception,Principal offence,Children's Courts,Vic.
2023-06-30,2023-06-30,CHAR_09_FRAUD_DECEPTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,CHILDRENS_COURTS,WA,defendant-count,person,9,observed,9,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 8,R200C6,sha256:e9c2098840bd9348ba851ac3237555b6bb02df9ef06f9d566e1b71b0292348c4,criminal-courts-australia,sha256:a9a8b871482228b15d6b6eb2f1fe059e3a7e2d5c431bbab14a86d440dbdb3386,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:37b67d06d0e60d8259f5f6262b7e00bea066ce1bde4f62a0bbc90fd23f834a87,sha256:4d44ae3938b460825d0c672dfb211ab4fce6936dfeebc7365800039646b5e35f,human-authored/deterministic-map-v1,replay:sha256:abe17a2ebc396ac4e08cb5c7bba8668d1762d3501cac16582b79a3bf09ebc6fc,09 Fraud/deception,Principal offence,Children's Courts,WA
2023-06-30,2023-06-30,CHAR_09_FRAUD_DECEPTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,HIGHER_COURTS,ACT,defendant-count,person,10,observed,10,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 8,R92C9,sha256:e9c2098840bd9348ba851ac3237555b6bb02df9ef06f9d566e1b71b0292348c4,criminal-courts-australia,sha256:a9a8b871482228b15d6b6eb2f1fe059e3a7e2d5c431bbab14a86d440dbdb3386,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:37b67d06d0e60d8259f5f6262b7e00bea066ce1bde4f62a0bbc90fd23f834a87,sha256:4d44ae3938b460825d0c672dfb211ab4fce6936dfeebc7365800039646b5e35f,human-authored/deterministic-map-v1,replay:sha256:abe17a2ebc396ac4e08cb5c7bba8668d1762d3501cac16582b79a3bf09ebc6fc,09 Fraud/deception,Principal offence,Higher Courts,ACT
2023-06-30,2023-06-30,CHAR_09_FRAUD_DECEPTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,HIGHER_COURTS,AUS,defendant-count,person,299,observed,299,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 8,R92C10,sha256:e9c2098840bd9348ba851ac3237555b6bb02df9ef06f9d566e1b71b0292348c4,criminal-courts-australia,sha256:a9a8b871482228b15d6b6eb2f1fe059e3a7e2d5c431bbab14a86d440dbdb3386,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:37b67d06d0e60d8259f5f6262b7e00bea066ce1bde4f62a0bbc90fd23f834a87,sha256:4d44ae3938b460825d0c672dfb211ab4fce6936dfeebc7365800039646b5e35f,human-authored/deterministic-map-v1,replay:sha256:abe17a2ebc396ac4e08cb5c7bba8668d1762d3501cac16582b79a3bf09ebc6fc,09 Fraud/deception,Principal offence,Higher Courts,Aust.
2023-06-30,2023-06-30,CHAR_09_FRAUD_DECEPTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,HIGHER_COURTS,NSW,defendant-count,person,55,observed,55,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 8,R92C2,sha256:e9c2098840bd9348ba851ac3237555b6bb02df9ef06f9d566e1b71b0292348c4,criminal-courts-australia,sha256:a9a8b871482228b15d6b6eb2f1fe059e3a7e2d5c431bbab14a86d440dbdb3386,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:37b67d06d0e60d8259f5f6262b7e00bea066ce1bde4f62a0bbc90fd23f834a87,sha256:4d44ae3938b460825d0c672dfb211ab4fce6936dfeebc7365800039646b5e35f,human-authored/deterministic-map-v1,replay:sha256:abe17a2ebc396ac4e08cb5c7bba8668d1762d3501cac16582b79a3bf09ebc6fc,09 Fraud/deception,Principal offence,Higher Courts,NSW
2023-06-30,2023-06-30,CHAR_09_FRAUD_DECEPTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,HIGHER_COURTS,NT,defendant-count,person,3,observed,3,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 8,R92C8,sha256:e9c2098840bd9348ba851ac3237555b6bb02df9ef06f9d566e1b71b0292348c4,criminal-courts-australia,sha256:a9a8b871482228b15d6b6eb2f1fe059e3a7e2d5c431bbab14a86d440dbdb3386,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:37b67d06d0e60d8259f5f6262b7e00bea066ce1bde4f62a0bbc90fd23f834a87,sha256:4d44ae3938b460825d0c672dfb211ab4fce6936dfeebc7365800039646b5e35f,human-authored/deterministic-map-v1,replay:sha256:abe17a2ebc396ac4e08cb5c7bba8668d1762d3501cac16582b79a3bf09ebc6fc,09 Fraud/deception,Principal offence,Higher Courts,NT
2023-06-30,2023-06-30,CHAR_09_FRAUD_DECEPTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,HIGHER_COURTS,QLD,defendant-count,person,120,observed,120,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 8,R92C4,sha256:e9c2098840bd9348ba851ac3237555b6bb02df9ef06f9d566e1b71b0292348c4,criminal-courts-australia,sha256:a9a8b871482228b15d6b6eb2f1fe059e3a7e2d5c431bbab14a86d440dbdb3386,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:37b67d06d0e60d8259f5f6262b7e00bea066ce1bde4f62a0bbc90fd23f834a87,sha256:4d44ae3938b460825d0c672dfb211ab4fce6936dfeebc7365800039646b5e35f,human-authored/deterministic-map-v1,replay:sha256:abe17a2ebc396ac4e08cb5c7bba8668d1762d3501cac16582b79a3bf09ebc6fc,09 Fraud/deception,Principal offence,Higher Courts,Qld
2023-06-30,2023-06-30,CHAR_09_FRAUD_DECEPTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,HIGHER_COURTS,SA,defendant-count,person,5,observed,5,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 8,R92C5,sha256:e9c2098840bd9348ba851ac3237555b6bb02df9ef06f9d566e1b71b0292348c4,criminal-courts-australia,sha256:a9a8b871482228b15d6b6eb2f1fe059e3a7e2d5c431bbab14a86d440dbdb3386,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:37b67d06d0e60d8259f5f6262b7e00bea066ce1bde4f62a0bbc90fd23f834a87,sha256:4d44ae3938b460825d0c672dfb211ab4fce6936dfeebc7365800039646b5e35f,human-authored/deterministic-map-v1,replay:sha256:abe17a2ebc396ac4e08cb5c7bba8668d1762d3501cac16582b79a3bf09ebc6fc,09 Fraud/deception,Principal offence,Higher Courts,SA
2023-06-30,2023-06-30,CHAR_09_FRAUD_DECEPTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,HIGHER_COURTS,TAS,defendant-count,person,14,observed,14,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 8,R92C7,sha256:e9c2098840bd9348ba851ac3237555b6bb02df9ef06f9d566e1b71b0292348c4,criminal-courts-australia,sha256:a9a8b871482228b15d6b6eb2f1fe059e3a7e2d5c431bbab14a86d440dbdb3386,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:37b67d06d0e60d8259f5f6262b7e00bea066ce1bde4f62a0bbc90fd23f834a87,sha256:4d44ae3938b460825d0c672dfb211ab4fce6936dfeebc7365800039646b5e35f,human-authored/deterministic-map-v1,replay:sha256:abe17a2ebc396ac4e08cb5c7bba8668d1762d3501cac16582b79a3bf09ebc6fc,09 Fraud/deception,Principal offence,Higher Courts,Tas.
2023-06-30,2023-06-30,CHAR_09_FRAUD_DECEPTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,HIGHER_COURTS,VIC,defendant-count,person,79,observed,79,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 8,R92C3,sha256:e9c2098840bd9348ba851ac3237555b6bb02df9ef06f9d566e1b71b0292348c4,criminal-courts-australia,sha256:a9a8b871482228b15d6b6eb2f1fe059e3a7e2d5c431bbab14a86d440dbdb3386,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:37b67d06d0e60d8259f5f6262b7e00bea066ce1bde4f62a0bbc90fd23f834a87,sha256:4d44ae3938b460825d0c672dfb211ab4fce6936dfeebc7365800039646b5e35f,human-authored/deterministic-map-v1,replay:sha256:abe17a2ebc396ac4e08cb5c7bba8668d1762d3501cac16582b79a3bf09ebc6fc,09 Fraud/deception,Principal offence,Higher Courts,Vic.
