publication_vintage_date,reference_date,principal_offence_id,aggregate_sentence_length_id,indigenous_status_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_aggregate_sentence_length,raw_indigenous_status,raw_jurisdiction
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_5_YEARS_AND_OVER,NON_INDIGENOUS,TAS,defendant-count,person,3,observed,3,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R63C12,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,5 years & over,Non-Indigenous,Tasmania
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_5_YEARS_AND_OVER,TOTAL,ACT,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R99C19,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,5 years & over,Total,Australian Capital Territory
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_5_YEARS_AND_OVER,TOTAL,NSW,defendant-count,person,68,observed,68,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R9C19,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,5 years & over,Total,New South Wales
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_5_YEARS_AND_OVER,TOTAL,NT,defendant-count,person,4,observed,4,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R81C19,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,5 years & over,Total,Northern Territory
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_5_YEARS_AND_OVER,TOTAL,QLD,defendant-count,person,61,observed,61,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R27C19,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,5 years & over,Total,Queensland
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_5_YEARS_AND_OVER,TOTAL,SA,defendant-count,person,18,observed,18,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R45C19,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,5 years & over,Total,South Australia
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_5_YEARS_AND_OVER,TOTAL,TAS,defendant-count,person,9,observed,9,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R63C19,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,5 years & over,Total,Tasmania
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,INDIGENOUS,ACT,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R99C3,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Aboriginal & Torres Strait Islander,Australian Capital Territory
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,INDIGENOUS,NSW,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R9C3,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Aboriginal & Torres Strait Islander,New South Wales
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,INDIGENOUS,NT,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R81C3,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Aboriginal & Torres Strait Islander,Northern Territory
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,INDIGENOUS,QLD,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R27C3,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Aboriginal & Torres Strait Islander,Queensland
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,INDIGENOUS,SA,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R45C3,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Aboriginal & Torres Strait Islander,South Australia
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,INDIGENOUS,TAS,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R63C3,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Aboriginal & Torres Strait Islander,Tasmania
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,NON_INDIGENOUS,NSW,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R9C10,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Non-Indigenous,New South Wales
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,NON_INDIGENOUS,NT,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R81C10,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Non-Indigenous,Northern Territory
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,NON_INDIGENOUS,QLD,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R27C10,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Non-Indigenous,Queensland
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,NON_INDIGENOUS,SA,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R45C10,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Non-Indigenous,South Australia
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,NON_INDIGENOUS,TAS,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R63C10,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Non-Indigenous,Tasmania
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,TOTAL,ACT,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R99C17,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Total,Australian Capital Territory
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,TOTAL,NSW,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R9C17,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Total,New South Wales
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,TOTAL,NT,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R81C17,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Total,Northern Territory
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,TOTAL,QLD,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R27C17,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Total,Queensland
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,TOTAL,SA,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R45C17,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Total,South Australia
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_6_TO_UNDER_12_MONTHS,TOTAL,TAS,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R63C17,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,6 to under 12 months,Total,Tasmania
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_MEAN,INDIGENOUS,ACT,sentence-mean-duration,month,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R99C7,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,Mean,Aboriginal & Torres Strait Islander,Australian Capital Territory
2023-06-30,2023-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,LENGTH_MEAN,INDIGENOUS,NSW,sentence-mean-duration,month,134.7,observed,134.7,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 72,R9C7,sha256:ee5fc7bcbe9a4ba6795a55020894aba188a557ad5bb687ff2e0605892ccd8907,criminal-courts-australia,sha256:273d0aaf9a9a6540c3df289605eb01c9fc965064d9e5c496cc7a874d6a7eeae5,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:3c5ce870967fe72cbe1c2558b8818807c9c1618d4191f755346114e9c455eab1,sha256:d32be2c76d87497f2e97c1b9ba51c108dc324d2456cf96df6f4dfb3f0352bbe9,human-authored/deterministic-map-v1,replay:sha256:d9526bd70d4e32439cefcb3bee7b79c777f36749e74c9a820d76293faa3659e5,01 Homicide and related offences,Mean,Aboriginal & Torres Strait Islander,New South Wales
