publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,indigenous_status_id,rate_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period,raw_indigenous_status,raw_rate_basis
2025-06-30,2023-06-30,WA,2023-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,191.2,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R25C6,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,WA,2023,Non-Indigenous,Non-Indigenous
2025-06-30,2023-06-30,WA,2023-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,17.5,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R36C6,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,WA,2023,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f),Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f)
2025-06-30,2024-06-30,ACT,2024-06-30,INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,1804,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R15C9,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,ACT,2024,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2025-06-30,2024-06-30,ACT,2024-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,74,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R26C9,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,ACT,2024,Non-Indigenous,Non-Indigenous
2025-06-30,2024-06-30,ACT,2024-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,24.4,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R37C9,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,ACT,2024,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f),Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f)
2025-06-30,2024-06-30,AUS,2024-06-30,INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,2318.4,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R15C10,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,Aust.,2024,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2025-06-30,2024-06-30,AUS,2024-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,146.4,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R26C10,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,Aust.,2024,Non-Indigenous,Non-Indigenous
2025-06-30,2024-06-30,AUS,2024-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,15.8,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R37C10,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,Aust.,2024,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f),Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f)
2025-06-30,2024-06-30,NSW,2024-06-30,INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,1853.9,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R15C2,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,NSW,2024,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2025-06-30,2024-06-30,NSW,2024-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,144.8,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R26C2,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,NSW,2024,Non-Indigenous,Non-Indigenous
2025-06-30,2024-06-30,NSW,2024-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,12.8,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R37C2,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,NSW,2024,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f),Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f)
2025-06-30,2024-06-30,NT,2024-06-30,INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,3373.7,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R15C8,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,NT,2024,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2025-06-30,2024-06-30,NT,2024-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,181.4,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R26C8,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,NT,2024,Non-Indigenous,Non-Indigenous
2025-06-30,2024-06-30,NT,2024-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,18.6,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R37C8,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,NT,2024,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f),Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f)
2025-06-30,2024-06-30,QLD,2024-06-30,INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,2204.5,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R15C4,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,Qld,2024,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2025-06-30,2024-06-30,QLD,2024-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,174.7,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R26C4,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,Qld,2024,Non-Indigenous,Non-Indigenous
2025-06-30,2024-06-30,QLD,2024-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,12.6,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R37C4,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,Qld,2024,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f),Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f)
2025-06-30,2024-06-30,SA,2024-06-30,INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,2462.9,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R15C5,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,SA,2024,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2025-06-30,2024-06-30,SA,2024-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,191.8,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R26C5,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,SA,2024,Non-Indigenous,Non-Indigenous
2025-06-30,2024-06-30,SA,2024-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,12.8,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R37C5,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,SA,2024,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f),Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f)
2025-06-30,2024-06-30,TAS,2024-06-30,INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,872.6,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R15C7,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,Tas.,2024,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2025-06-30,2024-06-30,TAS,2024-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,163.8,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R26C7,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,Tas.,2024,Non-Indigenous,Non-Indigenous
2025-06-30,2024-06-30,TAS,2024-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,5.3,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R37C7,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,Tas.,2024,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f),Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f)
2025-06-30,2024-06-30,VIC,2024-06-30,INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,1346.8,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R15C3,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,Vic.,2024,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2025-06-30,2024-06-30,VIC,2024-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,96.2,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R26C3,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,Vic.,2024,Non-Indigenous,Non-Indigenous
2025-06-30,2024-06-30,VIC,2024-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,14,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 19,R37C3,sha256:1e6577ef33ec496bb4a7e2d6b26f0920cae1088c02664d3e0b36a042e922db7a,prisoners-in-australia,sha256:2d30ff01e83f8be55d4eb24e05a4edb3e61614893538ddb7dec8993eba051689,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:9e8dc96d97c2ddaf0ce888ff09ceee1e58c753819cc896386b5cf55e16df8c2c,sha256:291dd030998ae9b3753bf87bbeb909be1c93b3207bf453e1da8cdcdb75eb0903,human-authored/deterministic-geometry-v1,replay:sha256:7221d7b3dee637f1c0209e7f7d22fd10630e3b437d84c41e83b9c39a69cf8860,Vic.,2024,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f),Ratio of Aboriginal and Torres Strait Islander to non-Indigenous (f)
