publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period
2024-06-30,2015-06-30,ACT,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,131.3,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R7C9,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,ACT,2015
2024-06-30,2015-06-30,AUS,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,195.8,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R7C10,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,Aust.,2015
2024-06-30,2015-06-30,NSW,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,199.9,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R7C2,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,NSW,2015
2024-06-30,2015-06-30,NT,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,885.1,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R7C8,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,NT,2015
2024-06-30,2015-06-30,QLD,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,197.7,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R7C4,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,Qld.,2015
2024-06-30,2015-06-30,SA,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,204.4,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R7C5,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,SA,2015
2024-06-30,2015-06-30,TAS,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,129.6,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R7C7,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,Tas.,2015
2024-06-30,2015-06-30,VIC,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,134.4,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R7C3,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,Vic.,2015
2024-06-30,2015-06-30,WA,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,278.2,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R7C6,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,WA,2015
2024-06-30,2016-06-30,ACT,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,143.6,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R8C9,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,ACT,2016
2024-06-30,2016-06-30,AUS,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,207.5,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R8C10,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,Aust.,2016
2024-06-30,2016-06-30,NSW,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,210.8,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R8C2,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,NSW,2016
2024-06-30,2016-06-30,NT,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,922.5,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R8C8,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,NT,2016
2024-06-30,2016-06-30,QLD,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,206.3,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R8C4,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,Qld.,2016
2024-06-30,2016-06-30,SA,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,219.1,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R8C5,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,SA,2016
2024-06-30,2016-06-30,TAS,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,140.6,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R8C7,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,Tas.,2016
2024-06-30,2016-06-30,VIC,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,138.1,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R8C3,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,Vic.,2016
2024-06-30,2016-06-30,WA,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,313.8,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R8C6,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,WA,2016
2024-06-30,2017-06-30,ACT,2017-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,140.6,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R9C9,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,ACT,2017
2024-06-30,2017-06-30,AUS,2017-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,215.9,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R9C10,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,Aust.,2017
2024-06-30,2017-06-30,NSW,2017-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,215.6,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R9C2,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,NSW,2017
2024-06-30,2017-06-30,NT,2017-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,872.5,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R9C8,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,NT,2017
2024-06-30,2017-06-30,QLD,2017-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,221.9,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R9C4,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,Qld.,2017
2024-06-30,2017-06-30,SA,2017-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,223.7,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R9C5,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,SA,2017
2024-06-30,2017-06-30,TAS,2017-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,145.8,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R9C7,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,Tas.,2017
2024-06-30,2017-06-30,VIC,2017-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,145.4,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R9C3,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,Vic.,2017
2024-06-30,2017-06-30,WA,2017-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,340.9,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R9C6,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,WA,2017
2024-06-30,2018-06-30,ACT,2018-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,151.1,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R10C9,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,ACT,2018
2024-06-30,2018-06-30,AUS,2018-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,221.4,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R10C10,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,Aust.,2018
2024-06-30,2018-06-30,NSW,2018-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,221.6,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 19,R10C2,sha256:44044e08d3496b176084d97bec09ebc753801f069e98c6e61166a2b819deb4e8,prisoners-in-australia,sha256:dc8e0de80d363d77d6fbeded1ee127150a70ad95660f3d35ac9eb13c49fe5048,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:57c332e9eeed575a4ca5acaa2f222b1ceabc44c912fbcc566fa9421a70cc801e,sha256:cf5cea4b63ebf347634ec08cb71ee91b4ed568a62b0165cf0b092f8efee4938c,human-authored/deterministic-geometry-v1,replay:sha256:f56ae5470135756381b6dc3cd07b7bdd375231dbf4771a669354597432fb6e02,NSW,2018
