reference_date,sex_id,most_serious_offence_or_charge_id,indigenous_status_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sex,raw_most_serious_offence_or_charge,raw_indigenous_status,raw_statistic_basis
2022-06-30,FEMALE,ANZSOC_08,INDIGENOUS,PROPORTION,prisoner-proportion,percent,5.4,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R33C3,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,08 Theft,Aboriginal & Torres Strait Islander,%
2022-06-30,FEMALE,ANZSOC_08,NON_INDIGENOUS,NUMBER,prisoner-count,person,123,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R33C4,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,08 Theft,Non-Indigenous,no.
2022-06-30,FEMALE,ANZSOC_08,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,6.8,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R33C5,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,08 Theft,Non-Indigenous,%
2022-06-30,FEMALE,ANZSOC_08,TOTAL,NUMBER,prisoner-count,person,185,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R33C6,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,08 Theft,Total,no.
2022-06-30,FEMALE,ANZSOC_08,TOTAL,PROPORTION,prisoner-proportion,percent,6.2,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R33C7,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,08 Theft,Total,%
2022-06-30,FEMALE,ANZSOC_09,INDIGENOUS,NUMBER,prisoner-count,person,36,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R34C2,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,09 Fraud/deception,Aboriginal & Torres Strait Islander,no.
2022-06-30,FEMALE,ANZSOC_09,INDIGENOUS,PROPORTION,prisoner-proportion,percent,3.1,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R34C3,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,09 Fraud/deception,Aboriginal & Torres Strait Islander,%
2022-06-30,FEMALE,ANZSOC_09,NON_INDIGENOUS,NUMBER,prisoner-count,person,127,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R34C4,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,09 Fraud/deception,Non-Indigenous,no.
2022-06-30,FEMALE,ANZSOC_09,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,7,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R34C5,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,09 Fraud/deception,Non-Indigenous,%
2022-06-30,FEMALE,ANZSOC_09,TOTAL,NUMBER,prisoner-count,person,166,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R34C6,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,09 Fraud/deception,Total,no.
2022-06-30,FEMALE,ANZSOC_09,TOTAL,PROPORTION,prisoner-proportion,percent,5.6,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R34C7,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,09 Fraud/deception,Total,%
2022-06-30,FEMALE,ANZSOC_10,INDIGENOUS,NUMBER,prisoner-count,person,69,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R35C2,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,10 Illicit drug offences,Aboriginal & Torres Strait Islander,no.
2022-06-30,FEMALE,ANZSOC_10,INDIGENOUS,PROPORTION,prisoner-proportion,percent,6,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R35C3,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,10 Illicit drug offences,Aboriginal & Torres Strait Islander,%
2022-06-30,FEMALE,ANZSOC_10,NON_INDIGENOUS,NUMBER,prisoner-count,person,515,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R35C4,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,10 Illicit drug offences,Non-Indigenous,no.
2022-06-30,FEMALE,ANZSOC_10,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,28.4,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R35C5,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,10 Illicit drug offences,Non-Indigenous,%
2022-06-30,FEMALE,ANZSOC_10,TOTAL,NUMBER,prisoner-count,person,586,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R35C6,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,10 Illicit drug offences,Total,no.
2022-06-30,FEMALE,ANZSOC_10,TOTAL,PROPORTION,prisoner-proportion,percent,19.7,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R35C7,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,10 Illicit drug offences,Total,%
2022-06-30,FEMALE,ANZSOC_11,INDIGENOUS,NUMBER,prisoner-count,person,20,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R36C2,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,11 Weapons/explosives,Aboriginal & Torres Strait Islander,no.
2022-06-30,FEMALE,ANZSOC_11,INDIGENOUS,PROPORTION,prisoner-proportion,percent,1.7,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R36C3,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,11 Weapons/explosives,Aboriginal & Torres Strait Islander,%
2022-06-30,FEMALE,ANZSOC_11,NON_INDIGENOUS,NUMBER,prisoner-count,person,28,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R36C4,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,11 Weapons/explosives,Non-Indigenous,no.
2022-06-30,FEMALE,ANZSOC_11,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,1.5,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R36C5,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,11 Weapons/explosives,Non-Indigenous,%
2022-06-30,FEMALE,ANZSOC_11,TOTAL,NUMBER,prisoner-count,person,44,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R36C6,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,11 Weapons/explosives,Total,no.
2022-06-30,FEMALE,ANZSOC_11,TOTAL,PROPORTION,prisoner-proportion,percent,1.5,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R36C7,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,11 Weapons/explosives,Total,%
2022-06-30,FEMALE,ANZSOC_12,INDIGENOUS,NUMBER,prisoner-count,person,22,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R37C2,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,12 Property damage and environmental pollution,Aboriginal & Torres Strait Islander,no.
2022-06-30,FEMALE,ANZSOC_12,INDIGENOUS,PROPORTION,prisoner-proportion,percent,1.9,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R37C3,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,12 Property damage and environmental pollution,Aboriginal & Torres Strait Islander,%
2022-06-30,FEMALE,ANZSOC_12,NON_INDIGENOUS,NUMBER,prisoner-count,person,27,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R37C4,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,12 Property damage and environmental pollution,Non-Indigenous,no.
2022-06-30,FEMALE,ANZSOC_12,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,1.5,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R37C5,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,12 Property damage and environmental pollution,Non-Indigenous,%
2022-06-30,FEMALE,ANZSOC_12,TOTAL,NUMBER,prisoner-count,person,49,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R37C6,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,12 Property damage and environmental pollution,Total,no.
2022-06-30,FEMALE,ANZSOC_12,TOTAL,PROPORTION,prisoner-proportion,percent,1.6,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_5,R37C7,sha256:4ba93355c4f1c422923f139a77c4f0caa762506e694f0857e9cd66eb6ff7857e,prisoners-in-australia,sha256:4cb04365371c62f4373ecbf369e8e64ef89ca843b5f0cb5db0c018a2d49b94c3,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:0e798126f1b72632fc5fb49bc4f5549a1ba63160e8df9d7d2318365ef9f0f72e,sha256:89a70cdde681575389fc1e75427364f0d361ff201d93c7f7dc6733179a0c3060,human-authored/deterministic-geometry-v1,replay:sha256:e5fb7cb051a1b19606b3a24195274b422dc42b534ea0c7d5b0828d7c1a76c8d9,FEMALES,12 Property damage and environmental pollution,Total,%
