publication_vintage_date,reference_date,method_of_proceeding_id,jurisdiction_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_method_of_proceeding,raw_jurisdiction,raw_observation_period,raw_statistic_basis
2022-06-30,2022-06-30,TOTAL_ab2882c8,QUEENSLAND_8f0791ed,2019_20_b5ba4945,PROPORTION_13745b70,published-value,published-unit,100,observed,100,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R21C5,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),Queensland,2019-20,Proportion (%)
2022-06-30,2022-06-30,TOTAL_ab2882c8,QUEENSLAND_8f0791ed,2020_21_1ec8ed0a,NUMBER_a081e07b,published-value,published-unit,714,observed,714,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R21C3,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),Queensland,2020-21,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,QUEENSLAND_8f0791ed,2020_21_1ec8ed0a,PROPORTION_13745b70,published-value,published-unit,100,observed,100,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R21C6,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),Queensland,2020-21,Proportion (%)
2022-06-30,2022-06-30,TOTAL_ab2882c8,QUEENSLAND_8f0791ed,2021_22_98fc83da,NUMBER_a081e07b,published-value,published-unit,1661,observed,1661,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R21C4,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),Queensland,2021-22,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,QUEENSLAND_8f0791ed,2021_22_98fc83da,PROPORTION_13745b70,published-value,published-unit,100,observed,100,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R21C7,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),Queensland,2021-22,Proportion (%)
2022-06-30,2022-06-30,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2019_20_b5ba4945,NUMBER_a081e07b,published-value,published-unit,728,observed,728,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R26C2,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),South Australia(d),2019-20,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2019_20_b5ba4945,PROPORTION_13745b70,published-value,published-unit,100,observed,100,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R26C5,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),South Australia(d),2019-20,Proportion (%)
2022-06-30,2022-06-30,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2020_21_1ec8ed0a,NUMBER_a081e07b,published-value,published-unit,2105,observed,2105,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R26C3,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),South Australia(d),2020-21,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2020_21_1ec8ed0a,PROPORTION_13745b70,published-value,published-unit,100,observed,100,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R26C6,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),South Australia(d),2020-21,Proportion (%)
2022-06-30,2022-06-30,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2021_22_98fc83da,NUMBER_a081e07b,published-value,published-unit,1797,observed,1797,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R26C4,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),South Australia(d),2021-22,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2021_22_98fc83da,PROPORTION_13745b70,published-value,published-unit,100,observed,100,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R26C7,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),South Australia(d),2021-22,Proportion (%)
2022-06-30,2022-06-30,TOTAL_ab2882c8,TASMANIA_412e51e6,2019_20_b5ba4945,NUMBER_a081e07b,published-value,published-unit,277,observed,277,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R31C2,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),Tasmania,2019-20,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,TASMANIA_412e51e6,2019_20_b5ba4945,PROPORTION_13745b70,published-value,published-unit,100,observed,100,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R31C5,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),Tasmania,2019-20,Proportion (%)
2022-06-30,2022-06-30,TOTAL_ab2882c8,TASMANIA_412e51e6,2020_21_1ec8ed0a,NUMBER_a081e07b,published-value,published-unit,122,observed,122,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R31C3,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),Tasmania,2020-21,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,TASMANIA_412e51e6,2020_21_1ec8ed0a,PROPORTION_13745b70,published-value,published-unit,100,observed,100,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R31C6,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),Tasmania,2020-21,Proportion (%)
2022-06-30,2022-06-30,TOTAL_ab2882c8,TASMANIA_412e51e6,2021_22_98fc83da,NUMBER_a081e07b,published-value,published-unit,235,observed,235,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R31C4,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),Tasmania,2021-22,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,TASMANIA_412e51e6,2021_22_98fc83da,PROPORTION_13745b70,published-value,published-unit,100,observed,100,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R31C7,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),Tasmania,2021-22,Proportion (%)
2022-06-30,2022-06-30,TOTAL_ab2882c8,VICTORIA_8abba993,2019_20_b5ba4945,NUMBER_a081e07b,published-value,published-unit,6265,observed,6265,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R16C2,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),Victoria,2019-20,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,VICTORIA_8abba993,2019_20_b5ba4945,PROPORTION_13745b70,published-value,published-unit,100,observed,100,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R16C5,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),Victoria,2019-20,Proportion (%)
2022-06-30,2022-06-30,TOTAL_ab2882c8,VICTORIA_8abba993,2020_21_1ec8ed0a,NUMBER_a081e07b,published-value,published-unit,32087,observed,32087,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R16C3,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),Victoria,2020-21,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,VICTORIA_8abba993,2020_21_1ec8ed0a,PROPORTION_13745b70,published-value,published-unit,100,observed,100,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R16C6,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),Victoria,2020-21,Proportion (%)
2022-06-30,2022-06-30,TOTAL_ab2882c8,VICTORIA_8abba993,2021_22_98fc83da,NUMBER_a081e07b,published-value,published-unit,18018,observed,18018,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R16C4,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Total(c),Victoria,2021-22,Number
