reference_date,jurisdiction_id,sex_id,indigenous_status_id,statistic_basis_id,rate_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_sex,raw_indigenous_status,raw_statistic_basis,raw_rate_basis
2025-06-30,NT,MALE,NON_INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,420,observed,420,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R22C8,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,NT,Males,Non-Indigenous,Crude rate (d),Non-Indigenous
2025-06-30,NT,MALE,TOTAL,COUNT,NOT_APPLICABLE,prisoner-count,person,2636,observed,2636,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R10C8,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,NT,Males,Total (b),Number,Total (b)
2025-06-30,NT,MALE,TOTAL,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,2558.9,observed,2558.9,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R23C8,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,NT,Males,Total,Crude rate (d),Total
2025-06-30,NT,MALE,TOTAL,RATE_RATIO,AGE_STANDARDISED,indigenous-to-non-indigenous-rate-ratio,ratio,18.8,observed,18.8,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R45C8,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,NT,Males,Age-standardised,Ratio of Aboriginal and Torres Strait Islander rates to non-Indigenous rates (g),Age-standardised
2025-06-30,NT,MALE,TOTAL,RATE_RATIO,CRUDE,indigenous-to-non-indigenous-rate-ratio,ratio,20.9,observed,20.9,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R44C8,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,NT,Males,Crude,Ratio of Aboriginal and Torres Strait Islander rates to non-Indigenous rates (g),Crude
2025-06-30,NT,PERSONS,INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,4166.7,observed,4166.7,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R40C8,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,NT,Persons,Aboriginal and Torres Strait Islander,Age standardised rate (e)(f),Aboriginal and Torres Strait Islander
2025-06-30,NT,PERSONS,INDIGENOUS,COUNT,NOT_APPLICABLE,prisoner-count,person,2505,observed,2505,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R16C8,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,NT,Persons (c),Aboriginal and Torres Strait Islander,Number,Aboriginal and Torres Strait Islander
2025-06-30,NT,PERSONS,INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,4645,observed,4645,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R29C8,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,NT,Persons,Aboriginal and Torres Strait Islander,Crude rate (d),Aboriginal and Torres Strait Islander
2025-06-30,NT,PERSONS,NON_INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,225.4,observed,225.4,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R41C8,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,NT,Persons,Non-Indigenous,Age standardised rate (e)(f),Non-Indigenous
2025-06-30,NT,PERSONS,NON_INDIGENOUS,COUNT,NOT_APPLICABLE,prisoner-count,person,338,observed,338,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R17C8,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,NT,Persons (c),Non-Indigenous,Number,Non-Indigenous
2025-06-30,NT,PERSONS,NON_INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,231,observed,231,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R30C8,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,NT,Persons,Non-Indigenous,Crude rate (d),Non-Indigenous
2025-06-30,NT,PERSONS,TOTAL,COUNT,NOT_APPLICABLE,prisoner-count,person,2842,observed,2842,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R18C8,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,NT,Persons (c),Total (b),Number,Total (b)
2025-06-30,NT,PERSONS,TOTAL,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,1419.4,observed,1419.4,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R31C8,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,NT,Persons,Total,Crude rate (d),Total
2025-06-30,NT,PERSONS,TOTAL,RATE_RATIO,AGE_STANDARDISED,indigenous-to-non-indigenous-rate-ratio,ratio,18.5,observed,18.5,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R51C8,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,NT,Persons,Age-standardised,Ratio of Aboriginal and Torres Strait Islander rates to non-Indigenous rates (g),Age-standardised
2025-06-30,NT,PERSONS,TOTAL,RATE_RATIO,CRUDE,indigenous-to-non-indigenous-rate-ratio,ratio,20.1,observed,20.1,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R50C8,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,NT,Persons,Crude,Ratio of Aboriginal and Torres Strait Islander rates to non-Indigenous rates (g),Crude
2025-06-30,QLD,FEMALE,INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,510.6,observed,510.6,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R37C4,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,Qld,Females,Aboriginal and Torres Strait Islander,Age standardised rate (e)(f),Aboriginal and Torres Strait Islander
2025-06-30,QLD,FEMALE,INDIGENOUS,COUNT,NOT_APPLICABLE,prisoner-count,person,520,observed,520,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R12C4,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,Qld,Females,Aboriginal and Torres Strait Islander,Number,Aboriginal and Torres Strait Islander
2025-06-30,QLD,FEMALE,INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,559,observed,559,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R25C4,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,Qld,Females,Aboriginal and Torres Strait Islander,Crude rate (d),Aboriginal and Torres Strait Islander
2025-06-30,QLD,FEMALE,NON_INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,28.7,observed,28.7,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R38C4,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,Qld,Females,Non-Indigenous,Age standardised rate (e)(f),Non-Indigenous
2025-06-30,QLD,FEMALE,NON_INDIGENOUS,COUNT,NOT_APPLICABLE,prisoner-count,person,560,observed,560,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R13C4,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,Qld,Females,Non-Indigenous,Number,Non-Indigenous
2025-06-30,QLD,FEMALE,NON_INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,25.9,observed,25.9,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R26C4,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,Qld,Females,Non-Indigenous,Crude rate (d),Non-Indigenous
2025-06-30,QLD,FEMALE,TOTAL,COUNT,NOT_APPLICABLE,prisoner-count,person,1076,observed,1076,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R14C4,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,Qld,Females,Total (b),Number,Total (b)
2025-06-30,QLD,FEMALE,TOTAL,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,47.7,observed,47.7,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R27C4,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,Qld,Females,Total,Crude rate (d),Total
2025-06-30,QLD,FEMALE,TOTAL,RATE_RATIO,AGE_STANDARDISED,indigenous-to-non-indigenous-rate-ratio,ratio,17.8,observed,17.8,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R48C4,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,Qld,Females,Age-standardised,Ratio of Aboriginal and Torres Strait Islander rates to non-Indigenous rates (g),Age-standardised
2025-06-30,QLD,FEMALE,TOTAL,RATE_RATIO,CRUDE,indigenous-to-non-indigenous-rate-ratio,ratio,21.6,observed,21.6,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R47C4,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,Qld,Females,Crude,Ratio of Aboriginal and Torres Strait Islander rates to non-Indigenous rates (g),Crude
2025-06-30,QLD,MALE,INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,4094.8,observed,4094.8,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R34C4,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,Qld,Males,Aboriginal and Torres Strait Islander,Age standardised rate (e)(f),Aboriginal and Torres Strait Islander
2025-06-30,QLD,MALE,INDIGENOUS,COUNT,NOT_APPLICABLE,prisoner-count,person,3965,observed,3965,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 17,R8C4,sha256:d079541ea14ca2ccb0ed61a083d63141659a67bfa1bd946f9117b9a9ccac7dbf,prisoners-in-australia,sha256:9ae5332f5de7f4dfb7b3fdde976966f504e848412972f5d8fb0d844c9e778548,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:f7b12bd381cc51d5655712d4e7213729bbd5a5bb942e50f44ccbe74da51ea22a,sha256:7b7d053c32c9ad8761448867a5679531322f23a4a245c6ec559020064112d8d1,human-authored/deterministic-geometry-v1,replay:sha256:c821a2586a84d635c011bc3c1799d1f7dce4b58f4bd075120d252dfd50888507,Qld,Males,Aboriginal and Torres Strait Islander,Number,Aboriginal and Torres Strait Islander
