publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,method_of_finalisation_id,observation_period_id,characteristic_group_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_method_of_finalisation,raw_observation_period,raw_characteristic_group,raw_jurisdiction,raw_classification_context
2023-06-30,2023-06-30,CHAR_012_ATTEMPTED_MURDER,COUNT,METHOD_GUILTY_PLEA,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,4,observed,4,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R27C3,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,012 Attempted murder,012 Attempted murder,Guilty plea,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_012_ATTEMPTED_MURDER,COUNT,METHOD_TOTAL_ADJUDICATED,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,9,observed,9,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R27C7,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,012 Attempted murder,012 Attempted murder,Total adjudicated,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_012_ATTEMPTED_MURDER,COUNT,METHOD_TOTAL_DEFENDANTS_FINALISED,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,44,observed,44,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R27C11,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,012 Attempted murder,012 Attempted murder,Total defendants finalised,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_012_ATTEMPTED_MURDER,COUNT,METHOD_TOTAL_NON_ADJUDICATED,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,7,observed,7,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R27C10,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,012 Attempted murder,012 Attempted murder,Total non-adjudicated,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_012_ATTEMPTED_MURDER,COUNT,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,28,observed,28,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R27C8,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,012 Attempted murder,012 Attempted murder,Transfer to other court levels,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_012_ATTEMPTED_MURDER,COUNT,METHOD_WITHDRAWN_BY_PROSECUTION,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,7,observed,7,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R27C9,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,012 Attempted murder,012 Attempted murder,Withdrawn by prosecution,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,COUNT,METHOD_ACQUITTED,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,13,observed,13,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R25C2,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,01 Homicide and related offences,01 Homicide and related offences,Acquitted,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,COUNT,METHOD_ALL_GUILTY_OUTCOME,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,56,observed,56,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R25C6,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,01 Homicide and related offences,01 Homicide and related offences,All guilty outcome,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,COUNT,METHOD_GUILTY_EX_PARTE,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,0,observed,0,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R25C5,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,01 Homicide and related offences,01 Homicide and related offences,Guilty ex-parte,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,COUNT,METHOD_GUILTY_FINDING,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,23,observed,23,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R25C4,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,01 Homicide and related offences,01 Homicide and related offences,Guilty finding,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,COUNT,METHOD_GUILTY_PLEA,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,33,observed,33,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R25C3,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,01 Homicide and related offences,01 Homicide and related offences,Guilty plea,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,COUNT,METHOD_TOTAL_ADJUDICATED,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,69,observed,69,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R25C7,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,01 Homicide and related offences,01 Homicide and related offences,Total adjudicated,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,COUNT,METHOD_TOTAL_DEFENDANTS_FINALISED,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,162,observed,162,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R25C11,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,01 Homicide and related offences,01 Homicide and related offences,Total defendants finalised,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,COUNT,METHOD_TOTAL_NON_ADJUDICATED,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,20,observed,20,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R25C10,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,01 Homicide and related offences,01 Homicide and related offences,Total non-adjudicated,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,COUNT,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,73,observed,73,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R25C8,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,01 Homicide and related offences,01 Homicide and related offences,Transfer to other court levels,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,COUNT,METHOD_WITHDRAWN_BY_PROSECUTION,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,16,observed,16,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R25C9,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,01 Homicide and related offences,01 Homicide and related offences,Withdrawn by prosecution,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2023-06-30,CHAR_021_ASSAULT,COUNT,METHOD_ACQUITTED,2023-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,3356,observed,3356,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R29C2,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,021 Assault,021 Assault,Acquitted,2022–23,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
